Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.60476,0.53737,0.83071,0.83977,0.73139,0.687,0.313
2,0.48198,0.45164,0.87107,0.87473,0.79228,0.732,0.268
3,0.43826,0.47474,0.86718,0.87452,0.77321,0.742,0.258
4,0.41366,0.41371,0.89195,0.89590,0.81434,0.751,0.249
5,0.36637,0.44042,0.88606,0.88754,0.79366,0.759,0.241
6,0.34750,0.38528,0.91005,0.91095,0.83364,0.776,0.224
7,0.28994,0.39561,0.90360,0.90665,0.82100,0.788,0.212
8,0.26622,0.37044,0.92129,0.92228,0.84490,0.847,0.153
9,0.19941,0.40970,0.90986,0.91116,0.83249,0.891,0.109
10,0.19281,0.39568,0.92677,0.92723,0.84720,0.886,0.114
11,0.11713,0.49383,0.90459,0.91013,0.82537,0.888,0.112
12,0.14182,0.41657,0.92912,0.93143,0.85202,0.900,0.100
13,0.05768,0.62196,0.91546,0.91365,0.81870,0.902,0.098
14,0.10556,0.47344,0.93179,0.93455,0.85846,0.907,0.093
15,0.03655,0.53826,0.92176,0.92286,0.84697,0.906,0.094
16,0.08832,0.49394,0.93267,0.93486,0.85869,0.908,0.092
17,0.01926,0.61191,0.92836,0.93207,0.84858,0.910,0.090
18,0.04373,0.57989,0.93099,0.93285,0.86236,0.908,0.092
19,0.01171,0.63191,0.93031,0.93360,0.85616,0.908,0.092
20,0.03467,0.60845,0.93247,0.93433,0.85754,0.911,0.089
21,0.71411,0.66893,0.92707,0.93065,0.85363,0.912,0.088
22,0.75594,0.58622,0.93154,0.93461,0.86006,0.911,0.089
23,0.70303,0.65810,0.92447,0.92886,0.85340,0.912,0.088
24,0.72947,0.62428,0.93058,0.93141,0.86236,0.913,0.087
25,0.68379,0.67693,0.92841,0.92696,0.85869,0.909,0.091
26,0.69653,0.64712,0.93268,0.93611,0.86397,0.912,0.088
27,0.66638,0.69970,0.92850,0.92779,0.84972,0.916,0.084
28,0.68771,0.65352,0.93200,0.93374,0.86098,0.921,0.079
29,0.64714,0.70424,0.93260,0.93340,0.86627,0.925,0.075
30,0.64019,0.76590,0.93261,0.93530,0.85662,0.926,0.074
31,0.62355,0.75391,0.93239,0.93559,0.86834,0.927,0.073
32,0.62241,0.70914,0.93588,0.93835,0.86994,0.922,0.078
33,0.60129,0.81877,0.93305,0.93554,0.85110,0.922,0.078
34,0.63062,0.66203,0.93271,0.93567,0.86558,0.922,0.078
35,0.58523,0.82790,0.92545,0.92476,0.84329,0.923,0.077
36,0.60562,0.66516,0.93378,0.93506,0.86581,0.909,0.091
37,0.55942,0.73635,0.93442,0.93663,0.86673,0.902,0.098
38,0.54741,0.75238,0.93440,0.93634,0.86834,0.905,0.095
39,0.53634,0.83768,0.92935,0.93142,0.86236,0.906,0.094
40,0.54351,0.73162,0.93267,0.93307,0.86604,0.904,0.096
41,0.54118,0.87890,0.89431,0.90265,0.81801,0.902,0.098
42,0.64834,0.48686,0.92297,0.92565,0.85616,0.831,0.169
43,0.54587,0.73551,0.91031,0.91051,0.82100,0.790,0.210
44,0.54583,0.57744,0.92729,0.93178,0.84812,0.733,0.267
45,0.49338,0.68676,0.92462,0.92942,0.84995,0.735,0.265
46,0.49144,0.67050,0.93003,0.93412,0.86098,0.747,0.253
47,0.47586,0.73878,0.92585,0.92864,0.84972,0.742,0.258
48,0.75826,0.45743,0.88653,0.88005,0.79940,0.735,0.265
49,0.76776,0.52088,0.88851,0.88216,0.78286,0.732,0.268
50,0.76735,0.42405,0.90229,0.89932,0.81985,0.722,0.278
51,0.72257,0.42610,0.89707,0.89387,0.81480,0.727,0.273
52,0.70915,0.47293,0.89975,0.89792,0.81595,0.744,0.256
53,0.69259,0.53693,0.89632,0.89290,0.80722,0.751,0.249
54,0.68624,0.44074,0.90967,0.90569,0.82767,0.752,0.248
55,0.64193,0.44819,0.90560,0.90084,0.83433,0.752,0.248
56,0.63292,0.45287,0.91574,0.90979,0.84605,0.759,0.241
57,0.60071,0.50733,0.90181,0.89995,0.81893,0.764,0.236
58,0.61242,0.47574,0.91665,0.91764,0.84168,0.772,0.228
59,0.57837,0.56938,0.90466,0.90397,0.82904,0.778,0.222
60,0.60250,0.48613,0.91570,0.91117,0.84283,0.773,0.227
61,0.56670,0.55143,0.90576,0.90158,0.83387,0.776,0.224
62,0.58349,0.54606,0.91364,0.90760,0.83433,0.765,0.235
