Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.64876,0.62116,0.73981,0.74097,0.66555,0.553,0.447
2,0.56853,0.52958,0.81162,0.81606,0.72991,0.553,0.447
3,0.51605,0.50737,0.83572,0.83761,0.74628,0.553,0.447
4,0.48039,0.45822,0.86407,0.87067,0.78032,0.553,0.447
5,0.43132,0.48968,0.84757,0.84646,0.75856,0.553,0.447
6,0.40041,0.41846,0.89043,0.89469,0.80990,0.553,0.447
7,0.34609,0.45300,0.87556,0.87474,0.78609,0.553,0.447
8,0.31629,0.39805,0.90667,0.90902,0.82850,0.553,0.447
9,0.24591,0.51461,0.89207,0.89242,0.78274,0.553,0.447
10,0.23112,0.41091,0.91413,0.91548,0.83798,0.553,0.447
11,0.30449,0.46242,0.90233,0.90360,0.81957,0.557,0.443
12,0.44620,0.44800,0.91535,0.91530,0.83854,0.556,0.444
13,0.51191,0.52064,0.89127,0.89169,0.81343,0.556,0.444
14,0.66269,0.50741,0.91742,0.91783,0.83910,0.556,0.444
15,0.71863,0.63026,0.90273,0.90498,0.82347,0.556,0.444
16,0.89277,0.53500,0.91811,0.91847,0.84505,0.553,0.447
17,0.92915,0.73841,0.90536,0.90500,0.82180,0.552,0.448
18,1.06620,0.59101,0.91764,0.91870,0.84282,0.552,0.448
19,1.10445,0.71596,0.90866,0.90703,0.83798,0.552,0.448
20,1.19565,0.68303,0.91674,0.91760,0.84412,0.553,0.447
21,1.14036,0.77551,0.91196,0.91508,0.84003,0.554,0.446
22,1.12236,0.69712,0.91759,0.91769,0.84487,0.558,0.442
23,1.06188,0.83350,0.89932,0.89889,0.82124,0.558,0.442
24,1.05954,0.66459,0.91776,0.91851,0.84487,0.560,0.440
25,0.98266,0.78546,0.90789,0.90802,0.83278,0.562,0.438
26,0.96645,0.72875,0.91812,0.91801,0.84487,0.565,0.435
27,0.90425,0.83901,0.91191,0.91119,0.84003,0.566,0.434
28,0.87092,0.81173,0.91929,0.92129,0.84598,0.565,0.435
29,0.83526,0.91014,0.91038,0.91023,0.83389,0.565,0.435
30,0.84443,0.71014,0.91792,0.91938,0.84282,0.564,0.436
31,0.78278,0.89368,0.91354,0.91333,0.83203,0.564,0.436
32,0.76706,0.73512,0.91948,0.91951,0.84877,0.563,0.437
33,0.71448,0.82749,0.91582,0.91716,0.83557,0.563,0.437
34,0.69015,0.84372,0.91965,0.92010,0.84784,0.562,0.438
35,0.65975,0.94063,0.91135,0.90850,0.83408,0.562,0.438
36,0.68649,0.72238,0.91983,0.92060,0.84338,0.558,0.442
37,0.61436,0.83785,0.91511,0.91650,0.84468,0.557,0.443
38,0.59673,0.81271,0.91970,0.92072,0.84468,0.556,0.444
39,0.56426,0.85316,0.92285,0.92501,0.85026,0.556,0.444
40,0.53776,0.91285,0.92265,0.92621,0.84728,0.556,0.444
41,0.52530,1.00191,0.92046,0.92513,0.84338,0.556,0.444
42,0.50586,0.91094,0.92061,0.92241,0.84859,0.557,0.443
43,0.48631,0.97258,0.91050,0.91338,0.83389,0.557,0.443
44,0.52775,0.66385,0.91736,0.91727,0.84468,0.557,0.443
45,0.45130,0.84000,0.91487,0.91482,0.83464,0.557,0.443
46,0.43669,0.90123,0.91920,0.91978,0.84859,0.557,0.443
47,0.41651,0.94220,0.91960,0.92072,0.84412,0.557,0.443
48,0.40234,0.94741,0.91762,0.91897,0.84412,0.557,0.443
49,0.38808,1.00240,0.91249,0.91349,0.83482,0.557,0.443
50,0.41805,0.71750,0.91990,0.91969,0.84654,0.558,0.442
51,0.37050,0.90671,0.91170,0.91092,0.84077,0.560,0.440
52,0.36436,0.83584,0.91970,0.91760,0.84356,0.562,0.438
53,0.34117,0.93519,0.91467,0.91555,0.83966,0.563,0.437
54,0.36046,0.74831,0.92011,0.92012,0.84356,0.564,0.436
55,0.32023,0.85518,0.91961,0.91903,0.84356,0.565,0.435
56,0.32303,0.87351,0.92121,0.92140,0.84617,0.565,0.435
57,0.29745,0.94909,0.92199,0.92256,0.85007,0.565,0.435
58,0.29583,0.91197,0.92373,0.92522,0.84784,0.566,0.434
59,0.28262,0.96513,0.91647,0.91686,0.84133,0.567,0.433
60,0.29945,0.83153,0.92144,0.92165,0.84580,0.568,0.432
61,0.27127,0.88890,0.92095,0.92059,0.84710,0.569,0.431
62,0.25584,0.95267,0.92173,0.92140,0.85175,0.571,0.429
63,0.24934,1.02465,0.91573,0.91889,0.84152,0.571,0.429
64,0.28874,0.73245,0.91929,0.91923,0.84394,0.572,0.428
65,0.23906,0.83065,0.91705,0.91530,0.84877,0.573,0.427
66,0.23770,0.87863,0.92114,0.92064,0.85007,0.574,0.426
67,0.22239,0.92615,0.92188,0.92189,0.85305,0.575,0.425
68,0.21578,0.92476,0.92384,0.92488,0.85417,0.576,0.424
69,0.20940,0.95364,0.92398,0.92570,0.85621,0.577,0.423
70,0.20208,0.97975,0.92372,0.92619,0.85268,0.578,0.422
71,0.20351,0.93321,0.92228,0.92173,0.85324,0.578,0.422
72,0.19037,0.96746,0.92295,0.92528,0.85119,0.579,0.421
73,0.19223,0.90896,0.90836,0.90973,0.82664,0.580,0.420
74,0.24738,0.69747,0.91689,0.91760,0.84003,0.581,0.419
75,0.18102,0.87558,0.91554,0.91742,0.84133,0.581,0.419
76,0.19192,0.87305,0.91952,0.92122,0.84152,0.579,0.421
77,0.16977,0.94742,0.91737,0.91823,0.84115,0.580,0.420
78,0.17342,0.95089,0.91833,0.91984,0.84542,0.580,0.420
79,0.16186,0.99830,0.91337,0.91544,0.84040,0.581,0.419
80,0.16329,0.99935,0.91710,0.91868,0.84040,0.582,0.418
81,0.15965,1.12128,0.91456,0.91898,0.83984,0.582,0.418
82,0.17349,0.88627,0.91606,0.91729,0.83873,0.583,0.417
83,0.15140,0.96200,0.91257,0.91171,0.84226,0.584,0.416
84,0.17515,0.78280,0.91965,0.91996,0.84449,0.584,0.416
85,0.14269,0.91014,0.92171,0.92111,0.84766,0.585,0.415
86,0.14765,0.91967,0.92205,0.92325,0.84282,0.584,0.416
87,0.13503,0.93912,0.92350,0.92505,0.84840,0.584,0.416
88,0.13205,0.94584,0.92403,0.92573,0.85156,0.584,0.416
89,0.12839,0.98008,0.92251,0.92446,0.84821,0.584,0.416
90,0.12568,0.96434,0.92338,0.92426,0.85045,0.585,0.415
91,0.12882,0.96741,0.92391,0.92457,0.85175,0.585,0.415
92,0.12276,0.95160,0.92185,0.92296,0.84598,0.585,0.415
93,0.12076,1.08792,0.91346,0.91468,0.83817,0.586,0.414
94,0.17848,0.69569,0.91631,0.91537,0.84449,0.586,0.414
95,0.11676,0.85083,0.91456,0.91364,0.84375,0.586,0.414
96,0.12132,0.86167,0.92112,0.92298,0.84598,0.589,0.411
97,0.10976,0.92833,0.91399,0.91498,0.84003,0.591,0.409
98,0.12349,0.88441,0.91848,0.92091,0.84394,0.591,0.409
99,0.10615,0.96120,0.91913,0.92170,0.84449,0.591,0.409
100,0.10478,0.98877,0.91992,0.92088,0.84635,0.592,0.408
101,0.10723,1.00313,0.91958,0.92192,0.84970,0.592,0.408
102,0.09970,1.01220,0.92118,0.92472,0.84803,0.593,0.407
103,0.09747,1.02611,0.91981,0.92322,0.84710,0.593,0.407
104,0.09644,0.97582,0.92115,0.92388,0.84710,0.594,0.406
105,0.09296,0.99587,0.92158,0.92441,0.84580,0.594,0.406
106,0.11453,0.93538,0.91617,0.91527,0.84338,0.597,0.403
107,0.09799,0.98130,0.90569,0.90757,0.82664,0.600,0.400
108,0.12111,0.75440,0.91801,0.91480,0.84673,0.601,0.399
109,0.08947,0.93634,0.91493,0.91323,0.83426,0.601,0.399
110,0.09081,0.92390,0.92055,0.92109,0.84542,0.601,0.399
111,0.09041,0.96577,0.91983,0.92150,0.84394,0.601,0.399
112,0.08330,0.99350,0.92231,0.92390,0.84896,0.601,0.399
113,0.08091,1.00421,0.92213,0.92261,0.85100,0.602,0.398
114,0.07990,1.01645,0.92348,0.92563,0.85454,0.602,0.398
115,0.07817,1.02648,0.92221,0.92385,0.84952,0.602,0.398
116,0.08348,1.00773,0.92299,0.92374,0.85082,0.602,0.398
117,0.07472,1.02064,0.92322,0.92528,0.85119,0.602,0.398
118,0.07308,0.99495,0.92384,0.92458,0.85212,0.602,0.398
