Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62737,0.53588,0.81017,0.65448,0.75830,0.430,0.570
2,0.50139,0.48923,0.84471,0.72019,0.78467,0.430,0.570
3,0.47578,0.50343,0.84109,0.70285,0.79565,0.430,0.570
4,0.46906,0.47539,0.85485,0.72782,0.79736,0.430,0.570
5,0.44892,0.48247,0.85127,0.72432,0.73682,0.430,0.570
6,0.43411,0.44254,0.87516,0.75552,0.80688,0.430,0.570
7,0.40279,0.50103,0.85863,0.74205,0.81079,0.430,0.570
8,0.39032,0.42560,0.89393,0.79095,0.83887,0.430,0.570
9,0.35487,0.49855,0.87162,0.75580,0.82031,0.430,0.570
10,0.34722,0.41735,0.89675,0.80187,0.82910,0.430,0.570
11,0.44782,0.43715,0.88557,0.78375,0.81201,0.433,0.567
12,0.58515,0.42454,0.89536,0.79831,0.82690,0.436,0.564
13,0.67134,0.46028,0.88521,0.78280,0.81543,0.436,0.564
14,0.81004,0.44455,0.89685,0.80354,0.83813,0.436,0.564
15,0.88387,0.50005,0.89154,0.78483,0.83374,0.436,0.564
16,1.02160,0.48189,0.89723,0.80525,0.83838,0.439,0.561
17,1.07131,0.54625,0.86933,0.73629,0.81738,0.440,0.560
18,1.19830,0.52859,0.89164,0.79604,0.83276,0.440,0.560
19,1.24396,0.59224,0.88061,0.77735,0.81885,0.440,0.560
20,1.35708,0.58739,0.89463,0.80392,0.83911,0.440,0.560
21,1.27615,0.70664,0.89663,0.80280,0.84351,0.441,0.559
22,1.26062,0.64452,0.89486,0.80639,0.84546,0.443,0.557
23,1.18290,0.65892,0.89703,0.80264,0.83765,0.443,0.557
24,1.17283,0.69781,0.89753,0.81013,0.84863,0.443,0.557
25,1.10767,0.76161,0.88916,0.79507,0.83618,0.443,0.557
26,1.09280,0.79830,0.89711,0.81067,0.84180,0.443,0.557
27,1.03451,0.88933,0.88704,0.78984,0.83765,0.443,0.557
28,1.01096,0.84329,0.89814,0.81142,0.84912,0.443,0.557
29,0.97081,1.10588,0.89334,0.79535,0.84473,0.442,0.558
30,0.96188,0.90986,0.89444,0.80200,0.84302,0.442,0.558
31,0.92203,0.89207,0.89169,0.79821,0.83716,0.443,0.557
32,0.92304,0.86466,0.89331,0.80435,0.84766,0.443,0.557
33,0.86053,0.93594,0.88348,0.78883,0.83838,0.443,0.557
34,0.88065,0.82167,0.89208,0.79553,0.83838,0.443,0.557
35,0.80081,0.89949,0.89849,0.81087,0.84497,0.443,0.557
36,0.77672,0.97368,0.89645,0.80502,0.84888,0.444,0.556
37,0.73790,1.01548,0.90017,0.81023,0.85034,0.445,0.555
38,0.70642,1.03841,0.89966,0.81352,0.85034,0.446,0.554
39,0.68522,1.03294,0.90018,0.81515,0.85059,0.447,0.553
40,0.65564,1.05526,0.90044,0.81489,0.84985,0.448,0.552
41,0.64014,1.04640,0.90153,0.81456,0.85083,0.448,0.552
42,0.60630,1.07143,0.90103,0.81950,0.85376,0.449,0.551
43,0.58789,1.08161,0.90086,0.81796,0.85449,0.450,0.550
44,0.56031,1.14914,0.89948,0.81564,0.85107,0.451,0.549
45,0.54303,1.23582,0.89580,0.80492,0.84839,0.451,0.549
46,0.53855,1.13403,0.89419,0.80203,0.84985,0.452,0.548
47,0.52907,1.18362,0.82728,0.69458,0.79199,0.453,0.547
48,0.67942,0.64998,0.89166,0.79522,0.84497,0.454,0.546
49,0.50976,0.90868,0.88514,0.79594,0.83667,0.454,0.546
50,0.49793,0.81756,0.89485,0.80207,0.84473,0.455,0.545
51,0.45428,0.91960,0.89530,0.79954,0.84595,0.455,0.545
52,0.43390,0.98230,0.89724,0.81170,0.84717,0.456,0.544
53,0.41118,1.04991,0.89792,0.81516,0.85278,0.456,0.544
54,0.39205,1.04779,0.90068,0.81791,0.85181,0.457,0.543
55,0.38132,1.06545,0.89994,0.81698,0.85181,0.457,0.543
56,0.37022,1.09498,0.90126,0.81845,0.85034,0.457,0.543
57,0.35475,1.08030,0.90226,0.81945,0.84839,0.458,0.542
58,0.33832,1.14365,0.90013,0.81676,0.84961,0.458,0.542
59,0.32883,1.13838,0.90067,0.81769,0.85254,0.459,0.541
60,0.31299,1.16185,0.90174,0.81957,0.85400,0.459,0.541
61,0.30897,1.17581,0.90210,0.82078,0.85376,0.459,0.541
62,0.29048,1.14452,0.90205,0.82066,0.85327,0.460,0.540
63,0.28336,1.14123,0.88645,0.79964,0.84204,0.460,0.540
64,0.39773,0.73334,0.89156,0.79785,0.83960,0.460,0.540
65,0.30491,1.00989,0.87497,0.77956,0.83472,0.460,0.540
66,0.33537,0.81016,0.89397,0.79793,0.84717,0.458,0.542
67,0.26143,0.94600,0.89352,0.80031,0.84253,0.458,0.542
