Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62232,0.52472,0.81865,0.65662,0.76978,0.359,0.641
2,0.50352,0.48685,0.85280,0.72570,0.80078,0.391,0.609
3,0.47864,0.48451,0.85253,0.72861,0.74487,0.415,0.585
4,0.46439,0.45967,0.86694,0.74844,0.80566,0.438,0.562
5,0.43750,0.49431,0.85287,0.72082,0.72510,0.472,0.528
6,0.43237,0.44440,0.87639,0.76733,0.80640,0.505,0.495
7,0.40531,0.46013,0.87179,0.75744,0.81274,0.538,0.462
8,0.39859,0.42320,0.88879,0.79109,0.82153,0.572,0.428
9,0.36760,0.46680,0.88526,0.78191,0.74243,0.613,0.387
10,0.36290,0.43038,0.89258,0.79615,0.83838,0.656,0.344
11,0.63768,0.44191,0.88320,0.77056,0.80688,0.693,0.307
12,0.79450,0.42997,0.89460,0.79678,0.82397,0.715,0.285
13,0.90478,0.43653,0.89074,0.79519,0.79346,0.742,0.258
14,1.06262,0.44095,0.89649,0.80278,0.83008,0.757,0.243
15,1.16264,0.46220,0.88721,0.77725,0.81543,0.781,0.219
16,1.32314,0.44470,0.89794,0.80154,0.82812,0.783,0.217
17,1.40962,0.48797,0.88110,0.77468,0.81274,0.797,0.203
18,1.52691,0.48739,0.89577,0.80192,0.83350,0.809,0.191
19,1.59676,0.55880,0.87798,0.75789,0.82373,0.823,0.177
20,1.70937,0.53355,0.89004,0.79338,0.82495,0.832,0.168
21,1.64447,0.55591,0.88613,0.78757,0.82935,0.841,0.159
22,1.63654,0.55632,0.89313,0.79575,0.83618,0.834,0.166
23,1.57006,0.60894,0.88459,0.77538,0.82544,0.840,0.160
24,1.56988,0.58506,0.89161,0.78955,0.82812,0.845,0.155
25,1.49848,0.63891,0.87893,0.76691,0.80322,0.857,0.143
26,1.49657,0.60571,0.88978,0.78389,0.82178,0.863,0.137
27,1.42890,0.67810,0.88102,0.77044,0.81934,0.865,0.135
28,1.41427,0.68992,0.88523,0.78137,0.82983,0.884,0.116
29,1.34986,0.80027,0.87265,0.76523,0.81494,0.892,0.108
30,1.34593,0.72079,0.88909,0.79295,0.83374,0.895,0.105
31,1.27978,0.80590,0.88038,0.78169,0.82129,0.899,0.101
32,1.28414,0.75487,0.88772,0.79097,0.83276,0.901,0.099
33,1.22013,0.85182,0.87877,0.77396,0.83032,0.902,0.098
34,1.21192,0.80253,0.88503,0.78880,0.82471,0.906,0.094
35,1.15521,0.92122,0.88475,0.78677,0.83447,0.906,0.094
36,1.15630,0.85942,0.88813,0.79139,0.83154,0.910,0.090
37,1.10357,0.89621,0.87942,0.77049,0.82300,0.914,0.086
38,1.10460,0.84458,0.88916,0.78920,0.83008,0.916,0.084
39,1.05603,1.12253,0.87953,0.77340,0.82935,0.923,0.077
40,1.06733,0.86098,0.88794,0.78818,0.83350,0.929,0.071
41,1.00880,1.02049,0.88149,0.77172,0.82422,0.929,0.071
42,1.01242,0.95315,0.88698,0.78531,0.83301,0.928,0.072
43,0.97307,0.97686,0.88596,0.77865,0.82837,0.932,0.068
44,0.97266,0.99716,0.88852,0.79006,0.83472,0.936,0.064
45,0.92770,1.10637,0.88483,0.78287,0.82812,0.940,0.060
46,0.93328,0.98867,0.88686,0.78794,0.83130,0.937,0.063
