Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.65058,0.60230,0.75932,0.76931,0.67708,0.704,0.296
2,0.52406,0.49409,0.83954,0.85102,0.75056,0.704,0.296
3,0.45976,0.51205,0.84078,0.85408,0.74442,0.704,0.296
4,0.42318,0.45154,0.87121,0.87706,0.79446,0.704,0.296
5,0.36688,0.48343,0.86982,0.87861,0.77232,0.704,0.296
6,0.34073,0.42834,0.89261,0.89823,0.81064,0.704,0.296
7,0.26411,0.46233,0.87581,0.88178,0.80022,0.704,0.296
8,0.24579,0.44282,0.90149,0.90632,0.82385,0.704,0.296
9,0.15908,0.48969,0.88564,0.88827,0.80580,0.704,0.296
10,0.17527,0.49838,0.90563,0.91217,0.82887,0.704,0.296
11,0.23835,0.62171,0.88729,0.89096,0.80153,0.713,0.287
12,0.40779,0.55303,0.90487,0.90985,0.82608,0.722,0.278
13,0.47604,0.75423,0.88687,0.89000,0.77530,0.722,0.278
14,0.66205,0.57338,0.90739,0.91331,0.83538,0.723,0.277
15,0.71830,0.68685,0.90040,0.90085,0.82161,0.724,0.276
16,0.88788,0.67166,0.90589,0.91159,0.82664,0.728,0.272
17,0.94934,0.80859,0.89897,0.90602,0.81603,0.729,0.271
18,1.08895,0.69441,0.90971,0.91653,0.83240,0.731,0.269
19,1.16027,0.77492,0.90618,0.90888,0.82589,0.732,0.268
20,1.29393,0.71401,0.91074,0.91497,0.83240,0.735,0.265
21,1.23149,0.78792,0.89969,0.90438,0.82068,0.737,0.263
22,1.20906,0.76569,0.90891,0.91431,0.83389,0.741,0.259
23,1.14492,0.99645,0.90271,0.90559,0.80952,0.742,0.258
24,1.13937,0.75467,0.91155,0.91603,0.83445,0.743,0.257
25,1.07473,0.88925,0.90462,0.90658,0.82571,0.744,0.256
26,1.07156,0.78592,0.91108,0.91492,0.83743,0.746,0.254
27,1.00458,0.87423,0.90991,0.91231,0.83557,0.746,0.254
28,0.98902,0.83030,0.90947,0.91205,0.83482,0.744,0.256
29,0.93902,0.92355,0.89894,0.90229,0.82738,0.743,0.257
30,0.93524,0.83570,0.90864,0.91272,0.83426,0.742,0.258
31,0.88620,1.07383,0.89589,0.89994,0.80227,0.742,0.258
32,0.86661,0.84532,0.90855,0.91339,0.83147,0.740,0.260
33,0.81354,0.97554,0.90425,0.91016,0.82459,0.739,0.261
34,0.79050,0.90595,0.91202,0.91751,0.83557,0.738,0.262
35,0.75573,1.06171,0.90645,0.90845,0.82794,0.737,0.263
36,0.78182,0.75453,0.91207,0.91680,0.83705,0.734,0.266
37,0.70240,0.90043,0.91072,0.91737,0.83147,0.731,0.269
38,0.67887,0.91369,0.91329,0.91630,0.83612,0.730,0.270
39,0.64891,0.94035,0.91173,0.91448,0.83501,0.729,0.271
40,0.62836,0.95294,0.91353,0.91807,0.84096,0.727,0.273
41,0.61199,1.17638,0.90472,0.91172,0.81362,0.726,0.274
42,0.61324,0.80161,0.91150,0.91764,0.83668,0.725,0.275
43,0.56051,0.93637,0.90806,0.91395,0.82515,0.724,0.276
44,0.54880,0.91555,0.91361,0.91825,0.83966,0.722,0.278
45,0.51878,0.95205,0.91113,0.91718,0.83817,0.720,0.280
46,0.52614,0.93258,0.91178,0.91629,0.83687,0.717,0.283
47,0.48471,1.00732,0.90457,0.90606,0.83259,0.716,0.284
48,0.50187,0.77807,0.91526,0.91783,0.84040,0.714,0.286
49,0.45012,0.92045,0.91316,0.91674,0.83724,0.713,0.287
50,0.43288,0.91296,0.91645,0.92075,0.83780,0.711,0.289
51,0.42615,0.93240,0.91619,0.92082,0.84059,0.710,0.290
52,0.39743,0.94289,0.91833,0.92264,0.83631,0.707,0.293
53,0.38466,0.99332,0.91830,0.92193,0.84747,0.706,0.294
54,0.36724,0.95597,0.91847,0.92343,0.84338,0.704,0.296
55,0.35548,1.00816,0.91742,0.92202,0.83761,0.702,0.298
56,0.36416,0.93542,0.91258,0.91442,0.83798,0.702,0.298
57,0.35847,0.92668,0.88973,0.89688,0.81269,0.701,0.299
58,0.38003,0.67048,0.91463,0.92044,0.83836,0.699,0.301
59,0.31263,0.81444,0.91520,0.92285,0.83761,0.699,0.301
60,0.29890,0.87015,0.91630,0.92296,0.83594,0.697,0.303
61,0.29827,0.92951,0.91562,0.92266,0.83947,0.697,0.303
62,0.27822,0.91165,0.91739,0.92400,0.83910,0.696,0.304
63,0.27021,0.92353,0.91709,0.92264,0.84170,0.695,0.305
64,0.25955,0.92847,0.91686,0.92311,0.84096,0.693,0.307
65,0.25194,0.93675,0.91703,0.92365,0.84189,0.691,0.309
66,0.25808,0.95901,0.91272,0.91846,0.83817,0.689,0.311
67,0.26927,0.88904,0.87954,0.88393,0.79222,0.688,0.312
68,0.28874,0.70108,0.91426,0.91800,0.83166,0.686,0.314
69,0.22642,0.82728,0.91464,0.91995,0.83780,0.686,0.314
70,0.22254,0.87608,0.91593,0.91901,0.83687,0.684,0.316
71,0.21877,0.97104,0.91600,0.91869,0.83482,0.684,0.316
72,0.20463,0.94903,0.91703,0.91880,0.83705,0.682,0.318
73,0.19879,0.96161,0.91934,0.92300,0.84189,0.681,0.319
74,0.19108,0.97524,0.91888,0.92209,0.84096,0.680,0.320
75,0.18558,0.99991,0.91917,0.92371,0.83854,0.679,0.321
76,0.18572,0.98180,0.91928,0.92081,0.84245,0.677,0.323
77,0.17349,1.01556,0.91687,0.92056,0.84040,0.676,0.324
78,0.16703,1.00105,0.91850,0.92283,0.84059,0.675,0.325
79,0.16192,0.98487,0.92021,0.92388,0.84263,0.674,0.326
80,0.15388,1.00203,0.92022,0.92417,0.84356,0.672,0.328
81,0.15651,1.05060,0.91775,0.92336,0.83724,0.671,0.329
82,0.14278,1.00863,0.92033,0.92407,0.84431,0.670,0.330
83,0.14049,1.04706,0.90483,0.90824,0.83519,0.669,0.331
84,0.26148,0.57463,0.91716,0.92113,0.83947,0.667,0.333
85,0.14139,0.75464,0.91330,0.91615,0.83612,0.667,0.333
86,0.15100,0.80355,0.91791,0.92167,0.83538,0.667,0.333
87,0.12823,0.88430,0.91899,0.92287,0.83147,0.669,0.331
