Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62880,0.52278,0.82498,0.67028,0.75562,0.566,0.434
2,0.50868,0.47176,0.85641,0.73198,0.76099,0.566,0.434
3,0.47779,0.47281,0.85686,0.72908,0.75122,0.566,0.434
4,0.47601,0.47794,0.85924,0.72963,0.80762,0.566,0.434
5,0.46106,0.46217,0.86314,0.73886,0.76025,0.566,0.434
6,0.44668,0.43499,0.87823,0.76643,0.79028,0.566,0.434
7,0.41711,0.44996,0.88164,0.77889,0.75732,0.566,0.434
8,0.40390,0.40893,0.89619,0.79669,0.82202,0.566,0.434
9,0.36938,0.42976,0.88788,0.78976,0.79175,0.566,0.434
10,0.37779,0.41353,0.89685,0.79801,0.82397,0.566,0.434
11,0.48464,0.41152,0.89607,0.79381,0.82861,0.569,0.431
12,0.61931,0.40341,0.90330,0.80354,0.82031,0.571,0.429
13,0.72473,0.42154,0.89751,0.79064,0.79028,0.571,0.429
14,0.85805,0.41557,0.90209,0.79973,0.82349,0.570,0.430
15,0.95371,0.42845,0.89734,0.79191,0.82275,0.570,0.430
16,1.08634,0.41315,0.90841,0.81077,0.82910,0.571,0.429
17,1.16023,0.49593,0.88240,0.76419,0.81714,0.572,0.428
18,1.28325,0.43188,0.90605,0.80462,0.83057,0.571,0.429
19,1.33947,0.45706,0.90001,0.79416,0.82446,0.570,0.430
20,1.45697,0.44221,0.90901,0.81113,0.83667,0.568,0.432
21,1.38717,0.46712,0.90201,0.79294,0.83057,0.570,0.430
22,1.36973,0.45459,0.91073,0.81217,0.84448,0.570,0.430
23,1.30021,0.49088,0.90462,0.80566,0.83643,0.569,0.431
24,1.28968,0.48696,0.90903,0.81362,0.84106,0.568,0.432
25,1.21510,0.52895,0.90124,0.79153,0.83325,0.567,0.433
26,1.21264,0.50580,0.91234,0.81749,0.84912,0.567,0.433
27,1.14084,0.58081,0.89955,0.79282,0.82080,0.567,0.433
28,1.13919,0.52094,0.91268,0.81881,0.84937,0.566,0.434
29,1.07536,0.56484,0.91284,0.81969,0.83691,0.565,0.435
30,1.06991,0.55680,0.91490,0.82631,0.85645,0.563,0.437
31,1.01410,0.63485,0.90534,0.81140,0.84668,0.564,0.436
32,1.00257,0.60215,0.90796,0.80875,0.84497,0.564,0.436
33,0.94714,0.64535,0.90959,0.81301,0.83618,0.563,0.437
34,0.94210,0.63673,0.91342,0.82176,0.85400,0.561,0.439
35,0.88706,0.71321,0.90600,0.80404,0.84448,0.560,0.440
36,0.90000,0.62235,0.91623,0.82699,0.85229,0.560,0.440
37,0.83863,0.75028,0.91217,0.82141,0.85913,0.559,0.441
38,0.85053,0.66256,0.91410,0.82317,0.85840,0.558,0.442
39,0.79069,0.76212,0.90145,0.79426,0.84375,0.557,0.443
40,0.79365,0.69206,0.91425,0.82590,0.85400,0.558,0.442
41,0.74430,0.73585,0.90817,0.81574,0.84448,0.559,0.441
42,0.76028,0.65806,0.91480,0.82465,0.85620,0.561,0.439
43,0.70133,0.75832,0.90958,0.81184,0.84839,0.561,0.439
44,0.68985,0.75050,0.91423,0.82596,0.85010,0.561,0.439
45,0.65892,0.81565,0.90455,0.80789,0.84863,0.561,0.439
46,0.68053,0.76975,0.91067,0.82170,0.85596,0.562,0.438
47,0.62766,0.83532,0.90796,0.81145,0.84497,0.563,0.437
48,0.63184,0.77281,0.91253,0.82064,0.85693,0.563,0.437
49,0.58682,0.82338,0.90986,0.81858,0.84595,0.563,0.437
50,0.58277,0.83114,0.91304,0.82227,0.85693,0.563,0.437
51,0.55532,1.04119,0.90453,0.80748,0.85132,0.564,0.436
52,0.56785,0.80444,0.91250,0.81972,0.84985,0.566,0.434
53,0.52365,0.87201,0.91443,0.82343,0.85571,0.566,0.434
54,0.53357,0.85815,0.91345,0.82357,0.85889,0.567,0.433
55,0.50002,0.85568,0.91153,0.81307,0.83862,0.567,0.433
56,0.50940,0.78486,0.91522,0.82230,0.84937,0.565,0.435
57,0.47262,0.89272,0.90564,0.81143,0.84790,0.566,0.434
58,0.48728,0.84033,0.91237,0.81762,0.85181,0.566,0.434
59,0.44778,0.88790,0.90685,0.80695,0.84033,0.566,0.434
60,0.45203,0.86363,0.91530,0.82386,0.85449,0.566,0.434
61,0.43226,0.87393,0.91087,0.81277,0.84131,0.566,0.434
62,0.44642,0.77678,0.91450,0.81971,0.85400,0.567,0.433
63,0.41355,0.86369,0.91308,0.81855,0.85034,0.567,0.433
64,0.41553,0.87275,0.91329,0.81999,0.85522,0.568,0.432
65,0.38944,0.90403,0.90857,0.81039,0.83545,0.568,0.432
66,0.39380,0.86877,0.91435,0.82020,0.85498,0.569,0.431
