Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.63367,0.52309,0.81762,0.64707,0.76001,0.515,0.485
2,0.51677,0.48787,0.85288,0.72443,0.79785,0.514,0.486
3,0.48227,0.48678,0.84966,0.71593,0.79395,0.514,0.486
4,0.47798,0.45953,0.86267,0.74095,0.77393,0.514,0.486
5,0.45781,0.46154,0.86241,0.73760,0.76807,0.514,0.486
6,0.44250,0.43366,0.87996,0.76593,0.79883,0.514,0.486
7,0.41306,0.48214,0.86432,0.74321,0.72168,0.514,0.486
8,0.41157,0.41238,0.89269,0.78564,0.81543,0.514,0.486
9,0.37432,0.45065,0.87546,0.75502,0.77051,0.514,0.486
10,0.37250,0.41276,0.89451,0.79245,0.82129,0.514,0.486
11,0.48194,0.42660,0.88844,0.78439,0.80444,0.520,0.480
12,0.62890,0.42353,0.89424,0.79045,0.82642,0.524,0.476
13,0.73003,0.42932,0.89269,0.79486,0.80005,0.524,0.476
14,0.86494,0.41697,0.90018,0.79938,0.82324,0.524,0.476
15,0.96208,0.45866,0.88367,0.76635,0.81592,0.525,0.475
16,1.10179,0.42644,0.89915,0.79742,0.82178,0.531,0.469
17,1.18388,0.45359,0.89637,0.79135,0.83789,0.533,0.467
18,1.29727,0.42986,0.90178,0.79830,0.82422,0.533,0.467
19,1.36775,0.46970,0.89044,0.77923,0.82007,0.533,0.467
20,1.47083,0.46241,0.89920,0.79898,0.82593,0.533,0.467
21,1.40673,0.52270,0.89180,0.77604,0.82861,0.538,0.462
22,1.39395,0.47179,0.90233,0.79873,0.82642,0.541,0.459
23,1.31657,0.52523,0.89458,0.78223,0.82349,0.541,0.459
24,1.31368,0.49305,0.90133,0.80159,0.83032,0.541,0.459
25,1.23847,0.57203,0.89676,0.79092,0.83789,0.541,0.459
26,1.23386,0.53443,0.89977,0.80042,0.83496,0.542,0.458
27,1.16533,0.56210,0.90081,0.79175,0.83057,0.543,0.457
28,1.15564,0.56077,0.90347,0.80496,0.83838,0.542,0.458
29,1.09279,0.63118,0.88683,0.77330,0.81885,0.542,0.458
30,1.09424,0.58448,0.90173,0.80436,0.83423,0.541,0.459
31,1.02299,0.67521,0.89285,0.78385,0.83350,0.544,0.456
32,1.02248,0.63518,0.90280,0.80446,0.84131,0.548,0.452
33,0.95658,0.69313,0.89419,0.78523,0.83032,0.547,0.453
34,0.96363,0.69100,0.90312,0.80367,0.84351,0.547,0.453
35,0.89862,0.75141,0.89698,0.79097,0.83716,0.546,0.454
36,0.89074,0.71823,0.90682,0.81007,0.84888,0.546,0.454
37,0.84013,0.73895,0.90233,0.80348,0.83521,0.547,0.453
38,0.85180,0.72684,0.90250,0.80054,0.84277,0.547,0.453
39,0.79540,0.82116,0.89700,0.79146,0.83813,0.546,0.454
40,0.80062,0.73560,0.90287,0.80076,0.84619,0.546,0.454
41,0.74731,0.81784,0.90481,0.80057,0.84692,0.546,0.454
42,0.75874,0.75370,0.90455,0.80605,0.84180,0.547,0.453
43,0.70346,0.80963,0.90575,0.80466,0.84546,0.547,0.453
44,0.70735,0.79661,0.90297,0.80799,0.84668,0.546,0.454
45,0.66172,0.91832,0.89693,0.79528,0.83887,0.546,0.454
46,0.67234,0.86140,0.89880,0.79076,0.83423,0.546,0.454
47,0.62676,0.93138,0.89929,0.79659,0.84009,0.546,0.454
48,0.62961,0.87949,0.90196,0.80137,0.84644,0.545,0.455
49,0.58700,0.89616,0.90514,0.80641,0.84521,0.545,0.455
50,0.59649,0.87365,0.90338,0.80136,0.84668,0.545,0.455
51,0.55683,0.99031,0.89964,0.79357,0.84424,0.545,0.455
52,0.55534,0.94198,0.90444,0.80411,0.84399,0.546,0.454
