Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61734,0.53459,0.81292,0.83947,0.71668,0.430,0.570
2,0.49598,0.46598,0.86231,0.88043,0.77505,0.430,0.570
3,0.43557,0.49344,0.86561,0.87862,0.76631,0.430,0.570
4,0.40963,0.42869,0.88663,0.89697,0.80170,0.430,0.570
5,0.35691,0.45969,0.87785,0.88868,0.78401,0.430,0.570
6,0.34264,0.39871,0.90367,0.91411,0.82261,0.430,0.570
7,0.28008,0.41017,0.89734,0.90884,0.82031,0.430,0.570
8,0.26645,0.39294,0.91171,0.92203,0.83824,0.430,0.570
9,0.19399,0.47843,0.89311,0.90415,0.80653,0.430,0.570
10,0.19151,0.41280,0.91691,0.92589,0.83617,0.430,0.570
11,0.25626,0.53592,0.90326,0.91537,0.81572,0.434,0.566
12,0.42395,0.48509,0.91596,0.92464,0.83984,0.439,0.561
13,0.48257,0.55456,0.90766,0.91837,0.82767,0.439,0.561
14,0.65548,0.52668,0.91764,0.92704,0.84099,0.439,0.561
15,0.71975,0.65252,0.90502,0.91591,0.81778,0.439,0.561
16,0.87326,0.62088,0.91697,0.92764,0.84513,0.439,0.561
17,0.95525,0.68003,0.90988,0.91686,0.83525,0.440,0.560
18,1.11705,0.63166,0.91436,0.92485,0.84122,0.440,0.560
19,1.17956,0.82513,0.91311,0.92291,0.83318,0.440,0.560
20,1.30636,0.65885,0.91970,0.92862,0.84628,0.439,0.561
21,1.25444,0.76633,0.91211,0.92295,0.82996,0.440,0.560
22,1.25564,0.70006,0.91571,0.92408,0.83709,0.441,0.559
23,1.19202,0.78495,0.91383,0.92015,0.84053,0.441,0.559
24,1.17440,0.75801,0.91893,0.92762,0.84582,0.441,0.559
25,1.13044,0.84650,0.91509,0.92513,0.82629,0.440,0.560
26,1.12809,0.74689,0.91944,0.93030,0.84168,0.442,0.558
27,1.07317,0.95171,0.91454,0.92478,0.84053,0.443,0.557
28,1.09765,0.68959,0.91807,0.92866,0.84168,0.442,0.558
29,1.01998,0.80450,0.91545,0.92467,0.83938,0.442,0.558
30,0.99666,0.77367,0.92173,0.92930,0.84789,0.441,0.559
31,0.96199,0.86614,0.91657,0.92348,0.84030,0.442,0.558
32,0.92746,0.83475,0.92269,0.92950,0.84903,0.443,0.557
33,0.89922,0.90276,0.91985,0.92736,0.84099,0.442,0.558
34,0.86637,0.91930,0.92038,0.92724,0.84674,0.442,0.558
35,0.84178,0.94565,0.92205,0.93118,0.84766,0.442,0.558
36,0.81281,0.92971,0.92289,0.93140,0.85087,0.441,0.559
37,0.78628,0.97731,0.92185,0.93007,0.84582,0.442,0.558
38,0.75777,0.95064,0.92016,0.92868,0.84972,0.441,0.559
39,0.74398,1.00938,0.90288,0.91144,0.82376,0.441,0.559
40,0.82988,0.56107,0.91757,0.92580,0.84605,0.441,0.559
41,0.70447,0.71584,0.91543,0.92344,0.84191,0.442,0.558
42,0.66965,0.76704,0.91956,0.92629,0.84926,0.445,0.555
43,0.64417,0.81083,0.92223,0.93033,0.84995,0.445,0.555
44,0.61833,0.83909,0.92179,0.93021,0.84835,0.445,0.555
45,0.60076,0.86524,0.92273,0.93080,0.84972,0.445,0.555
46,0.57868,0.87827,0.92339,0.93141,0.84949,0.446,0.554
47,0.55926,0.89339,0.92358,0.93196,0.84972,0.447,0.553
48,0.53362,0.90513,0.92407,0.93245,0.84789,0.447,0.553
49,0.51924,0.91975,0.92393,0.93226,0.84903,0.448,0.552
50,0.49450,0.92768,0.92471,0.93328,0.84766,0.449,0.551
51,0.48507,0.93452,0.92484,0.93332,0.84835,0.449,0.551
52,0.45687,0.94442,0.92474,0.93310,0.84766,0.450,0.550
53,0.44361,0.95369,0.92474,0.93317,0.84926,0.451,0.549
54,0.42097,0.96609,0.92475,0.93301,0.84881,0.451,0.549
55,0.40836,0.96990,0.92487,0.93313,0.85087,0.452,0.548
56,0.39132,0.97900,0.92498,0.93343,0.84949,0.453,0.547
57,0.37503,0.99096,0.92475,0.93306,0.85110,0.454,0.546
58,0.35485,0.99985,0.92491,0.93317,0.84949,0.455,0.545
59,0.34369,1.00424,0.92502,0.93346,0.85133,0.455,0.545
60,0.32481,1.01766,0.92471,0.93300,0.84926,0.456,0.544
61,0.31872,1.02404,0.92444,0.93263,0.85110,0.456,0.544
62,0.29685,1.03443,0.92489,0.93331,0.84903,0.457,0.543
63,0.28717,1.04220,0.92486,0.93351,0.85110,0.458,0.542
64,0.28435,0.99712,0.91087,0.91959,0.83456,0.459,0.541
65,0.37583,0.52311,0.90427,0.91265,0.82077,0.459,0.541
66,0.31759,0.63345,0.92162,0.92933,0.84926,0.463,0.537
67,0.25898,0.76745,0.92487,0.93326,0.85179,0.464,0.536
68,0.25575,0.77702,0.92304,0.93128,0.85409,0.465,0.535
69,0.24481,0.85039,0.92166,0.93019,0.84674,0.465,0.535
70,0.25430,0.86376,0.92212,0.93022,0.84651,0.465,0.535
71,0.23742,0.91238,0.92200,0.93068,0.84926,0.466,0.534
