Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.63866,0.62246,0.75267,0.75931,0.64416,0.589,0.411
2,0.52230,0.47555,0.85319,0.85466,0.76786,0.648,0.352
3,0.44596,0.49727,0.84835,0.84856,0.75837,0.697,0.303
4,0.42136,0.43716,0.88013,0.87947,0.80004,0.743,0.257
5,0.34975,0.48385,0.87129,0.87228,0.77474,0.771,0.229
6,0.31750,0.40774,0.90451,0.90374,0.82217,0.799,0.201
7,0.24287,0.53568,0.87881,0.88275,0.74498,0.831,0.169
8,0.22239,0.41792,0.91169,0.91373,0.83259,0.856,0.144
9,0.14177,0.53522,0.89197,0.89484,0.79650,0.875,0.125
10,0.16104,0.45586,0.91578,0.91709,0.84152,0.899,0.101
11,0.06932,0.57396,0.89642,0.88859,0.81455,0.908,0.092
12,0.12238,0.51681,0.91352,0.91536,0.83668,0.906,0.094
13,0.03724,0.66360,0.90506,0.90543,0.82124,0.908,0.092
14,0.09157,0.57533,0.91473,0.91711,0.83687,0.877,0.123
15,0.03008,0.69872,0.90228,0.90502,0.82273,0.879,0.121
16,0.08662,0.57446,0.91886,0.92251,0.84356,0.888,0.112
17,0.01939,0.77046,0.90420,0.90536,0.81715,0.895,0.105
18,0.05326,0.67316,0.91574,0.91927,0.83854,0.873,0.127
19,0.01170,0.73448,0.91533,0.91848,0.84431,0.876,0.124
20,0.03514,0.71465,0.91710,0.92008,0.83873,0.882,0.118
21,0.01622,0.91768,0.90342,0.90709,0.81585,0.885,0.115
22,0.06882,0.67228,0.91749,0.92204,0.83575,0.895,0.105
23,0.01436,0.78161,0.91076,0.91024,0.83873,0.901,0.099
24,0.03348,0.77685,0.91409,0.91807,0.83798,0.898,0.102
25,0.01265,0.81723,0.91407,0.91589,0.84356,0.904,0.096
26,0.74080,0.75142,0.91597,0.91988,0.83482,0.896,0.104
27,0.70533,0.83532,0.91073,0.91227,0.83092,0.887,0.113
28,0.73334,0.71908,0.91740,0.92039,0.84338,0.885,0.115
29,0.68910,0.82744,0.90745,0.91026,0.83519,0.888,0.112
30,0.70025,0.74705,0.91904,0.92215,0.83891,0.880,0.120
31,0.66149,0.82793,0.91341,0.91734,0.83222,0.881,0.119
32,0.66390,0.74244,0.92176,0.92450,0.84282,0.890,0.110
33,0.63529,0.81250,0.92029,0.92347,0.84189,0.892,0.108
34,0.62450,0.85492,0.91962,0.92146,0.83929,0.890,0.110
35,0.60981,0.95022,0.90958,0.91397,0.82143,0.885,0.115
36,0.62639,0.76228,0.91784,0.91973,0.84282,0.871,0.129
37,0.58696,0.90590,0.90944,0.91034,0.83110,0.868,0.132
38,0.60069,0.71308,0.91829,0.92191,0.84654,0.882,0.118
39,0.55424,0.79497,0.91825,0.92034,0.84933,0.885,0.115
40,0.54469,0.83920,0.91695,0.92058,0.84245,0.898,0.102
41,0.52351,0.90215,0.91735,0.91996,0.84338,0.900,0.100
42,0.51514,0.90313,0.91674,0.91926,0.84226,0.897,0.103
43,0.49729,1.03959,0.90585,0.91063,0.81622,0.897,0.103
44,0.52782,0.72531,0.91693,0.91947,0.84245,0.877,0.123
45,0.47070,0.84710,0.91277,0.91272,0.83966,0.860,0.140
46,0.46732,0.82512,0.91712,0.92098,0.83947,0.884,0.116
47,0.44268,0.90440,0.91886,0.92271,0.83631,0.883,0.117
48,0.45079,0.80577,0.91813,0.91900,0.84115,0.892,0.108
49,0.41834,0.84961,0.91537,0.91460,0.84170,0.892,0.108
50,0.41410,0.85079,0.91803,0.92002,0.84859,0.890,0.110
51,0.39052,0.87556,0.92046,0.92206,0.84487,0.895,0.105
52,0.37671,0.87455,0.92348,0.92626,0.85268,0.890,0.110
53,0.36598,0.89492,0.92198,0.92482,0.84840,0.888,0.112
54,0.35337,0.87127,0.92419,0.92675,0.85026,0.882,0.118
55,0.34258,0.94291,0.91058,0.91071,0.83984,0.880,0.120
56,0.37685,0.72835,0.91425,0.91687,0.84040,0.896,0.104
57,0.32668,0.84198,0.91402,0.91508,0.84133,0.905,0.095
58,0.32683,0.84761,0.91778,0.92121,0.84208,0.928,0.072
59,0.30309,0.90055,0.91868,0.92090,0.84040,0.924,0.076
60,0.30105,0.87907,0.91670,0.91816,0.83854,0.922,0.078
61,0.28378,0.91908,0.91933,0.92146,0.84394,0.922,0.078
62,0.27578,0.95495,0.91808,0.92014,0.84356,0.929,0.071
63,0.26597,1.02632,0.91133,0.91391,0.83891,0.926,0.074
64,0.27535,0.88182,0.91725,0.91811,0.84301,0.922,0.078
65,0.25697,1.00053,0.90696,0.90931,0.83185,0.918,0.082
66,0.29007,0.71181,0.91889,0.91991,0.84505,0.905,0.095
67,0.24271,0.83492,0.91611,0.91864,0.84654,0.903,0.097
68,0.23690,0.90147,0.91752,0.91522,0.84282,0.899,0.101
69,0.22640,0.93639,0.91452,0.91579,0.83594,0.903,0.097
70,0.22993,0.90768,0.91645,0.91907,0.84338,0.902,0.098
71,0.21508,0.95948,0.91535,0.91533,0.83817,0.907,0.093
72,0.20917,0.97588,0.91972,0.92294,0.84263,0.905,0.095
73,0.20354,1.07459,0.91375,0.91838,0.82217,0.898,0.102
74,0.22920,0.82577,0.91663,0.91868,0.84375,0.899,0.101
75,0.19777,0.90222,0.91542,0.91811,0.84412,0.896,0.104
76,0.19994,0.89830,0.91552,0.91751,0.84077,0.886,0.114
77,0.18475,0.97736,0.91373,0.91638,0.83557,0.894,0.106
78,0.18610,0.99265,0.91698,0.91991,0.84022,0.892,0.108
79,0.17542,0.99669,0.91898,0.92100,0.84524,0.890,0.110
80,0.17155,1.00233,0.91832,0.91973,0.83966,0.896,0.104
81,0.16517,1.04065,0.91886,0.92254,0.83687,0.896,0.104
82,0.16212,0.98655,0.91850,0.91973,0.84245,0.892,0.108
83,0.15696,1.00890,0.91816,0.92199,0.83389,0.891,0.109
84,0.15260,0.98125,0.91874,0.92281,0.84598,0.886,0.114
