Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61463,0.54335,0.81370,0.83874,0.70680,0.430,0.570
2,0.49834,0.46918,0.86196,0.87949,0.77114,0.430,0.570
3,0.43176,0.45046,0.86857,0.88321,0.78585,0.430,0.570
4,0.40020,0.42190,0.88909,0.90046,0.80354,0.430,0.570
5,0.34855,0.45019,0.87301,0.88577,0.79251,0.430,0.570
6,0.33424,0.39190,0.90675,0.91871,0.82077,0.430,0.570
7,0.26865,0.42892,0.89347,0.90355,0.81595,0.430,0.570
8,0.24869,0.40663,0.91158,0.92113,0.83249,0.430,0.570
9,0.18047,0.45647,0.89931,0.91074,0.81687,0.430,0.570
10,0.17497,0.42540,0.91632,0.92592,0.83801,0.430,0.570
11,0.24571,0.50112,0.90497,0.91582,0.82192,0.435,0.565
12,0.40505,0.48532,0.91966,0.92804,0.84467,0.440,0.560
13,0.47869,0.56739,0.90254,0.91151,0.82215,0.440,0.560
14,0.65573,0.52701,0.92205,0.93002,0.84881,0.440,0.560
15,0.71743,0.62154,0.91153,0.91973,0.83364,0.439,0.561
16,0.88156,0.61930,0.91763,0.92589,0.84099,0.439,0.561
17,0.95788,0.70609,0.91362,0.92215,0.83663,0.439,0.561
18,1.09142,0.64982,0.92093,0.92976,0.84697,0.439,0.561
19,1.17333,0.72741,0.91709,0.92431,0.83663,0.438,0.562
20,1.31700,0.65596,0.92153,0.93089,0.84628,0.438,0.562
21,1.25061,0.72217,0.91846,0.92710,0.84306,0.439,0.561
22,1.23294,0.71793,0.92166,0.93122,0.85064,0.439,0.561
23,1.18147,0.77987,0.91834,0.92558,0.84375,0.439,0.561
24,1.16449,0.76368,0.91938,0.92783,0.84490,0.438,0.562
25,1.12739,0.87233,0.91393,0.92390,0.83961,0.438,0.562
26,1.14853,0.65392,0.91974,0.92828,0.84030,0.437,0.563
27,1.07327,0.78843,0.90669,0.91493,0.82927,0.436,0.564
28,1.07564,0.65546,0.92436,0.93110,0.84903,0.436,0.564
29,1.00764,0.73919,0.92532,0.93261,0.85179,0.435,0.565
30,0.97433,0.78111,0.92618,0.93259,0.85524,0.435,0.565
31,0.95110,0.82786,0.92600,0.93388,0.85064,0.435,0.565
32,0.91389,0.84398,0.92456,0.93265,0.85248,0.435,0.565
33,0.88718,0.87340,0.92603,0.93427,0.84881,0.435,0.565
34,0.85089,0.87711,0.92640,0.93438,0.85455,0.435,0.565
35,0.82879,0.93405,0.92472,0.93244,0.85685,0.434,0.566
36,0.79982,0.91679,0.92639,0.93422,0.85340,0.434,0.566
37,0.77135,0.96440,0.92543,0.93315,0.85018,0.434,0.566
38,0.79708,0.73556,0.91915,0.92827,0.84858,0.433,0.567
39,0.74384,0.81462,0.90815,0.91526,0.82629,0.433,0.567
40,0.76459,0.63430,0.92403,0.93372,0.85156,0.433,0.567
41,0.69017,0.80150,0.91868,0.92760,0.84030,0.434,0.566
42,0.67175,0.77053,0.92257,0.92901,0.85087,0.435,0.565
43,0.63581,0.82214,0.92631,0.93371,0.85685,0.435,0.565
44,0.61195,0.88683,0.92372,0.92919,0.84903,0.436,0.564
45,0.59372,1.00788,0.92039,0.92611,0.84651,0.436,0.564
46,0.60461,0.81312,0.92068,0.92683,0.84835,0.438,0.562
47,0.55808,0.95856,0.91860,0.92576,0.83869,0.438,0.562
48,0.55847,0.86641,0.92163,0.92975,0.84789,0.439,0.561
49,0.53155,0.92025,0.91264,0.91961,0.82950,0.439,0.561
50,0.54096,0.73763,0.92122,0.93095,0.85432,0.440,0.560
51,0.49597,0.85466,0.92565,0.93452,0.85731,0.440,0.560
52,0.47067,0.88688,0.92449,0.93420,0.85248,0.442,0.558
53,0.45790,0.91247,0.92459,0.93411,0.85294,0.442,0.558
54,0.43921,0.91613,0.92514,0.93376,0.85662,0.443,0.557
55,0.42786,0.94560,0.92561,0.93473,0.85593,0.443,0.557
56,0.41363,0.95849,0.92591,0.93531,0.85386,0.444,0.556
57,0.39886,0.97433,0.92610,0.93552,0.85409,0.444,0.556
58,0.38088,0.98489,0.92615,0.93532,0.85455,0.445,0.555
59,0.37078,0.99568,0.92624,0.93541,0.85501,0.445,0.555
60,0.35341,1.00326,0.92617,0.93552,0.85501,0.446,0.554
61,0.34799,1.01649,0.92603,0.93515,0.85547,0.447,0.553
62,0.32698,1.02327,0.92611,0.93496,0.85524,0.447,0.553
63,0.31766,1.03111,0.92603,0.93504,0.85547,0.448,0.552
64,0.30173,1.04267,0.92606,0.93503,0.85616,0.449,0.551
