Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.60316,0.52787,0.81803,0.65679,0.75732,0.480,0.520
2,0.50143,0.48412,0.85051,0.72111,0.75806,0.480,0.520
3,0.47539,0.48666,0.84658,0.71340,0.77417,0.480,0.520
4,0.46584,0.46533,0.86126,0.73604,0.78540,0.480,0.520
5,0.44216,0.48576,0.86741,0.74291,0.81812,0.480,0.520
6,0.42005,0.42864,0.88568,0.77690,0.80249,0.480,0.520
7,0.38907,0.43726,0.88116,0.77221,0.79907,0.480,0.520
8,0.38781,0.41463,0.89363,0.79056,0.81616,0.480,0.520
9,0.34326,0.45400,0.88096,0.77576,0.82812,0.480,0.520
10,0.34071,0.42339,0.89702,0.80344,0.82593,0.480,0.520
11,0.44097,0.45386,0.88192,0.77366,0.81055,0.484,0.516
12,0.58255,0.41740,0.90030,0.80615,0.82959,0.486,0.514
13,0.66467,0.45336,0.89122,0.79339,0.83911,0.486,0.514
14,0.80212,0.42767,0.90714,0.82148,0.84546,0.487,0.513
15,0.87279,0.47117,0.89497,0.79074,0.83447,0.487,0.513
16,1.01165,0.45851,0.90685,0.82519,0.84399,0.489,0.511
17,1.06026,0.51045,0.89026,0.79864,0.81909,0.490,0.510
18,1.19873,0.49782,0.90468,0.81719,0.82935,0.491,0.509
19,1.24277,0.56819,0.89060,0.78879,0.83154,0.492,0.508
20,1.37943,0.56490,0.90307,0.82113,0.84424,0.493,0.507
21,1.28801,0.67692,0.89483,0.80535,0.84058,0.495,0.505
22,1.28627,0.60864,0.90390,0.82296,0.84473,0.498,0.502
23,1.20474,0.66345,0.90012,0.80878,0.82520,0.498,0.502
24,1.21003,0.66248,0.90100,0.81971,0.83643,0.499,0.501
25,1.13786,0.75800,0.89564,0.80691,0.83960,0.500,0.500
26,1.14452,0.72251,0.90060,0.81826,0.83691,0.500,0.500
27,1.07400,0.84070,0.89572,0.81009,0.84058,0.501,0.499
28,1.06001,0.75877,0.90216,0.81996,0.83765,0.502,0.498
29,1.01090,0.89135,0.90264,0.81619,0.84204,0.502,0.498
30,1.00268,0.80422,0.90333,0.82219,0.84399,0.503,0.497
31,0.95431,0.83025,0.90129,0.81926,0.82275,0.503,0.497
32,0.95240,0.84710,0.89945,0.81975,0.83862,0.504,0.496
33,0.90391,0.85750,0.89572,0.80389,0.83228,0.505,0.495
34,0.91223,0.85941,0.90091,0.81676,0.84717,0.505,0.495
35,0.84956,0.99871,0.89801,0.81072,0.84399,0.505,0.495
36,0.84611,0.83928,0.90215,0.81668,0.83789,0.506,0.494
37,0.79332,0.91646,0.89904,0.81198,0.83569,0.506,0.494
38,0.79078,0.90615,0.90060,0.81387,0.83984,0.506,0.494
39,0.74727,0.95200,0.89833,0.81454,0.84229,0.506,0.494
40,0.73936,0.89828,0.90229,0.81367,0.84253,0.506,0.494
41,0.69865,1.02228,0.89566,0.80559,0.84180,0.506,0.494
42,0.68880,0.97823,0.89818,0.80997,0.84131,0.507,0.493
43,0.65063,0.97144,0.89778,0.81266,0.83057,0.507,0.493
44,0.63741,1.09918,0.90111,0.81738,0.85425,0.507,0.493
