Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62178,0.55672,0.79310,0.80993,0.72036,0.313,0.687
2,0.50302,0.46992,0.85760,0.86357,0.77849,0.313,0.687
3,0.45645,0.46442,0.86291,0.86858,0.78608,0.313,0.687
4,0.42847,0.42775,0.88397,0.88802,0.80561,0.313,0.687
5,0.39226,0.47461,0.85687,0.85740,0.76930,0.313,0.687
6,0.38673,0.41784,0.89157,0.89484,0.80836,0.313,0.687
7,0.34347,0.43676,0.89044,0.89501,0.79251,0.313,0.687
8,0.34230,0.40353,0.90141,0.90401,0.82514,0.313,0.687
9,0.30234,0.46864,0.88067,0.88552,0.79320,0.313,0.687
10,0.29902,0.40905,0.90378,0.90335,0.82996,0.313,0.687
11,0.39492,0.46920,0.89430,0.89656,0.81135,0.317,0.683
12,0.53022,0.41887,0.90933,0.90977,0.83364,0.322,0.678
13,0.61408,0.43434,0.90397,0.90199,0.82077,0.323,0.677
14,0.75465,0.43462,0.91404,0.91479,0.84007,0.326,0.674
15,0.81333,0.52862,0.90263,0.90399,0.83433,0.328,0.672
16,0.97360,0.45086,0.91876,0.91890,0.84743,0.331,0.669
17,1.01535,0.54890,0.91016,0.90745,0.82123,0.335,0.665
18,1.15699,0.48524,0.92329,0.92414,0.84926,0.340,0.660
19,1.19960,0.60102,0.90928,0.91036,0.82652,0.343,0.657
20,1.33214,0.52622,0.92546,0.92539,0.85731,0.349,0.651
21,1.25344,0.61680,0.92007,0.91957,0.84536,0.354,0.646
22,1.23786,0.60434,0.92396,0.92559,0.84903,0.363,0.637
23,1.17916,0.70070,0.92092,0.92314,0.84145,0.366,0.634
24,1.17590,0.67368,0.92037,0.92158,0.84651,0.372,0.628
25,1.11859,0.71921,0.92196,0.92446,0.85041,0.376,0.624
26,1.10955,0.67552,0.92393,0.92408,0.85570,0.381,0.619
27,1.05790,0.83018,0.91272,0.91334,0.83801,0.384,0.616
28,1.06519,0.66498,0.92429,0.92586,0.85317,0.387,0.613
29,1.00134,0.76182,0.92352,0.92636,0.84145,0.388,0.612
30,1.00890,0.69114,0.92341,0.92468,0.85340,0.391,0.609
31,0.94741,0.77299,0.92067,0.92131,0.84835,0.394,0.606
32,0.92064,0.75229,0.92421,0.92427,0.85317,0.398,0.602
33,0.88253,0.80837,0.92384,0.92372,0.85317,0.399,0.601
34,0.87539,0.73923,0.92616,0.92679,0.85340,0.402,0.598
35,0.83474,0.85635,0.92183,0.92006,0.84536,0.403,0.597
36,0.84149,0.72543,0.92491,0.92624,0.85110,0.404,0.596
37,0.79084,0.94716,0.91383,0.91424,0.83318,0.406,0.594
38,0.81534,0.62325,0.92839,0.92862,0.85662,0.408,0.592
39,0.73950,0.73216,0.92727,0.92827,0.85271,0.409,0.591
40,0.71226,0.73499,0.92893,0.93028,0.86006,0.412,0.588
41,0.68949,0.76664,0.93035,0.93210,0.85915,0.413,0.587
42,0.66029,0.80113,0.93132,0.93343,0.85892,0.415,0.585
43,0.64141,0.82506,0.93097,0.93417,0.85892,0.416,0.584
44,0.61485,0.82051,0.93317,0.93499,0.85938,0.417,0.583
45,0.59799,0.83600,0.93188,0.93364,0.86374,0.418,0.582
46,0.57899,0.83129,0.92943,0.92878,0.85455,0.421,0.579
47,0.55630,0.85167,0.93145,0.93334,0.85823,0.422,0.578
48,0.53463,0.88300,0.92687,0.92616,0.85547,0.423,0.577
49,0.52026,0.93718,0.91703,0.91655,0.84306,0.424,0.576
50,0.62468,0.50413,0.92659,0.92786,0.86052,0.425,0.575
51,0.51319,0.64061,0.92584,0.92815,0.85248,0.426,0.574
52,0.51318,0.63661,0.92979,0.93126,0.86167,0.429,0.571
53,0.46356,0.72904,0.92952,0.93089,0.86029,0.429,0.571
54,0.44536,0.74881,0.93019,0.93141,0.86397,0.430,0.570
55,0.43089,0.76191,0.93216,0.93404,0.86374,0.431,0.569
56,0.41788,0.78720,0.93278,0.93489,0.86558,0.433,0.567
57,0.40460,0.78183,0.93298,0.93539,0.86305,0.434,0.566
58,0.38807,0.82216,0.93298,0.93527,0.86236,0.435,0.565
59,0.37840,0.82786,0.93359,0.93575,0.86604,0.436,0.564
60,0.36231,0.83777,0.93360,0.93579,0.86673,0.436,0.564
61,0.35594,0.85053,0.93343,0.93582,0.86374,0.437,0.563
62,0.33765,0.85692,0.93317,0.93537,0.86351,0.437,0.563
63,0.32877,0.86835,0.93330,0.93520,0.86351,0.438,0.562
64,0.31358,0.87521,0.93332,0.93549,0.86236,0.438,0.562
65,0.30505,0.88296,0.93362,0.93578,0.86489,0.438,0.562
66,0.29311,0.89281,0.93355,0.93581,0.86351,0.439,0.561
67,0.28222,0.90878,0.93355,0.93592,0.86259,0.439,0.561
68,0.26822,0.91100,0.93348,0.93577,0.86535,0.439,0.561
69,0.26041,0.92413,0.93303,0.93510,0.86443,0.440,0.560
70,0.24712,0.92412,0.93335,0.93570,0.86374,0.440,0.560
71,0.24244,0.94265,0.93325,0.93569,0.86351,0.440,0.560
72,0.33257,0.54078,0.92751,0.93022,0.85593,0.440,0.560
73,0.27814,0.63757,0.91539,0.91563,0.84260,0.440,0.560
74,0.27219,0.59589,0.92868,0.92877,0.85524,0.441,0.559
75,0.22344,0.67710,0.93252,0.93492,0.86558,0.441,0.559
76,0.21787,0.69956,0.93379,0.93448,0.86788,0.442,0.558
