Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61389,0.52330,0.82155,0.68484,0.75293,0.334,0.666
2,0.50301,0.48090,0.84807,0.72435,0.76538,0.334,0.666
3,0.47569,0.50002,0.83949,0.70908,0.78174,0.334,0.666
4,0.46663,0.45999,0.86395,0.75096,0.77490,0.334,0.666
5,0.44352,0.47753,0.86183,0.73903,0.80933,0.334,0.666
6,0.43458,0.43587,0.88049,0.77046,0.81201,0.334,0.666
7,0.40159,0.46744,0.86688,0.74891,0.80273,0.334,0.666
8,0.39798,0.41658,0.89103,0.78431,0.81201,0.334,0.666
9,0.36724,0.43765,0.88145,0.77605,0.78564,0.334,0.666
10,0.36632,0.41261,0.89538,0.79824,0.80957,0.334,0.666
11,0.48043,0.43543,0.88844,0.78538,0.82129,0.339,0.661
12,0.62172,0.40938,0.89897,0.79994,0.81250,0.344,0.656
13,0.72457,0.44159,0.88778,0.78574,0.81689,0.344,0.656
14,0.86420,0.41657,0.90057,0.80669,0.82471,0.344,0.656
15,0.96164,0.42635,0.89315,0.78267,0.82324,0.343,0.657
16,1.09837,0.42502,0.90300,0.80654,0.82837,0.349,0.651
17,1.17449,0.44515,0.89617,0.80013,0.81274,0.351,0.649
18,1.29128,0.44254,0.89853,0.80539,0.83130,0.350,0.650
19,1.36491,0.44659,0.89405,0.79334,0.81274,0.350,0.650
20,1.47013,0.45281,0.90103,0.80593,0.83057,0.349,0.651
21,1.41920,0.47774,0.88829,0.77554,0.81445,0.353,0.647
22,1.38199,0.48135,0.90147,0.80865,0.83521,0.357,0.643
23,1.31978,0.48978,0.89525,0.80068,0.82446,0.357,0.643
24,1.30614,0.50496,0.90205,0.81170,0.83374,0.356,0.644
25,1.23982,0.53988,0.89670,0.80207,0.82422,0.355,0.645
26,1.23833,0.53975,0.90065,0.80738,0.82983,0.357,0.643
27,1.16633,0.60789,0.89266,0.79312,0.83838,0.358,0.642
28,1.15477,0.58106,0.89839,0.80717,0.83740,0.357,0.643
29,1.09131,0.63149,0.89047,0.79849,0.83765,0.356,0.644
30,1.08795,0.58762,0.90111,0.81823,0.83398,0.356,0.644
31,1.03239,0.62766,0.89241,0.79606,0.82153,0.358,0.642
32,1.01812,0.61643,0.90135,0.81577,0.83887,0.359,0.641
33,0.96164,0.68416,0.88700,0.78084,0.82812,0.359,0.641
34,0.95941,0.64978,0.89979,0.81088,0.83594,0.358,0.642
35,0.90597,0.67672,0.89195,0.79697,0.81567,0.357,0.643
36,0.91213,0.70543,0.89790,0.80094,0.83691,0.359,0.641
37,0.85089,0.77506,0.89057,0.78796,0.83032,0.360,0.640
38,0.85473,0.72890,0.89902,0.80646,0.83789,0.360,0.640
39,0.79246,0.90213,0.88989,0.79634,0.83643,0.360,0.640
40,0.79546,0.77597,0.89922,0.81110,0.83813,0.359,0.641
41,0.75728,0.75436,0.89605,0.79729,0.82910,0.361,0.639
42,0.75315,0.76014,0.89950,0.80530,0.83521,0.363,0.637
43,0.70758,0.87161,0.89480,0.80157,0.83838,0.362,0.638
44,0.71080,0.81911,0.89804,0.80529,0.84106,0.362,0.638
45,0.66864,0.88750,0.89635,0.81191,0.83960,0.362,0.638
46,0.67483,0.80154,0.89852,0.80513,0.83838,0.362,0.638
47,0.62622,0.93033,0.88964,0.79126,0.82812,0.362,0.638
48,0.63346,0.85667,0.89950,0.80637,0.84326,0.362,0.638
49,0.59236,0.90506,0.89187,0.79697,0.83691,0.362,0.638
50,0.59728,0.86733,0.89653,0.80625,0.83911,0.362,0.638
51,0.56167,0.86680,0.90000,0.81138,0.83936,0.362,0.638
52,0.55381,0.89481,0.90152,0.81425,0.84448,0.363,0.637
53,0.52464,0.89758,0.88897,0.78581,0.81958,0.363,0.637
54,0.53296,0.89359,0.89917,0.80714,0.83911,0.362,0.638
55,0.49740,0.99103,0.89648,0.80562,0.83228,0.362,0.638
56,0.52037,0.88859,0.90062,0.81287,0.84009,0.361,0.639
