Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61573,0.51643,0.82723,0.84257,0.75437,0.648,0.352
2,0.48147,0.46157,0.86605,0.87242,0.78998,0.663,0.337
3,0.43130,0.46617,0.87005,0.87444,0.79481,0.676,0.324
4,0.39988,0.43272,0.89190,0.89391,0.80676,0.686,0.314
5,0.35031,0.44859,0.88443,0.88872,0.79733,0.697,0.303
6,0.34174,0.39735,0.90498,0.90676,0.82445,0.710,0.290
7,0.27679,0.44022,0.88669,0.89497,0.81250,0.723,0.277
8,0.26840,0.40248,0.91409,0.91494,0.84260,0.745,0.255
9,0.19473,0.47309,0.90223,0.90467,0.82376,0.761,0.239
10,0.21738,0.41915,0.91897,0.92100,0.84490,0.779,0.221
11,0.12856,0.44882,0.91217,0.91335,0.83824,0.790,0.210
12,0.14311,0.46154,0.92264,0.92422,0.85179,0.804,0.196
13,0.05999,0.56317,0.90162,0.89492,0.82445,0.817,0.183
14,0.10039,0.51541,0.92166,0.91988,0.85248,0.832,0.168
15,0.03761,0.59643,0.91452,0.91840,0.84697,0.837,0.163
16,0.07940,0.58733,0.92203,0.92311,0.84926,0.825,0.175
17,0.02381,0.66002,0.91519,0.91961,0.83640,0.832,0.168
18,0.06160,0.63590,0.92013,0.92361,0.84559,0.836,0.164
19,0.01696,0.74432,0.91642,0.91450,0.84490,0.833,0.167
20,0.08041,0.60355,0.92345,0.92532,0.85455,0.837,0.163
21,0.21755,0.71312,0.92106,0.92239,0.84949,0.836,0.164
22,0.36979,0.70447,0.92326,0.92715,0.85570,0.882,0.118
23,0.48403,0.74898,0.92224,0.92553,0.85409,0.895,0.105
24,0.65012,0.71474,0.92276,0.92245,0.85547,0.901,0.099
25,0.75598,0.76800,0.91873,0.92036,0.84697,0.902,0.098
26,0.90311,0.75123,0.92462,0.92638,0.85478,0.901,0.099
27,0.99943,0.81009,0.92150,0.92378,0.84674,0.904,0.096
28,1.14151,0.76377,0.92203,0.92417,0.85455,0.905,0.095
29,1.21665,0.87636,0.91846,0.92465,0.84283,0.903,0.097
30,1.31759,0.81065,0.92458,0.92832,0.85133,0.909,0.091
31,1.27711,0.88024,0.92051,0.91914,0.84743,0.911,0.089
32,1.25821,0.82132,0.92465,0.92783,0.85294,0.913,0.087
33,1.21780,1.00066,0.90850,0.90419,0.83065,0.915,0.085
34,1.25389,0.63037,0.92363,0.92529,0.84858,0.921,0.079
35,1.15033,0.73387,0.92456,0.92676,0.85179,0.919,0.081
36,1.10483,0.77662,0.92816,0.92968,0.85846,0.897,0.103
37,1.07847,0.80392,0.92766,0.92949,0.85846,0.898,0.102
38,1.29738,0.42781,0.89516,0.89614,0.81733,0.919,0.081
39,1.24360,0.46460,0.90679,0.90493,0.82491,0.924,0.076
40,1.12357,0.49204,0.92242,0.92274,0.85386,0.912,0.088
41,1.05137,0.61763,0.91959,0.92167,0.84926,0.908,0.092
42,1.03373,0.62776,0.92529,0.92786,0.84903,0.908,0.092
43,0.99424,0.75971,0.92372,0.92629,0.84743,0.910,0.090
44,0.99403,0.71341,0.92542,0.92737,0.85777,0.905,0.095
45,0.96629,0.80286,0.92212,0.92351,0.85685,0.903,0.097
46,0.95577,0.77727,0.92582,0.92832,0.85547,0.901,0.099
47,0.93383,0.83803,0.92318,0.92396,0.85432,0.901,0.099
48,0.91823,0.85957,0.92649,0.92929,0.85432,0.898,0.102
49,0.91462,0.93883,0.91682,0.91865,0.84030,0.898,0.102
50,0.96332,0.68370,0.92411,0.92451,0.85869,0.907,0.093
51,0.89336,0.75954,0.92085,0.92204,0.85110,0.911,0.089
52,0.87873,0.80323,0.92624,0.92932,0.85754,0.916,0.084
53,0.86208,0.85946,0.92743,0.93145,0.85593,0.918,0.082
54,0.84897,0.85346,0.92648,0.93051,0.85708,0.917,0.083
55,0.83971,0.96524,0.92091,0.92483,0.85455,0.917,0.083
56,0.84999,0.81074,0.92551,0.92704,0.85800,0.915,0.085
57,0.81748,0.94910,0.91871,0.92131,0.84122,0.913,0.087
58,0.81276,0.85075,0.92725,0.93182,0.85455,0.911,0.089
59,0.78691,0.92582,0.92511,0.92763,0.84214,0.909,0.091
60,0.77429,0.92474,0.92679,0.92967,0.85616,0.903,0.097
61,0.75840,1.01911,0.92269,0.92672,0.85064,0.901,0.099
62,0.74582,0.98532,0.92531,0.92908,0.84628,0.896,0.104
63,0.73030,0.97630,0.92820,0.93176,0.86121,0.895,0.105
64,0.71297,0.98630,0.92851,0.93247,0.86006,0.894,0.106
65,0.70300,1.00143,0.92849,0.93201,0.86006,0.894,0.106
66,0.68533,1.01148,0.92871,0.93241,0.85960,0.893,0.107
67,0.67508,1.02373,0.92885,0.93281,0.86052,0.892,0.108
68,0.65690,1.02910,0.92880,0.93249,0.85960,0.891,0.109
69,0.64637,1.03807,0.92866,0.93215,0.86075,0.891,0.109
70,0.62769,1.04600,0.92859,0.93216,0.85960,0.890,0.110
71,0.61692,1.05434,0.92849,0.93220,0.85800,0.889,0.111
72,0.59793,1.06168,0.92858,0.93242,0.85938,0.888,0.112
73,0.58700,1.07133,0.92855,0.93255,0.85869,0.888,0.112
74,0.56780,1.07632,0.92857,0.93234,0.85892,0.887,0.113
75,0.55681,1.08571,0.92828,0.93213,0.85983,0.886,0.114
76,0.53758,1.09252,0.92815,0.93189,0.85869,0.885,0.115
77,0.52665,1.10247,0.92827,0.93212,0.86098,0.885,0.115
78,0.50752,1.11004,0.92822,0.93206,0.85960,0.884,0.116
79,0.49670,1.11763,0.92803,0.93167,0.85960,0.884,0.116
80,0.47790,1.12499,0.92787,0.93168,0.85983,0.883,0.117
81,0.46728,1.13634,0.92802,0.93193,0.86075,0.882,0.118
