Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61858,0.56870,0.80340,0.82966,0.69508,0.433,0.567
2,0.50149,0.47104,0.86003,0.87764,0.76953,0.452,0.548
3,0.43986,0.45378,0.86750,0.88139,0.78355,0.477,0.523
4,0.40982,0.42774,0.88619,0.89680,0.79733,0.504,0.496
5,0.35995,0.46532,0.87407,0.88503,0.77803,0.523,0.477
6,0.34902,0.39706,0.90307,0.91373,0.82077,0.544,0.456
7,0.28477,0.43996,0.89377,0.90320,0.80538,0.570,0.430
8,0.27313,0.40475,0.90650,0.91580,0.83042,0.594,0.406
9,0.20567,0.48854,0.88875,0.89928,0.79573,0.624,0.376
10,0.20553,0.42037,0.91287,0.92203,0.83938,0.650,0.350
11,0.12728,0.49766,0.90608,0.91688,0.81342,0.672,0.328
12,0.14642,0.48304,0.91227,0.91954,0.83709,0.686,0.314
13,0.07168,0.58232,0.90061,0.91169,0.82238,0.701,0.299
14,0.11615,0.52976,0.91502,0.92303,0.84536,0.715,0.285
15,0.03939,0.65352,0.90234,0.91377,0.81434,0.724,0.276
16,0.07624,0.59783,0.91450,0.92444,0.83801,0.732,0.268
17,0.02447,0.70075,0.91040,0.91733,0.83594,0.735,0.265
18,0.05758,0.62623,0.91642,0.92630,0.84099,0.751,0.249
19,0.02348,0.72053,0.90981,0.91641,0.82812,0.756,0.244
20,0.06921,0.63161,0.91737,0.92486,0.84812,0.766,0.234
21,0.02084,0.75372,0.91234,0.91905,0.83617,0.770,0.230
22,0.05850,0.68078,0.91492,0.92392,0.84720,0.782,0.218
23,0.01198,0.77638,0.91192,0.91904,0.84099,0.785,0.215
24,0.02658,0.74942,0.91667,0.92441,0.84375,0.794,0.206
25,0.00755,0.82442,0.91291,0.91995,0.84099,0.798,0.202
26,0.73668,0.72550,0.92093,0.93055,0.84766,0.814,0.186
27,0.70644,0.88378,0.91584,0.92466,0.83938,0.820,0.180
28,0.72990,0.75198,0.91687,0.92483,0.84214,0.817,0.183
29,0.69115,0.91284,0.90797,0.91658,0.83364,0.814,0.186
30,0.71830,0.71318,0.92013,0.92977,0.84812,0.833,0.167
31,0.67310,0.79537,0.91920,0.92816,0.84559,0.823,0.177
32,0.66192,0.84713,0.92100,0.93087,0.84789,0.814,0.186
33,0.64676,0.89564,0.92091,0.93081,0.84972,0.806,0.194
34,0.63499,0.91029,0.92079,0.92963,0.85087,0.808,0.192
35,0.62499,0.97431,0.91952,0.92917,0.84398,0.806,0.194
36,0.62004,0.92325,0.91588,0.92533,0.84214,0.814,0.186
37,0.60414,0.97419,0.91589,0.92430,0.84122,0.822,0.178
38,0.66434,0.70409,0.91637,0.92295,0.84122,0.818,0.182
39,0.60362,0.78335,0.91128,0.92005,0.82881,0.806,0.194
40,0.60317,0.74972,0.91918,0.92752,0.84260,0.847,0.153
