Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62304,0.56478,0.80677,0.64620,0.77563,0.522,0.478
2,0.50796,0.48135,0.85065,0.72673,0.78296,0.522,0.478
3,0.47624,0.48938,0.84509,0.71799,0.78906,0.522,0.478
4,0.46689,0.46080,0.86417,0.74708,0.78125,0.522,0.478
5,0.44232,0.46576,0.86107,0.74066,0.77490,0.522,0.478
6,0.43083,0.43977,0.87761,0.76553,0.80957,0.522,0.478
7,0.39988,0.47252,0.87556,0.76006,0.73511,0.522,0.478
8,0.39500,0.42394,0.88939,0.78259,0.79956,0.522,0.478
9,0.35645,0.44218,0.88360,0.77679,0.81909,0.522,0.478
10,0.35935,0.42637,0.89268,0.79026,0.82812,0.523,0.477
11,0.46798,0.45667,0.87998,0.76699,0.81860,0.527,0.473
12,0.61162,0.42667,0.89373,0.79602,0.81689,0.532,0.468
13,0.71882,0.44096,0.89029,0.79042,0.81274,0.532,0.468
14,0.85185,0.43526,0.89739,0.80177,0.82983,0.532,0.468
15,0.94664,0.46676,0.88350,0.77678,0.79932,0.532,0.468
16,1.08359,0.44108,0.89801,0.80096,0.82422,0.538,0.462
17,1.16010,0.47146,0.88768,0.77033,0.81543,0.540,0.460
18,1.27984,0.46898,0.89513,0.79126,0.82544,0.542,0.458
19,1.35021,0.52939,0.88670,0.77787,0.82739,0.542,0.458
20,1.45178,0.49414,0.89331,0.78423,0.82617,0.544,0.456
21,1.39255,0.58931,0.88473,0.77527,0.82788,0.549,0.451
22,1.37383,0.51827,0.89524,0.78926,0.83276,0.555,0.445
23,1.30335,0.58966,0.87960,0.76374,0.81421,0.555,0.445
24,1.30046,0.56926,0.89382,0.79342,0.83057,0.555,0.445
25,1.23162,0.63299,0.87214,0.75237,0.80371,0.555,0.445
26,1.22628,0.59975,0.89076,0.78999,0.82959,0.559,0.441
27,1.15201,0.68180,0.88988,0.78965,0.82812,0.561,0.439
28,1.14656,0.64389,0.89081,0.78784,0.83130,0.561,0.439
29,1.08595,0.68413,0.88850,0.78749,0.82495,0.561,0.439
30,1.08344,0.63351,0.89454,0.79157,0.82690,0.562,0.438
31,1.02161,0.72534,0.88387,0.77936,0.82007,0.564,0.436
32,1.01064,0.69186,0.89429,0.79526,0.83008,0.567,0.433
33,0.95964,0.73731,0.88831,0.77511,0.82593,0.567,0.433
34,0.95909,0.73003,0.89457,0.79196,0.83667,0.568,0.432
35,0.90242,0.76455,0.89206,0.79040,0.83008,0.567,0.433
36,0.90249,0.77947,0.89198,0.78492,0.83496,0.569,0.431
37,0.84191,0.87207,0.88012,0.76109,0.82324,0.569,0.431
38,0.84547,0.79378,0.89612,0.79752,0.83228,0.568,0.432
39,0.79657,0.96028,0.88565,0.77703,0.83252,0.568,0.432
40,0.79221,0.83356,0.89250,0.79003,0.83472,0.567,0.433
41,0.74762,0.84565,0.88996,0.77877,0.81372,0.568,0.432
42,0.74873,0.85112,0.89518,0.79817,0.83496,0.569,0.431
43,0.70148,0.94399,0.88818,0.78993,0.83472,0.568,0.432
44,0.71723,0.88502,0.88963,0.78721,0.83252,0.568,0.432
45,0.66539,0.95993,0.88234,0.77363,0.82422,0.569,0.431
46,0.67663,0.91857,0.88721,0.78565,0.82886,0.568,0.432
47,0.62866,0.92393,0.88492,0.77238,0.81787,0.568,0.432
48,0.62870,0.93120,0.88792,0.78671,0.83496,0.569,0.431
49,0.58906,0.97966,0.88855,0.78904,0.82739,0.569,0.431
50,0.59937,0.94463,0.88896,0.78451,0.82764,0.569,0.431
51,0.55859,0.93946,0.89282,0.79686,0.83105,0.570,0.430
52,0.55469,0.93271,0.89675,0.80019,0.83716,0.571,0.429
53,0.52557,1.04273,0.88447,0.77560,0.83008,0.571,0.429
54,0.53769,0.94006,0.88962,0.79108,0.82349,0.571,0.429
55,0.49896,0.97813,0.89205,0.79412,0.82690,0.571,0.429
56,0.50375,0.98461,0.88908,0.78953,0.82837,0.571,0.429
