Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61353,0.54582,0.81727,0.67233,0.68970,0.523,0.477
2,0.49883,0.48001,0.84952,0.72857,0.77954,0.531,0.469
3,0.47560,0.50131,0.83783,0.71363,0.78589,0.536,0.464
4,0.46310,0.45799,0.86451,0.74998,0.78223,0.541,0.459
5,0.44086,0.48061,0.85478,0.73065,0.79370,0.549,0.451
6,0.42396,0.42699,0.88440,0.77238,0.80664,0.553,0.447
7,0.39371,0.47232,0.85899,0.73657,0.79688,0.569,0.431
8,0.39125,0.41416,0.89318,0.79375,0.81323,0.581,0.419
9,0.35279,0.41188,0.89280,0.79595,0.80981,0.594,0.406
10,0.34852,0.40605,0.89939,0.80665,0.82373,0.607,0.393
11,0.31073,0.47461,0.88329,0.77249,0.82373,0.619,0.381
12,0.31429,0.40429,0.90583,0.81801,0.84131,0.611,0.389
13,0.26639,0.43438,0.89198,0.78681,0.77051,0.621,0.379
14,0.26963,0.40734,0.90830,0.82443,0.83521,0.621,0.379
15,0.21452,0.45799,0.89738,0.79722,0.83398,0.614,0.386
16,0.22680,0.41273,0.91153,0.82665,0.83496,0.630,0.370
17,0.16123,0.47636,0.89837,0.80737,0.80640,0.636,0.364
18,0.18800,0.48161,0.90822,0.82505,0.85107,0.633,0.367
19,0.11877,0.56833,0.89658,0.80396,0.83716,0.633,0.367
20,0.14958,0.53077,0.90812,0.82142,0.85010,0.633,0.367
21,0.28295,0.63702,0.90195,0.80843,0.84546,0.634,0.366
22,0.45592,0.57554,0.90593,0.82238,0.84668,0.630,0.370
23,0.53460,0.71605,0.88538,0.78955,0.83057,0.631,0.369
24,0.71230,0.65571,0.90398,0.81560,0.84521,0.629,0.371
25,0.79090,0.75271,0.89203,0.79832,0.83862,0.628,0.372
26,0.95208,0.67555,0.90454,0.81419,0.84595,0.626,0.374
27,1.02893,0.70695,0.90616,0.82149,0.83301,0.625,0.375
28,1.16918,0.73742,0.90481,0.81141,0.84326,0.624,0.376
29,1.23645,0.77551,0.90494,0.81999,0.83374,0.622,0.378
30,1.35547,0.79030,0.90508,0.81545,0.84180,0.620,0.380
31,1.30455,0.90507,0.90094,0.80453,0.84692,0.618,0.382
32,1.30046,0.80501,0.90260,0.81027,0.84155,0.614,0.386
33,1.24676,0.81924,0.90309,0.80876,0.83154,0.614,0.386
34,1.25810,0.77508,0.90421,0.81338,0.84009,0.608,0.392
35,1.19061,0.78949,0.90399,0.81404,0.82788,0.608,0.392
36,1.19435,0.82557,0.89981,0.80713,0.83740,0.609,0.391
37,1.12993,0.89669,0.89855,0.81099,0.83545,0.613,0.387
38,1.10084,0.89561,0.90428,0.81975,0.84961,0.615,0.385
39,1.06667,0.95427,0.90049,0.81391,0.84106,0.616,0.384
40,1.04640,0.97454,0.90086,0.81117,0.84692,0.617,0.383
41,1.00820,0.90977,0.90798,0.82220,0.84570,0.620,0.380
42,0.98627,0.97862,0.90525,0.81983,0.84448,0.623,0.377
43,0.95466,1.09468,0.90006,0.80844,0.84473,0.622,0.378
44,0.96564,0.93526,0.89893,0.80389,0.83691,0.623,0.377
45,0.91529,1.19685,0.89284,0.80165,0.83521,0.626,0.374
46,0.95033,0.85001,0.89623,0.80554,0.83984,0.621,0.379
