Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61684,0.50362,0.82514,0.85430,0.74150,0.438,0.562
2,0.49607,0.45823,0.86424,0.88031,0.77413,0.504,0.496
3,0.45035,0.46715,0.86422,0.88062,0.77229,0.518,0.482
4,0.43641,0.44056,0.88196,0.89356,0.79435,0.531,0.469
5,0.40677,0.52018,0.87074,0.88037,0.76425,0.540,0.460
6,0.39339,0.42110,0.89182,0.90308,0.80790,0.544,0.456
7,0.35824,0.46791,0.88422,0.89949,0.79113,0.563,0.437
8,0.35077,0.40609,0.90190,0.91185,0.81457,0.580,0.420
9,0.30629,0.42680,0.89212,0.90163,0.80423,0.601,0.399
10,0.29205,0.41845,0.90708,0.91535,0.81664,0.627,0.373
11,0.24374,0.44028,0.88976,0.89985,0.80423,0.646,0.354
12,0.25024,0.42738,0.90774,0.91335,0.82904,0.680,0.320
13,0.18785,0.47773,0.88866,0.89845,0.81089,0.678,0.322
14,0.21743,0.44353,0.90979,0.91782,0.82790,0.678,0.322
15,0.13883,0.49464,0.89842,0.90628,0.81687,0.686,0.314
16,0.16916,0.50735,0.90690,0.90863,0.82698,0.688,0.312
17,0.10605,0.58217,0.89845,0.90367,0.81595,0.695,0.305
18,0.14923,0.52859,0.90474,0.90729,0.83226,0.698,0.302
19,0.07810,0.60470,0.89711,0.89564,0.82560,0.706,0.294
20,0.11161,0.59622,0.90588,0.90617,0.82790,0.715,0.285
21,0.09428,0.75225,0.90059,0.90591,0.79894,0.716,0.284
22,0.17180,0.66111,0.90822,0.91212,0.82445,0.718,0.282
23,0.14945,0.68225,0.90526,0.90743,0.82950,0.721,0.279
24,0.23360,0.65969,0.90954,0.90854,0.83456,0.713,0.287
25,0.21627,0.72940,0.90357,0.90841,0.82721,0.711,0.289
26,0.31200,0.65280,0.90796,0.90970,0.82904,0.708,0.292
27,0.27693,0.74901,0.90735,0.91057,0.83065,0.709,0.291
28,0.31949,0.75895,0.90918,0.91169,0.83019,0.707,0.293
29,0.32923,0.84146,0.90917,0.91165,0.82721,0.711,0.289
30,0.38930,0.83833,0.90735,0.91002,0.82652,0.702,0.298
31,0.35954,0.88424,0.90347,0.90613,0.82100,0.702,0.298
32,0.39734,0.80571,0.90689,0.91123,0.82537,0.677,0.323
33,0.36160,0.84276,0.90436,0.90600,0.82215,0.666,0.334
34,0.40386,0.77256,0.90824,0.91291,0.82123,0.664,0.336
35,0.35464,1.02267,0.90279,0.90850,0.80124,0.664,0.336
36,0.38911,0.75220,0.91183,0.91377,0.83364,0.788,0.212
37,0.34283,0.79859,0.91130,0.91640,0.83364,0.817,0.183
38,0.34648,0.84670,0.91234,0.91448,0.83571,0.816,0.184
39,0.32763,0.89778,0.90999,0.91084,0.83525,0.815,0.185
40,0.33391,0.89756,0.91212,0.91439,0.83019,0.812,0.188
41,0.32239,0.95960,0.90500,0.90596,0.83272,0.810,0.190
42,0.36812,0.83190,0.90901,0.91048,0.83203,0.810,0.190
43,0.32424,0.89543,0.90423,0.90153,0.82376,0.809,0.191
44,0.35227,0.81090,0.91277,0.91560,0.83249,0.808,0.192
45,0.31110,0.96684,0.90782,0.91366,0.81778,0.807,0.193
46,0.32050,0.89429,0.91040,0.91614,0.83249,0.802,0.198
47,0.30094,1.11057,0.90690,0.91268,0.81250,0.801,0.199
48,0.30694,0.91595,0.91235,0.91470,0.83203,0.799,0.201
49,0.29078,1.03790,0.91336,0.91804,0.82698,0.785,0.215
50,0.30980,0.96242,0.90935,0.91493,0.82353,0.794,0.206
51,0.28891,1.00009,0.90918,0.91616,0.82560,0.793,0.207
52,0.32062,0.87472,0.91081,0.91556,0.83065,0.793,0.207
53,0.29367,0.97097,0.89567,0.89635,0.81916,0.793,0.207
54,0.31938,0.83021,0.91411,0.91739,0.83341,0.797,0.203
55,0.27747,0.88028,0.91206,0.91617,0.83180,0.797,0.203
56,0.28078,0.91413,0.91323,0.91862,0.83364,0.796,0.204
57,0.26267,0.97958,0.91564,0.92200,0.83640,0.795,0.205
58,0.26111,0.97665,0.91560,0.92025,0.84398,0.793,0.207
59,0.25423,1.07902,0.91419,0.92130,0.82721,0.793,0.207
60,0.25844,1.02780,0.91376,0.91985,0.83847,0.786,0.214
61,0.25130,1.05382,0.90769,0.91264,0.82123,0.785,0.215
62,0.29275,0.91779,0.90688,0.91191,0.83065,0.782,0.218
63,0.25327,0.97996,0.91169,0.91578,0.84237,0.783,0.217
64,0.28123,0.92359,0.91172,0.91629,0.83502,0.777,0.223
65,0.24429,0.91888,0.91184,0.91724,0.84214,0.775,0.225
66,0.25361,0.92346,0.91389,0.91875,0.83915,0.778,0.222
