Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62823,0.52804,0.83088,0.66788,0.70752,0.543,0.457
2,0.50313,0.46729,0.85794,0.73162,0.78149,0.543,0.457
3,0.47451,0.48373,0.85253,0.72571,0.74438,0.543,0.457
4,0.46517,0.44892,0.87167,0.75442,0.80615,0.543,0.457
5,0.44207,0.45790,0.87592,0.75928,0.75195,0.543,0.457
6,0.42732,0.41619,0.89128,0.78599,0.80054,0.543,0.457
7,0.39419,0.43056,0.88145,0.76705,0.80054,0.543,0.457
8,0.38712,0.40393,0.89761,0.79542,0.81812,0.542,0.458
9,0.35264,0.41914,0.89405,0.78667,0.80591,0.542,0.458
10,0.34723,0.38825,0.90627,0.80910,0.81738,0.542,0.458
11,0.44802,0.42105,0.89528,0.79831,0.82690,0.546,0.454
12,0.58882,0.38901,0.91050,0.81649,0.82153,0.548,0.452
13,0.67306,0.42097,0.89694,0.78817,0.79761,0.549,0.451
14,0.81601,0.38773,0.91571,0.82354,0.84204,0.551,0.449
15,0.88164,0.42038,0.90494,0.80693,0.82275,0.552,0.448
16,1.02128,0.41329,0.91536,0.82533,0.84204,0.557,0.443
17,1.07526,0.46451,0.89881,0.78561,0.81348,0.560,0.440
18,1.21114,0.44550,0.91544,0.82560,0.84448,0.564,0.436
19,1.25071,0.50229,0.91135,0.80949,0.82593,0.566,0.434
20,1.38115,0.47704,0.91802,0.82731,0.84717,0.571,0.429
21,1.29230,0.56169,0.90496,0.79273,0.84009,0.574,0.426
22,1.29785,0.55071,0.91087,0.81846,0.85034,0.579,0.421
23,1.21235,0.63763,0.90445,0.80359,0.84570,0.582,0.418
24,1.20688,0.58233,0.91411,0.82116,0.84985,0.587,0.413
25,1.13997,0.67772,0.90588,0.80256,0.84180,0.590,0.410
26,1.14459,0.69547,0.90854,0.81289,0.83960,0.597,0.403
27,1.08101,0.68982,0.91284,0.81998,0.84058,0.599,0.401
28,1.08634,0.66391,0.91231,0.81877,0.84521,0.604,0.396
29,1.01999,0.78032,0.90883,0.81175,0.84814,0.608,0.392
30,1.02511,0.68601,0.91338,0.82577,0.85425,0.613,0.387
31,0.96570,0.79231,0.90361,0.80647,0.83228,0.615,0.385
32,0.97199,0.73653,0.91030,0.82118,0.85254,0.616,0.384
33,0.91061,0.79051,0.90806,0.81807,0.84863,0.617,0.383
34,0.90993,0.79425,0.90840,0.81639,0.84863,0.618,0.382
35,0.85192,0.87649,0.91167,0.81846,0.85742,0.619,0.381
36,0.83135,0.85455,0.90868,0.81234,0.85107,0.621,0.379
37,0.79796,0.92756,0.90882,0.81128,0.85278,0.622,0.378
38,0.78006,0.90538,0.90957,0.81912,0.85229,0.624,0.376
39,0.75076,0.93898,0.89838,0.79344,0.83398,0.624,0.376
40,0.78527,0.85075,0.90460,0.80719,0.84326,0.626,0.374
41,0.71982,0.89377,0.90615,0.80988,0.84375,0.627,0.373
42,0.72064,0.87819,0.90590,0.81143,0.84595,0.628,0.372
43,0.66360,0.90760,0.89981,0.80097,0.83252,0.629,0.371
44,0.65595,0.89472,0.90903,0.81575,0.84814,0.630,0.370
45,0.62424,1.03778,0.90117,0.79719,0.84692,0.631,0.369
46,0.63922,0.87691,0.90509,0.80719,0.84399,0.632,0.368
47,0.58571,0.91633,0.90769,0.81134,0.84521,0.633,0.367
48,0.56582,0.98158,0.90883,0.81799,0.85596,0.634,0.366
49,0.54361,0.94828,0.91065,0.81539,0.84570,0.635,0.365
50,0.52971,1.07919,0.90465,0.81342,0.84888,0.636,0.364
