Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.65635,0.59900,0.75409,0.76232,0.66611,0.353,0.647
2,0.56784,0.54601,0.79622,0.80667,0.71019,0.329,0.671
3,0.52536,0.51893,0.81310,0.82504,0.72452,0.342,0.658
4,0.48132,0.47547,0.85416,0.86036,0.76804,0.377,0.623
5,0.43394,0.46671,0.85768,0.86513,0.76879,0.397,0.603
6,0.40426,0.45909,0.87025,0.87331,0.78795,0.415,0.585
7,0.35908,0.52192,0.85691,0.86469,0.76860,0.433,0.567
8,0.33934,0.46275,0.88008,0.88163,0.80246,0.439,0.561
9,0.28215,0.47127,0.86641,0.86867,0.78553,0.464,0.536
10,0.27842,0.49963,0.88034,0.88279,0.80153,0.489,0.511
11,0.21294,0.54696,0.86376,0.86521,0.77790,0.530,0.470
12,0.22486,0.53583,0.88039,0.88041,0.79874,0.541,0.459
13,0.15846,0.57377,0.87451,0.87569,0.77976,0.574,0.426
14,0.17916,0.58340,0.88402,0.88253,0.80450,0.593,0.407
15,0.11038,0.73790,0.86626,0.86649,0.78218,0.609,0.391
16,0.14813,0.63964,0.88439,0.88401,0.80766,0.604,0.396
17,0.08205,0.70993,0.87032,0.87265,0.78348,0.621,0.379
18,0.12112,0.68850,0.88344,0.88448,0.81213,0.639,0.361
19,0.06011,0.79763,0.87723,0.87794,0.79911,0.656,0.344
20,0.10117,0.77912,0.88020,0.88323,0.80208,0.701,0.299
21,0.75413,0.84171,0.86858,0.87543,0.78516,0.712,0.288
22,0.78772,0.76690,0.88526,0.88724,0.80208,0.747,0.253
23,0.72118,0.87821,0.87982,0.87960,0.80376,0.774,0.226
24,0.73812,0.85877,0.88695,0.88907,0.80804,0.759,0.241
25,0.69803,0.96507,0.87487,0.87825,0.79408,0.756,0.244
26,0.72772,0.85176,0.88743,0.88970,0.81008,0.764,0.236
27,0.67811,0.88618,0.88048,0.88268,0.79818,0.767,0.233
28,0.69974,0.91037,0.88974,0.89344,0.80971,0.777,0.223
29,0.65279,0.99489,0.88786,0.88842,0.80971,0.783,0.217
30,0.67546,0.90493,0.88632,0.88776,0.81120,0.788,0.212
31,0.63212,0.96713,0.88677,0.89128,0.80822,0.789,0.211
32,0.65823,0.89248,0.89138,0.89209,0.81287,0.787,0.213
33,0.60628,0.98990,0.89088,0.88960,0.80915,0.781,0.219
34,0.60653,0.97454,0.89206,0.89328,0.81287,0.769,0.231
35,0.57870,1.05969,0.89039,0.89186,0.81566,0.762,0.238
36,0.59756,0.95085,0.89208,0.89388,0.81176,0.764,0.236
37,0.55609,1.14275,0.88672,0.88950,0.81343,0.777,0.223
38,0.57589,0.93517,0.89300,0.89482,0.81492,0.795,0.205
39,0.53534,0.99196,0.88113,0.88554,0.80301,0.794,0.206
40,0.54995,0.90101,0.89622,0.89883,0.82087,0.779,0.221
41,0.51235,0.97333,0.89093,0.89122,0.81566,0.770,0.230
42,0.51927,0.95245,0.89507,0.89588,0.81641,0.757,0.243
43,0.48392,1.03343,0.89361,0.89437,0.81101,0.761,0.239
44,0.49535,0.96990,0.89737,0.89790,0.82013,0.744,0.256
45,0.46409,1.07612,0.88713,0.89061,0.81269,0.747,0.253
46,0.47695,0.92359,0.89579,0.89894,0.81957,0.791,0.209
47,0.44223,1.14432,0.88921,0.89479,0.79539,0.797,0.203
48,0.44520,0.99948,0.89587,0.90029,0.81380,0.811,0.189
49,0.41956,1.12876,0.88752,0.89057,0.80748,0.811,0.189
50,0.43155,0.99894,0.89312,0.89648,0.81343,0.802,0.198
51,0.40024,1.12504,0.88852,0.89189,0.80897,0.802,0.198
52,0.41053,0.97626,0.89667,0.90030,0.81789,0.794,0.206
53,0.38452,1.12644,0.89185,0.89682,0.81789,0.790,0.210
54,0.38195,1.00895,0.89964,0.90352,0.82589,0.779,0.221
55,0.36345,1.16436,0.89461,0.89599,0.81659,0.774,0.226
56,0.36406,1.02425,0.90004,0.90247,0.82459,0.783,0.217
57,0.34426,1.14932,0.89153,0.89454,0.81678,0.788,0.212
58,0.35325,1.05287,0.89704,0.89950,0.81845,0.785,0.215
59,0.33047,1.10081,0.88661,0.88962,0.80841,0.789,0.211
60,0.35634,0.92845,0.89962,0.90277,0.82422,0.777,0.223
61,0.31597,1.03272,0.89626,0.89624,0.81696,0.756,0.244
62,0.32541,0.97045,0.90218,0.90595,0.82626,0.754,0.246
63,0.29727,1.08773,0.90016,0.90430,0.82310,0.748,0.252
64,0.29081,1.08306,0.90190,0.90462,0.82515,0.766,0.234
65,0.28177,1.19374,0.89374,0.89536,0.81789,0.770,0.230
66,0.29414,1.02692,0.90043,0.90205,0.82552,0.767,0.233
67,0.27558,1.07711,0.89445,0.89375,0.82050,0.762,0.238
68,0.30977,0.87374,0.89851,0.90095,0.82068,0.679,0.321
69,0.26091,1.02103,0.90006,0.90427,0.82664,0.652,0.348
70,0.25563,1.04400,0.90195,0.90636,0.82589,0.683,0.317
71,0.24648,1.09851,0.90146,0.90351,0.82273,0.674,0.326
72,0.24882,1.07190,0.90024,0.90177,0.82031,0.628,0.372
73,0.23928,1.12864,0.89487,0.89910,0.81789,0.620,0.380
74,0.26505,0.94378,0.90114,0.90216,0.82571,0.644,0.356
75,0.23101,1.07440,0.89789,0.90051,0.81975,0.637,0.363
76,0.23986,1.04337,0.90049,0.90399,0.82906,0.635,0.365
77,0.21953,1.08467,0.89965,0.90389,0.81994,0.634,0.366
78,0.22606,1.07174,0.89845,0.90118,0.82552,0.626,0.374
79,0.21074,1.18110,0.89703,0.90011,0.82217,0.631,0.369
80,0.21797,1.06187,0.90195,0.90662,0.82161,0.629,0.371
