Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.59175,0.61936,0.83255,0.67447,0.59009,0.679,0.321
2,0.50502,0.46769,0.85887,0.72236,0.78687,0.698,0.302
3,0.48230,0.49809,0.85116,0.70392,0.80225,0.714,0.286
4,0.47420,0.45453,0.86699,0.73988,0.79688,0.723,0.277
5,0.45083,0.46549,0.86533,0.73640,0.76050,0.747,0.253
6,0.44135,0.42885,0.88352,0.76559,0.81494,0.768,0.232
7,0.41130,0.45689,0.87618,0.74729,0.76538,0.790,0.210
8,0.40344,0.42130,0.88878,0.77415,0.81152,0.816,0.184
9,0.37935,0.43700,0.87949,0.75682,0.81201,0.836,0.164
10,0.36767,0.40950,0.89498,0.78810,0.82471,0.855,0.145
11,0.33377,0.43783,0.87936,0.75078,0.81152,0.874,0.126
12,0.34258,0.41534,0.89475,0.78592,0.81982,0.889,0.111
13,0.30551,0.42525,0.89620,0.78862,0.78345,0.902,0.098
14,0.30881,0.42200,0.89847,0.79624,0.82568,0.910,0.090
15,0.26874,0.42755,0.89207,0.77873,0.81519,0.921,0.079
16,0.27866,0.42064,0.90254,0.80500,0.82275,0.929,0.071
17,0.23508,0.44475,0.89134,0.77930,0.81567,0.936,0.064
18,0.24866,0.45553,0.89720,0.79198,0.83008,0.940,0.060
19,0.20104,0.49123,0.88322,0.76774,0.81763,0.946,0.054
20,0.21945,0.46530,0.90009,0.79304,0.83301,0.952,0.048
21,0.38068,0.49827,0.88955,0.77631,0.82666,0.957,0.043
22,0.53991,0.50371,0.89943,0.79878,0.83960,0.958,0.042
23,0.63602,0.56625,0.88844,0.77203,0.83032,0.961,0.039
24,0.80535,0.52391,0.89646,0.79676,0.83252,0.966,0.034
25,0.88500,0.59898,0.88326,0.77656,0.82080,0.967,0.033
26,1.03307,0.55868,0.89927,0.79720,0.83545,0.962,0.038
27,1.10945,0.62840,0.89181,0.78433,0.83350,0.963,0.037
28,1.25151,0.59120,0.89681,0.79534,0.83667,0.965,0.035
29,1.31703,0.70338,0.89000,0.78613,0.83936,0.966,0.034
30,1.44565,0.63551,0.89393,0.78946,0.83984,0.964,0.036
31,1.37817,0.73853,0.88230,0.75623,0.82324,0.964,0.036
32,1.38383,0.65315,0.89533,0.79660,0.84131,0.966,0.034
33,1.31203,0.74662,0.88396,0.76941,0.83569,0.967,0.033
34,1.30139,0.71741,0.89352,0.78672,0.83350,0.966,0.034
35,1.24695,0.78057,0.89572,0.79267,0.83618,0.966,0.034
36,1.25607,0.70729,0.89534,0.79085,0.84058,0.963,0.037
37,1.18984,0.81707,0.88846,0.77870,0.84448,0.961,0.039
38,1.18218,0.77273,0.89165,0.78561,0.83032,0.962,0.038
39,1.12997,0.80728,0.88698,0.77677,0.83008,0.963,0.037
40,1.11974,0.81177,0.89668,0.79853,0.84790,0.965,0.035
41,1.06974,1.02760,0.88228,0.78028,0.84277,0.966,0.034
42,1.07588,0.81345,0.89405,0.79290,0.83887,0.962,0.038
43,1.02679,0.90661,0.88331,0.77790,0.82446,0.965,0.035
44,1.02558,0.87549,0.88717,0.78301,0.83618,0.967,0.033
45,0.96610,0.82474,0.89125,0.78596,0.82471,0.965,0.035
46,0.95550,0.91472,0.88787,0.77891,0.83813,0.966,0.034
