Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62266,0.53002,0.82071,0.66924,0.77466,0.418,0.582
2,0.49868,0.48632,0.84479,0.71905,0.77344,0.385,0.615
3,0.47436,0.51208,0.84328,0.70859,0.80176,0.395,0.605
4,0.46643,0.47440,0.85493,0.72942,0.78760,0.409,0.591
5,0.44213,0.47168,0.85667,0.73506,0.76147,0.417,0.583
6,0.42396,0.43591,0.87961,0.76723,0.81006,0.430,0.570
7,0.38926,0.47347,0.86587,0.74998,0.81470,0.462,0.538
8,0.37996,0.42422,0.89640,0.79776,0.83643,0.508,0.492
9,0.34128,0.51895,0.87489,0.76205,0.82129,0.536,0.464
10,0.33449,0.41320,0.89891,0.80535,0.83252,0.565,0.435
11,0.28655,0.44100,0.88803,0.78621,0.82715,0.594,0.406
12,0.28569,0.42170,0.89948,0.81131,0.83716,0.631,0.369
13,0.22895,0.45619,0.88533,0.78794,0.82373,0.655,0.345
14,0.24255,0.44101,0.90098,0.81223,0.83545,0.690,0.310
15,0.17666,0.49195,0.88823,0.78193,0.82568,0.708,0.292
16,0.19512,0.49475,0.90064,0.81294,0.84644,0.743,0.257
17,0.12671,0.51977,0.88527,0.78538,0.82593,0.759,0.241
18,0.16810,0.50165,0.89896,0.81114,0.83936,0.779,0.221
19,0.08837,0.58126,0.88269,0.78733,0.82715,0.791,0.209
20,0.10692,0.60478,0.89839,0.81050,0.84790,0.809,0.191
21,0.27328,0.70901,0.89081,0.79280,0.83789,0.817,0.183
22,0.44497,0.65514,0.89708,0.80713,0.84912,0.856,0.144
23,0.54272,0.80364,0.89480,0.80346,0.85010,0.883,0.117
24,0.69775,0.73427,0.90001,0.80933,0.85059,0.889,0.111
25,0.79110,0.80332,0.89352,0.80091,0.84790,0.878,0.122
26,0.92648,0.76537,0.90011,0.80994,0.84912,0.873,0.127
27,1.02345,0.78778,0.89959,0.80195,0.84033,0.876,0.124
28,1.13879,0.88129,0.89783,0.80723,0.84985,0.858,0.142
29,1.22717,0.96119,0.90014,0.80936,0.85132,0.852,0.148
30,1.31349,0.91766,0.89928,0.80879,0.85034,0.853,0.147
31,1.28047,0.97497,0.90026,0.81047,0.85205,0.855,0.145
32,1.23921,0.97269,0.90153,0.81486,0.85498,0.847,0.153
33,1.20778,0.98091,0.90189,0.81196,0.85571,0.846,0.154
34,1.16637,0.99399,0.90281,0.81537,0.85498,0.842,0.158
35,1.13693,1.03167,0.90059,0.81324,0.85059,0.840,0.160
36,1.09448,1.04234,0.90154,0.81331,0.85010,0.835,0.165
37,1.06714,1.07456,0.90234,0.81512,0.85010,0.832,0.168
38,1.02500,1.04913,0.90378,0.81556,0.85400,0.828,0.172
39,0.99976,1.09341,0.90287,0.81624,0.85034,0.826,0.174
40,0.95798,1.06621,0.90194,0.81329,0.85400,0.822,0.178
41,0.93342,1.16484,0.89634,0.80696,0.84937,0.820,0.180
42,0.89882,1.17134,0.89453,0.80076,0.84277,0.811,0.189
43,0.98626,0.55881,0.83354,0.71000,0.74365,0.805,0.195
44,1.07568,0.48239,0.89938,0.80332,0.83984,0.838,0.162
45,0.90684,0.65706,0.88794,0.78026,0.83423,0.838,0.162
46,0.88265,0.70565,0.89685,0.80637,0.84839,0.841,0.159
47,0.79569,0.81805,0.89538,0.80420,0.84033,0.842,0.158
48,0.77883,0.86996,0.89741,0.80053,0.84253,0.844,0.156
49,0.73585,0.96328,0.89612,0.79924,0.83960,0.844,0.156
50,0.70801,0.97203,0.89891,0.80604,0.84619,0.845,0.155
51,0.68655,1.04350,0.89925,0.80845,0.85034,0.845,0.155
52,0.66037,1.02341,0.89953,0.80934,0.84790,0.846,0.154
53,0.64288,1.08274,0.89491,0.79252,0.84204,0.846,0.154
54,0.62009,1.08408,0.89643,0.80558,0.84717,0.843,0.157
55,0.60261,1.21514,0.89500,0.80137,0.84326,0.844,0.156
56,0.64722,0.90972,0.88837,0.78640,0.83301,0.843,0.157
57,0.58941,1.01325,0.88406,0.78792,0.83447,0.847,0.153
58,0.61794,0.83504,0.89190,0.79706,0.83618,0.846,0.154
59,0.54922,1.05683,0.88428,0.78550,0.83691,0.850,0.150
60,0.53534,1.04745,0.89459,0.80647,0.84619,0.862,0.138
61,0.51017,1.08085,0.88912,0.79883,0.84082,0.863,0.137
62,0.49599,1.13474,0.89474,0.80428,0.84692,0.861,0.139
63,0.47802,1.25541,0.89343,0.79930,0.84595,0.862,0.138
64,0.46350,1.15495,0.89412,0.80425,0.84619,0.864,0.136
65,0.45183,1.26741,0.88925,0.79849,0.84692,0.864,0.136
66,0.44660,1.14563,0.89272,0.80108,0.84351,0.863,0.137
67,0.43137,1.26534,0.88479,0.78845,0.84326,0.861,0.139
68,0.47719,0.99808,0.88878,0.79415,0.83716,0.873,0.127
