Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61693,0.52440,0.83140,0.84377,0.73736,0.296,0.704
2,0.48403,0.46730,0.86412,0.86762,0.78975,0.296,0.704
3,0.43998,0.53329,0.86787,0.86976,0.73989,0.296,0.704
4,0.42143,0.42282,0.88740,0.89134,0.80561,0.296,0.704
5,0.37744,0.44668,0.88528,0.88928,0.78585,0.296,0.704
6,0.37610,0.40524,0.89908,0.90055,0.81939,0.296,0.704
7,0.32435,0.41814,0.89379,0.89763,0.81319,0.296,0.704
8,0.31658,0.39216,0.90916,0.90947,0.83180,0.296,0.704
9,0.26246,0.44214,0.89740,0.89889,0.80009,0.296,0.704
10,0.25793,0.39832,0.91514,0.91496,0.83755,0.296,0.704
11,0.33480,0.42459,0.90661,0.90602,0.82652,0.301,0.699
12,0.48147,0.41278,0.91854,0.91805,0.83984,0.307,0.693
13,0.54219,0.55804,0.90634,0.90882,0.80538,0.307,0.693
14,0.70480,0.43543,0.92693,0.92625,0.85616,0.308,0.692
15,0.75666,0.52257,0.90905,0.90733,0.83869,0.308,0.692
16,0.92260,0.47418,0.92648,0.92688,0.85524,0.311,0.689
17,0.98006,0.52614,0.91692,0.91881,0.84352,0.313,0.687
18,1.12469,0.53232,0.92720,0.92671,0.85777,0.314,0.686
19,1.18534,0.62725,0.92201,0.92375,0.85018,0.315,0.685
20,1.30402,0.57870,0.92852,0.92997,0.85455,0.317,0.683
21,1.25866,0.65600,0.92060,0.91918,0.84674,0.319,0.681
22,1.26536,0.59799,0.92860,0.93179,0.86029,0.324,0.676
23,1.20480,0.61725,0.92189,0.92492,0.84926,0.325,0.675
24,1.21332,0.56572,0.93206,0.93329,0.85915,0.326,0.674
25,1.13704,0.64049,0.93249,0.93557,0.85616,0.327,0.673
26,1.12551,0.65812,0.92876,0.93088,0.85639,0.331,0.669
27,1.07687,0.69134,0.92944,0.93039,0.86052,0.333,0.667
28,1.05462,0.69708,0.93020,0.93187,0.85685,0.334,0.666
29,1.01742,0.77384,0.92659,0.92933,0.85754,0.335,0.665
30,1.02476,0.65686,0.92842,0.93076,0.85800,0.337,0.663
31,0.96853,0.72917,0.92472,0.92654,0.85386,0.339,0.661
32,0.94462,0.70066,0.93069,0.93198,0.86466,0.342,0.658
33,0.90876,0.78698,0.92516,0.92845,0.84812,0.343,0.657
34,0.93020,0.61164,0.93206,0.93260,0.86259,0.344,0.656
35,0.85852,0.71887,0.92715,0.92830,0.85087,0.345,0.655
36,0.84519,0.66255,0.93521,0.93683,0.86880,0.348,0.652
37,0.80097,0.74920,0.92952,0.93224,0.85960,0.350,0.650
38,0.78428,0.71909,0.93162,0.93463,0.86190,0.352,0.648
39,0.75029,0.75111,0.93272,0.93416,0.86282,0.353,0.647
40,0.73347,0.77932,0.93311,0.93569,0.86443,0.355,0.645
41,0.70486,0.78502,0.93438,0.93723,0.86627,0.356,0.644
42,0.69095,0.75535,0.93416,0.93663,0.86604,0.358,0.642
43,0.66109,0.79341,0.92778,0.93090,0.85754,0.359,0.641
44,0.68002,0.71716,0.92760,0.92804,0.85685,0.361,0.639
45,0.62171,0.83206,0.92694,0.92824,0.85524,0.362,0.638
46,0.62797,0.72294,0.93112,0.93370,0.85846,0.362,0.638
47,0.58088,0.76950,0.93473,0.93707,0.85960,0.363,0.637
48,0.56254,0.77590,0.93439,0.93747,0.86512,0.365,0.635
49,0.54466,0.84460,0.92968,0.93333,0.85983,0.365,0.635
50,0.56880,0.68496,0.92935,0.93061,0.86213,0.367,0.633
51,0.52022,0.81827,0.92494,0.92931,0.85041,0.368,0.632
52,0.50841,0.73441,0.93318,0.93637,0.86167,0.369,0.631
53,0.48171,0.79524,0.93449,0.93820,0.86558,0.370,0.630
54,0.46595,0.78873,0.93708,0.94084,0.87017,0.371,0.629
55,0.45231,0.93838,0.93228,0.93580,0.85662,0.372,0.628
56,0.49448,0.64001,0.93338,0.93587,0.86466,0.371,0.629
57,0.43009,0.69836,0.93583,0.93942,0.86627,0.371,0.629
58,0.41474,0.75583,0.93675,0.93984,0.86604,0.372,0.628
59,0.40106,0.81759,0.93685,0.94017,0.86259,0.373,0.627
60,0.38733,0.80463,0.93664,0.93963,0.86765,0.374,0.626
61,0.38026,0.82852,0.93543,0.93889,0.86926,0.375,0.625
62,0.36659,0.87024,0.93520,0.93887,0.86880,0.376,0.624
63,0.36733,0.84497,0.91522,0.91615,0.84605,0.376,0.624
64,0.42273,0.57138,0.93487,0.93595,0.86282,0.377,0.623
65,0.34118,0.66203,0.93635,0.94048,0.86581,0.378,0.622
66,0.33157,0.72995,0.93702,0.93911,0.86811,0.379,0.621
67,0.31806,0.76644,0.93600,0.93903,0.86604,0.380,0.620
68,0.30642,0.78062,0.93725,0.94046,0.86994,0.381,0.619
69,0.29945,0.79125,0.93788,0.94105,0.87086,0.381,0.619
70,0.28899,0.79062,0.93854,0.94169,0.86972,0.382,0.618
71,0.28445,0.82743,0.93933,0.94345,0.86857,0.382,0.618
72,0.27076,0.82580,0.93909,0.94286,0.87178,0.383,0.617
73,0.26409,0.84035,0.93904,0.94260,0.87063,0.384,0.616
74,0.25310,0.84657,0.93918,0.94286,0.87224,0.385,0.615
75,0.24687,0.85545,0.93934,0.94323,0.87224,0.385,0.615
76,0.23872,0.86561,0.93951,0.94374,0.87086,0.386,0.614
77,0.23002,0.87341,0.93955,0.94383,0.87178,0.387,0.613
78,0.23312,0.83559,0.93209,0.93514,0.85662,0.388,0.612
79,0.29106,0.49106,0.91561,0.91331,0.83938,0.388,0.612
80,0.26721,0.52710,0.93639,0.93856,0.86834,0.389,0.611
81,0.21532,0.62469,0.93631,0.93772,0.87339,0.390,0.610
82,0.20685,0.65965,0.93766,0.93886,0.87017,0.391,0.609
83,0.20000,0.70025,0.93840,0.94068,0.87178,0.391,0.609
84,0.19320,0.71218,0.93808,0.94023,0.87017,0.392,0.608
85,0.18938,0.73300,0.93836,0.94068,0.87040,0.392,0.608
86,0.18580,0.75000,0.93856,0.94100,0.87178,0.393,0.607
87,0.17991,0.76342,0.93881,0.94163,0.87155,0.393,0.607
88,0.17387,0.77617,0.93876,0.94146,0.87270,0.394,0.606
89,0.17041,0.78579,0.93895,0.94168,0.87201,0.394,0.606
90,0.16434,0.79512,0.93909,0.94199,0.87339,0.395,0.605
91,0.16323,0.80448,0.93866,0.94172,0.87063,0.395,0.605
92,0.15481,0.81868,0.93902,0.94229,0.87017,0.396,0.604
93,0.15135,0.82164,0.93902,0.94196,0.87224,0.396,0.604
94,0.14533,0.83375,0.93906,0.94206,0.87270,0.397,0.603
95,0.14190,0.84355,0.93903,0.94226,0.87178,0.397,0.603
96,0.13826,0.85237,0.93881,0.94208,0.87017,0.398,0.602
97,0.13261,0.86116,0.93867,0.94171,0.87178,0.398,0.602
98,0.12681,0.86899,0.93903,0.94246,0.87247,0.399,0.601
99,0.12354,0.88046,0.93874,0.94209,0.86972,0.399,0.601
100,0.11791,0.88384,0.93872,0.94177,0.87017,0.400,0.600
101,0.11695,0.89432,0.93871,0.94194,0.87109,0.401,0.599
102,0.10933,0.90295,0.93841,0.94131,0.87063,0.401,0.599
103,0.10634,0.90368,0.93881,0.94186,0.87408,0.402,0.598
104,0.25113,0.46611,0.93202,0.93403,0.86397,0.402,0.598
105,0.13068,0.59589,0.93036,0.93343,0.85225,0.402,0.598
106,0.13175,0.63284,0.93468,0.93653,0.86374,0.402,0.598
107,0.10507,0.71433,0.93049,0.93470,0.85524,0.402,0.598
