Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.63847,0.54068,0.80360,0.60982,0.73169,0.568,0.432
2,0.52561,0.47610,0.85208,0.71331,0.78955,0.555,0.445
3,0.48922,0.48494,0.85222,0.71523,0.78076,0.569,0.431
4,0.47075,0.45086,0.87082,0.74978,0.81494,0.585,0.415
5,0.44190,0.48091,0.87386,0.75261,0.73291,0.594,0.406
6,0.41110,0.40916,0.89838,0.79971,0.83643,0.603,0.397
7,0.36872,0.41861,0.88880,0.78252,0.81787,0.614,0.386
8,0.35221,0.38863,0.90639,0.81533,0.83496,0.619,0.381
9,0.28928,0.43189,0.89234,0.77121,0.79565,0.622,0.378
10,0.28633,0.37994,0.91370,0.82897,0.84204,0.621,0.379
11,0.21354,0.43958,0.89093,0.78372,0.83203,0.621,0.379
12,0.22263,0.39878,0.91494,0.83151,0.84619,0.613,0.387
13,0.14280,0.44970,0.89757,0.79188,0.81519,0.612,0.388
14,0.16429,0.45159,0.91046,0.82613,0.84888,0.627,0.373
15,0.08353,0.53445,0.89954,0.80510,0.84106,0.627,0.373
16,0.12769,0.50212,0.90786,0.81366,0.84912,0.629,0.371
17,0.05832,0.55274,0.90005,0.80346,0.83545,0.634,0.366
18,0.11531,0.54942,0.90291,0.80600,0.83887,0.650,0.350
19,0.06078,0.94526,0.90011,0.79668,0.84521,0.658,0.342
20,0.10595,0.66169,0.90112,0.80589,0.85156,0.631,0.369
21,0.07148,0.70986,0.90083,0.80204,0.85669,0.623,0.377
22,0.10763,0.67900,0.90359,0.81392,0.85352,0.622,0.378
23,0.11958,0.73844,0.90116,0.81333,0.84863,0.621,0.379
24,0.15879,0.74488,0.90722,0.82054,0.85791,0.621,0.379
25,0.18186,0.78449,0.90584,0.81959,0.85791,0.621,0.379
26,0.21299,0.79756,0.90698,0.82240,0.85498,0.618,0.382
27,0.24470,0.82063,0.90773,0.82436,0.86133,0.617,0.383
28,0.27771,0.86320,0.90771,0.82378,0.85962,0.615,0.385
29,0.30767,0.89097,0.90715,0.82296,0.85986,0.615,0.385
30,0.33581,0.86927,0.90890,0.82604,0.86182,0.613,0.387
31,0.33215,0.89244,0.90846,0.82603,0.86206,0.612,0.388
32,0.32582,0.90342,0.90868,0.82640,0.86230,0.611,0.389
33,0.32191,0.90929,0.90826,0.82530,0.86035,0.610,0.390
34,0.31495,0.91826,0.90889,0.82637,0.86230,0.609,0.391
35,0.31076,0.93106,0.90878,0.82630,0.86304,0.608,0.392
36,0.30316,0.93500,0.90930,0.82681,0.86304,0.607,0.393
37,0.29864,0.93887,0.90891,0.82636,0.86279,0.606,0.394
38,0.29049,0.95492,0.90913,0.82665,0.86182,0.605,0.395
39,0.28565,0.96198,0.90949,0.82761,0.86255,0.604,0.396
40,0.27701,0.96539,0.90950,0.82737,0.86377,0.603,0.397
41,0.27190,0.98505,0.90894,0.82635,0.86157,0.603,0.397
42,0.26283,0.97210,0.90999,0.82802,0.86255,0.602,0.398
