Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
123,0.06401,1.03857,0.93260,0.93743,0.86581,0.518,0.482
124,0.06102,1.05540,0.93234,0.93732,0.86535,0.517,0.483
125,0.05935,1.05816,0.93254,0.93761,0.86719,0.516,0.484
126,0.05799,1.07319,0.93264,0.93813,0.86650,0.515,0.485
127,0.05491,1.07550,0.93278,0.93801,0.86581,0.514,0.486
128,0.05220,1.08642,0.93289,0.93844,0.86512,0.513,0.487
129,0.05070,1.10727,0.93161,0.93714,0.86443,0.513,0.487
130,0.04815,1.11968,0.93197,0.93799,0.86489,0.512,0.488
131,0.16418,0.49804,0.87629,0.88613,0.79044,0.508,0.492
132,0.16914,0.49212,0.92940,0.93657,0.85662,0.489,0.511
133,0.06546,0.63652,0.93065,0.93644,0.85938,0.489,0.511
134,0.06331,0.67513,0.93121,0.93652,0.85983,0.489,0.511
135,0.05042,0.73378,0.93098,0.93706,0.85869,0.489,0.511
136,0.05148,0.74900,0.93252,0.93908,0.86374,0.487,0.513
137,0.04645,0.78208,0.93301,0.93921,0.86282,0.487,0.513
138,0.04562,0.80084,0.93344,0.93960,0.86259,0.487,0.513
139,0.04527,0.81768,0.93369,0.93997,0.86351,0.487,0.513
140,0.04471,0.82581,0.93414,0.94031,0.86489,0.486,0.514
141,0.04576,0.83552,0.93432,0.94073,0.86489,0.486,0.514
142,0.04385,0.84672,0.93439,0.94108,0.86351,0.486,0.514
143,0.04352,0.85606,0.93443,0.94090,0.86328,0.486,0.514
144,0.04294,0.86351,0.93455,0.94076,0.86489,0.486,0.514
145,0.04259,0.87215,0.93459,0.94084,0.86466,0.486,0.514
146,0.04332,0.88071,0.93461,0.94089,0.86581,0.486,0.514
147,0.04159,0.88781,0.93467,0.94110,0.86535,0.486,0.514
148,0.04093,0.89720,0.93471,0.94136,0.86397,0.485,0.515
149,0.04053,0.90678,0.93466,0.94113,0.86328,0.485,0.515
150,0.03981,0.91361,0.93455,0.94104,0.86397,0.485,0.515
151,0.04076,0.92170,0.93455,0.94099,0.86397,0.485,0.515
152,0.03863,0.92770,0.93455,0.94111,0.86397,0.485,0.515
153,0.03818,0.93662,0.93449,0.94098,0.86535,0.484,0.516
154,0.03738,0.94506,0.93450,0.94085,0.86512,0.484,0.516
155,0.03690,0.94973,0.93454,0.94102,0.86512,0.484,0.516
156,0.03744,0.96324,0.93402,0.94042,0.86374,0.484,0.516
157,0.12391,0.50082,0.91254,0.91805,0.83525,0.484,0.516
158,0.10218,0.57739,0.92950,0.93329,0.85846,0.483,0.517
159,0.04441,0.71667,0.92917,0.93382,0.85432,0.483,0.517
160,0.04618,0.77312,0.92978,0.93409,0.85823,0.483,0.517
161,0.03863,0.83123,0.93124,0.93627,0.86167,0.483,0.517
162,0.04175,0.71418,0.92575,0.93146,0.85547,0.483,0.517
163,0.04243,0.85979,0.92676,0.93066,0.85271,0.483,0.517
164,0.06148,0.74167,0.93093,0.93656,0.84766,0.483,0.517
165,0.04187,0.83422,0.93003,0.93495,0.85317,0.483,0.517
166,0.04131,0.84947,0.93213,0.93824,0.85662,0.483,0.517
167,0.03553,0.88655,0.93323,0.93958,0.86006,0.483,0.517
168,0.03461,0.89995,0.93346,0.93963,0.86098,0.483,0.517
169,0.03442,0.90432,0.93377,0.93992,0.86029,0.483,0.517
170,0.03411,0.93062,0.93385,0.94053,0.86213,0.483,0.517
171,0.03533,0.94104,0.93405,0.94079,0.86236,0.483,0.517
172,0.03362,0.94896,0.93422,0.94113,0.86236,0.483,0.517
173,0.03344,0.95874,0.93384,0.94031,0.86259,0.482,0.518
174,0.03311,0.96914,0.93382,0.94035,0.86213,0.482,0.518
175,0.03293,0.97897,0.93387,0.94052,0.86328,0.482,0.518
176,0.03399,0.98704,0.93379,0.94040,0.86305,0.482,0.518
177,0.03237,0.99645,0.93340,0.93970,0.86305,0.482,0.518
178,0.03205,0.98238,0.93454,0.94150,0.86190,0.482,0.518
