Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61462,0.56196,0.82594,0.69457,0.63477,0.541,0.459
2,0.49753,0.49252,0.84773,0.72143,0.72900,0.541,0.459
3,0.47177,0.48687,0.84537,0.71636,0.76294,0.541,0.459
4,0.47268,0.47194,0.85555,0.73050,0.78198,0.541,0.459
5,0.44936,0.47433,0.85336,0.72955,0.78320,0.541,0.459
6,0.43696,0.43914,0.87769,0.76667,0.80469,0.541,0.459
7,0.40750,0.45453,0.86917,0.75051,0.80371,0.541,0.459
8,0.40035,0.42283,0.88957,0.77993,0.82202,0.541,0.459
9,0.36945,0.44676,0.87463,0.76355,0.79663,0.541,0.459
10,0.36148,0.41558,0.89430,0.79388,0.81689,0.541,0.459
11,0.47344,0.47906,0.85885,0.72830,0.78784,0.545,0.455
12,0.61862,0.42723,0.89202,0.79369,0.81323,0.548,0.452
13,0.71760,0.44227,0.88318,0.78112,0.81738,0.548,0.452
14,0.85881,0.43613,0.89453,0.79808,0.82495,0.548,0.452
15,0.95118,0.45737,0.88358,0.77664,0.82031,0.549,0.451
16,1.08122,0.45497,0.89464,0.79857,0.82715,0.553,0.447
17,1.16410,0.45685,0.88484,0.78019,0.80078,0.555,0.445
18,1.28606,0.45670,0.89414,0.80234,0.82129,0.555,0.445
19,1.34766,0.48806,0.88813,0.78551,0.80298,0.555,0.445
20,1.44272,0.47320,0.89858,0.80828,0.81958,0.556,0.444
21,1.37285,0.51260,0.89039,0.79330,0.82642,0.558,0.442
22,1.34379,0.53527,0.89119,0.79333,0.82764,0.560,0.440
23,1.27291,0.56603,0.88847,0.79232,0.83130,0.560,0.440
24,1.25833,0.56243,0.89555,0.80671,0.82617,0.561,0.439
25,1.17313,0.63267,0.89336,0.80077,0.83618,0.561,0.439
26,1.17626,0.60824,0.89611,0.81217,0.83691,0.563,0.437
27,1.09199,0.69201,0.88214,0.79481,0.82764,0.564,0.436
28,1.09443,0.63014,0.89903,0.81320,0.84131,0.567,0.433
29,1.01650,0.70559,0.89685,0.81371,0.83691,0.568,0.432
30,1.01049,0.71367,0.90240,0.81962,0.84497,0.570,0.430
31,0.95604,0.82038,0.89367,0.80429,0.83374,0.572,0.428
32,0.95414,0.75431,0.89764,0.81165,0.83716,0.575,0.425
33,0.89238,0.86974,0.89645,0.81480,0.84399,0.576,0.424
34,0.88946,0.77728,0.90049,0.81948,0.84375,0.579,0.421
35,0.83588,0.92347,0.89439,0.80660,0.84131,0.580,0.420
36,0.83896,0.80068,0.90134,0.81631,0.84619,0.582,0.418
37,0.77862,0.94632,0.89767,0.81566,0.84692,0.583,0.417
38,0.76103,0.91633,0.89869,0.81613,0.84448,0.586,0.414
39,0.72829,0.95081,0.89447,0.80740,0.83911,0.587,0.413
40,0.73241,0.86758,0.89962,0.81350,0.84229,0.589,0.411
41,0.69535,0.94074,0.90076,0.81101,0.84644,0.590,0.410
