Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.59829,0.51247,0.83164,0.68431,0.73462,0.462,0.538
2,0.49898,0.47856,0.85369,0.72498,0.79150,0.468,0.532
3,0.47056,0.50894,0.84920,0.71298,0.71460,0.493,0.507
4,0.46094,0.45619,0.86838,0.74595,0.80225,0.521,0.479
5,0.43445,0.45569,0.86997,0.75291,0.78711,0.543,0.457
6,0.41444,0.41582,0.89208,0.79059,0.80981,0.562,0.438
7,0.37199,0.43476,0.88144,0.76681,0.81641,0.579,0.421
8,0.35340,0.40680,0.90035,0.81111,0.83667,0.595,0.405
9,0.30190,0.42446,0.88915,0.79007,0.82520,0.603,0.397
10,0.28772,0.40313,0.90845,0.82625,0.84033,0.621,0.379
11,0.22817,0.46440,0.89211,0.79725,0.79126,0.628,0.372
12,0.23070,0.44490,0.90672,0.82357,0.84888,0.645,0.355
13,0.15859,0.48989,0.88927,0.79135,0.82642,0.645,0.355
14,0.18391,0.47793,0.90671,0.82242,0.83740,0.666,0.334
15,0.10984,0.57462,0.89199,0.79484,0.82666,0.667,0.333
16,0.15311,0.53456,0.90384,0.82257,0.84448,0.686,0.314
17,0.08049,0.67400,0.87150,0.75488,0.80151,0.683,0.317
18,0.13579,0.57688,0.90313,0.81651,0.84790,0.697,0.303
19,0.05407,0.70055,0.89064,0.79383,0.83984,0.691,0.309
20,0.10568,0.65242,0.90066,0.81437,0.85010,0.688,0.312
21,0.74365,0.78413,0.88952,0.79600,0.83081,0.684,0.316
22,0.77162,0.71317,0.90232,0.81861,0.84399,0.683,0.317
23,0.70224,0.86112,0.88988,0.79297,0.83423,0.677,0.323
24,0.74338,0.74998,0.89745,0.80453,0.83765,0.662,0.338
25,0.66775,0.84217,0.89603,0.80175,0.83960,0.663,0.337
26,0.69479,0.77159,0.90150,0.81512,0.85107,0.666,0.334
27,0.62289,0.93090,0.89371,0.79875,0.83813,0.660,0.340
28,0.62423,0.90425,0.89558,0.80327,0.83936,0.673,0.327
29,0.58220,1.02423,0.88881,0.79357,0.82910,0.678,0.322
30,0.64145,0.80006,0.89654,0.80953,0.83740,0.688,0.312
31,0.55764,0.91969,0.88366,0.77970,0.82642,0.686,0.314
32,0.55884,0.91469,0.89454,0.79851,0.83765,0.688,0.312
33,0.51143,1.02772,0.89048,0.79230,0.83618,0.686,0.314
34,0.54138,0.83720,0.89841,0.81055,0.83838,0.720,0.280
35,0.47443,1.08474,0.89450,0.80144,0.84668,0.721,0.279
36,0.46088,1.02722,0.89601,0.80482,0.84497,0.691,0.309
37,0.44056,1.04379,0.88477,0.79300,0.82031,0.678,0.322
38,0.49800,0.79765,0.89494,0.80367,0.83960,0.720,0.280
39,0.41488,1.00182,0.89349,0.80288,0.84717,0.719,0.281
40,0.41970,0.95882,0.89886,0.81106,0.84326,0.722,0.278
