Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61169,0.54656,0.79537,0.82485,0.71576,0.760,0.240
2,0.47862,0.46302,0.86345,0.88191,0.77114,0.819,0.181
3,0.42358,0.49037,0.85285,0.86908,0.76034,0.848,0.152
4,0.39190,0.42629,0.88712,0.90186,0.80722,0.870,0.130
5,0.33777,0.43654,0.88233,0.89798,0.80308,0.882,0.118
6,0.31491,0.39583,0.90669,0.91684,0.82790,0.895,0.105
7,0.24064,0.46787,0.88942,0.89559,0.80653,0.908,0.092
8,0.23708,0.39588,0.91698,0.92484,0.84076,0.922,0.078
9,0.15300,0.45219,0.90013,0.90648,0.82606,0.929,0.071
10,0.17609,0.43512,0.91879,0.92611,0.84283,0.931,0.069
11,0.07727,0.62250,0.88791,0.89553,0.80744,0.938,0.062
12,0.12546,0.48357,0.92116,0.92742,0.84352,0.963,0.037
13,0.04940,0.61687,0.90161,0.91009,0.81549,0.958,0.042
14,0.09918,0.50727,0.92314,0.92797,0.84536,0.952,0.048
15,0.02348,0.62033,0.91708,0.92583,0.84467,0.947,0.053
16,0.05839,0.59551,0.92248,0.93026,0.85041,0.957,0.043
17,0.01720,0.68585,0.91548,0.92216,0.84352,0.956,0.044
18,0.04011,0.69525,0.92007,0.92696,0.84972,0.948,0.052
19,0.01376,0.83089,0.91061,0.91832,0.81916,0.949,0.051
20,0.08731,0.60231,0.91993,0.92702,0.84766,0.948,0.052
21,0.01522,0.72712,0.91579,0.92782,0.84237,0.946,0.054
22,0.03532,0.69481,0.92131,0.92893,0.84421,0.950,0.050
23,0.00986,0.78061,0.92266,0.93168,0.85294,0.951,0.049
24,0.02304,0.70972,0.92540,0.93297,0.85547,0.958,0.042
25,0.00992,0.81028,0.91902,0.92660,0.84237,0.959,0.041
26,0.75598,0.68964,0.92232,0.92882,0.85225,0.948,0.052
27,0.70677,0.83552,0.91457,0.92540,0.84030,0.949,0.051
28,0.74112,0.67723,0.92346,0.92742,0.85340,0.941,0.059
29,0.68900,0.77118,0.92110,0.92942,0.84651,0.935,0.065
30,0.68815,0.77784,0.92306,0.92926,0.84995,0.935,0.065
31,0.66482,0.85756,0.92347,0.92996,0.85156,0.931,0.069
32,0.65179,0.84867,0.92709,0.93371,0.85616,0.927,0.073
33,0.64392,0.90866,0.92745,0.93530,0.85869,0.926,0.074
34,0.63361,0.92222,0.92318,0.92901,0.85018,0.926,0.074
35,0.62182,0.93331,0.92414,0.93161,0.85225,0.925,0.075
36,0.60763,0.93607,0.92619,0.93358,0.85685,0.923,0.077
37,0.59660,0.94772,0.92623,0.93239,0.85823,0.923,0.077
38,0.57978,0.95592,0.92728,0.93406,0.85777,0.921,0.079
39,0.56984,0.96759,0.92692,0.93302,0.85846,0.919,0.081
40,0.57524,0.92001,0.91764,0.92593,0.83502,0.919,0.081
41,0.59485,0.78253,0.87717,0.88890,0.79435,0.919,0.081
42,0.63210,0.53779,0.92466,0.93170,0.85041,0.918,0.082
43,0.53078,0.70903,0.92472,0.93266,0.85110,0.908,0.092
44,0.51680,0.75175,0.92442,0.93154,0.85248,0.906,0.094
45,0.50150,0.82329,0.92775,0.93732,0.85593,0.906,0.094
46,0.48886,0.82412,0.92570,0.93337,0.85478,0.910,0.090
47,0.47635,0.85882,0.92510,0.93308,0.85340,0.911,0.089
48,0.46505,0.84500,0.92746,0.93562,0.85593,0.905,0.095
49,0.45335,0.90861,0.92110,0.93019,0.84513,0.905,0.095
50,0.48111,0.74539,0.92127,0.92714,0.84972,0.909,0.091
51,0.44379,1.00860,0.91653,0.92674,0.83525,0.912,0.088
52,0.46981,0.66429,0.92338,0.92893,0.85179,0.907,0.093
53,0.41417,0.76340,0.92651,0.93198,0.85639,0.893,0.107
54,0.40593,0.78769,0.92665,0.93372,0.85800,0.889,0.111
55,0.39008,0.84458,0.92818,0.93546,0.86006,0.886,0.114
56,0.37797,0.85107,0.92751,0.93403,0.86075,0.884,0.116
57,0.36946,0.89873,0.92700,0.93384,0.85938,0.883,0.117
58,0.36503,0.86153,0.92740,0.93373,0.85869,0.878,0.122
59,0.35652,1.37747,0.91805,0.92577,0.81710,0.876,0.124
60,0.41074,0.62782,0.92076,0.92802,0.85133,0.857,0.143
61,0.34140,0.77044,0.92119,0.92780,0.84858,0.840,0.160
62,0.33177,0.77797,0.92711,0.93310,0.85639,0.837,0.163
63,0.31813,0.84364,0.92827,0.93406,0.85455,0.836,0.164
64,0.30776,0.85138,0.93023,0.93769,0.86213,0.837,0.163
65,0.30111,0.86590,0.93005,0.93783,0.86075,0.836,0.164
66,0.29334,0.89800,0.93064,0.93905,0.86282,0.835,0.165
67,0.28526,0.93308,0.92907,0.93522,0.85662,0.835,0.165
68,0.27784,0.90907,0.92988,0.93707,0.86282,0.834,0.166
69,0.27109,0.90034,0.92434,0.93079,0.85294,0.833,0.167
70,0.31162,0.69669,0.92094,0.92699,0.84881,0.813,0.187
71,0.26857,0.80340,0.92178,0.93146,0.85041,0.798,0.202
72,0.28263,0.68946,0.92860,0.93643,0.85317,0.792,0.208
73,0.24906,0.79813,0.92844,0.93683,0.86167,0.801,0.199
74,0.24259,0.83945,0.92975,0.93689,0.86167,0.799,0.201
75,0.23408,0.85202,0.93052,0.93724,0.86236,0.798,0.202
76,0.22848,0.88221,0.92800,0.93546,0.86351,0.784,0.216
77,0.22325,0.91754,0.92997,0.93804,0.86535,0.781,0.219
78,0.21627,0.93731,0.92944,0.93629,0.86581,0.781,0.219
79,0.21176,0.94546,0.93028,0.93806,0.86489,0.781,0.219
80,0.20469,0.95995,0.93037,0.93824,0.86466,0.779,0.221
81,0.20064,0.96778,0.93047,0.93847,0.86397,0.779,0.221
82,0.19355,0.97690,0.93051,0.93845,0.86328,0.778,0.222
83,0.18950,0.98632,0.93030,0.93812,0.86489,0.777,0.223
84,0.18241,0.99701,0.93053,0.93869,0.86466,0.776,0.224
85,0.17837,1.00258,0.93039,0.93843,0.86558,0.775,0.225
86,0.17132,1.00925,0.93048,0.93852,0.86558,0.774,0.226
87,0.16731,1.01859,0.93036,0.93853,0.86650,0.774,0.226
88,0.16034,1.02591,0.93036,0.93835,0.86627,0.772,0.228
89,0.15639,1.03005,0.93046,0.93864,0.86604,0.772,0.228
90,0.14953,1.04273,0.93023,0.93831,0.86650,0.771,0.229
91,0.14566,1.04656,0.93022,0.93829,0.86650,0.770,0.230
92,0.13898,1.04993,0.93052,0.93869,0.86604,0.769,0.231
93,0.13521,1.05896,0.93018,0.93831,0.86581,0.768,0.232
