Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62197,0.54454,0.81786,0.83298,0.73139,0.116,0.884
2,0.48769,0.45615,0.86727,0.86938,0.78631,0.191,0.809
3,0.43363,0.46253,0.87514,0.87884,0.78148,0.215,0.785
4,0.41247,0.41740,0.89020,0.89436,0.80331,0.248,0.752
5,0.36594,0.43183,0.88422,0.88717,0.79710,0.271,0.729
6,0.35808,0.40596,0.89968,0.90222,0.82054,0.298,0.702
7,0.30771,0.42732,0.88956,0.89413,0.80377,0.329,0.671
8,0.30199,0.41579,0.90357,0.90371,0.82790,0.366,0.634
9,0.24541,0.43395,0.89341,0.89338,0.81457,0.406,0.594
10,0.26178,0.43036,0.90706,0.90457,0.83295,0.439,0.561
11,0.19712,0.49687,0.89223,0.89247,0.80078,0.488,0.512
12,0.20999,0.47110,0.90715,0.90561,0.82950,0.527,0.473
13,0.13928,0.52126,0.89422,0.88787,0.81457,0.529,0.471
14,0.16997,0.51292,0.90491,0.90141,0.82491,0.555,0.445
15,0.10226,0.55775,0.89818,0.89596,0.82376,0.565,0.435
16,0.14856,0.54546,0.90502,0.90476,0.83065,0.603,0.397
17,0.07636,0.64245,0.88958,0.88942,0.80630,0.613,0.387
18,0.12381,0.59440,0.90536,0.90478,0.82904,0.609,0.391
19,0.05125,0.69209,0.89912,0.89480,0.81641,0.615,0.385
20,0.10024,0.63553,0.90845,0.90821,0.83387,0.627,0.373
21,0.04177,0.72664,0.90677,0.90618,0.83019,0.632,0.368
22,0.08393,0.67936,0.90654,0.90387,0.83318,0.642,0.358
23,0.03875,0.74288,0.89589,0.89137,0.82238,0.643,0.357
24,0.08502,0.69786,0.91260,0.91060,0.83594,0.639,0.361
25,0.02794,0.76336,0.90806,0.90770,0.83295,0.637,0.363
26,0.74829,0.78077,0.91393,0.91312,0.83732,0.642,0.358
27,0.72039,0.82115,0.91062,0.91018,0.83548,0.648,0.352
28,0.75174,0.78827,0.91123,0.90962,0.83938,0.649,0.351
29,0.70428,0.80458,0.90520,0.90629,0.83203,0.650,0.350
30,0.75427,0.75731,0.90955,0.90671,0.83571,0.602,0.398
31,0.69522,0.79359,0.91468,0.91298,0.84329,0.560,0.440
32,0.70144,0.75483,0.91617,0.91357,0.84306,0.572,0.428
33,0.66904,0.82488,0.91502,0.91596,0.84122,0.575,0.425
34,0.67304,0.81802,0.91868,0.92024,0.84651,0.584,0.416
35,0.64964,0.85105,0.91034,0.91014,0.83915,0.588,0.412
36,0.66691,0.83150,0.91674,0.91747,0.84191,0.596,0.404
37,0.63190,0.93595,0.91485,0.91844,0.84467,0.599,0.401
38,0.65118,0.85890,0.91923,0.91904,0.84835,0.609,0.391
39,0.61405,0.92096,0.91788,0.91646,0.84812,0.612,0.388
40,0.64161,0.82452,0.91964,0.91799,0.84743,0.616,0.384
41,0.59907,0.89340,0.91509,0.91502,0.83961,0.609,0.391
42,0.60454,0.84411,0.91931,0.91868,0.85156,0.603,0.397
43,0.57243,0.93056,0.91923,0.91764,0.84467,0.590,0.410
44,0.57232,0.89878,0.92110,0.92082,0.85271,0.571,0.429
45,0.55279,0.96746,0.91468,0.91440,0.84743,0.581,0.419
46,0.58836,0.79430,0.91858,0.91787,0.85179,0.518,0.482
47,0.53784,0.87939,0.91988,0.91884,0.84858,0.497,0.503
48,0.53671,0.86931,0.92197,0.92250,0.85041,0.504,0.496
49,0.51551,0.92934,0.91961,0.92088,0.84926,0.510,0.490
50,0.51701,0.87247,0.92212,0.92209,0.85202,0.510,0.490
51,0.49141,0.96999,0.91983,0.92125,0.84881,0.512,0.488
52,0.48277,0.94340,0.92328,0.92368,0.84995,0.536,0.464
53,0.47036,1.02629,0.92237,0.92268,0.84881,0.545,0.455
54,0.46776,0.94727,0.92334,0.92510,0.85225,0.534,0.466
55,0.45728,1.01069,0.91484,0.91590,0.83640,0.526,0.474
56,0.51721,0.76758,0.91745,0.91708,0.84191,0.469,0.531
57,0.44509,0.86532,0.91879,0.91991,0.84375,0.452,0.548
