Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62860,0.55545,0.82192,0.68574,0.79248,0.522,0.478
2,0.49921,0.48548,0.84892,0.72949,0.78540,0.554,0.446
3,0.47556,0.53459,0.83816,0.71631,0.80322,0.569,0.431
4,0.47071,0.46331,0.86068,0.74762,0.77588,0.605,0.395
5,0.44843,0.49476,0.86247,0.74737,0.81860,0.621,0.379
6,0.43058,0.43430,0.88036,0.77239,0.80884,0.643,0.357
7,0.40302,0.45375,0.87741,0.77264,0.82275,0.659,0.341
8,0.38977,0.40648,0.89678,0.80429,0.81860,0.675,0.325
9,0.34771,0.43819,0.88258,0.77939,0.81665,0.678,0.322
10,0.33918,0.38387,0.91000,0.82675,0.83740,0.683,0.317
11,0.58345,0.39813,0.90280,0.81667,0.82471,0.686,0.314
12,0.76281,0.38502,0.91597,0.84360,0.84351,0.695,0.305
13,0.86211,0.43645,0.89437,0.79122,0.81030,0.714,0.286
14,1.02400,0.40025,0.91603,0.83956,0.84131,0.733,0.267
15,1.08318,0.49692,0.88699,0.78516,0.82397,0.729,0.271
16,1.28013,0.41529,0.91728,0.84113,0.84009,0.734,0.266
17,1.31018,0.56048,0.89826,0.81151,0.78320,0.739,0.261
18,1.45759,0.47224,0.91387,0.83859,0.84766,0.742,0.258
19,1.48608,0.55012,0.90600,0.82368,0.83667,0.737,0.263
20,1.59712,0.51037,0.91599,0.83799,0.84155,0.729,0.271
21,1.53230,0.60690,0.91202,0.82565,0.84497,0.729,0.271
22,1.61292,0.45583,0.90288,0.81099,0.82959,0.737,0.263
23,1.61130,0.54519,0.89628,0.79205,0.79883,0.758,0.242
24,1.95938,1.22694,0.76548,0.61303,0.31934,0.826,0.174
25,2.01828,1.30789,0.80136,0.66479,0.31177,0.870,0.130
26,1.98536,1.44190,0.79129,0.64626,0.32275,0.866,0.134
27,1.95829,1.33759,0.80431,0.66547,0.32666,0.867,0.133
28,1.92761,1.22303,0.81412,0.67640,0.36426,0.869,0.131
29,1.90366,1.15431,0.80733,0.65833,0.39160,0.871,0.129
30,1.88488,1.16791,0.81693,0.67445,0.38867,0.869,0.131
31,1.86054,0.99656,0.82759,0.68815,0.42432,0.867,0.133
32,1.83581,0.95459,0.83297,0.69393,0.46362,0.862,0.138
33,1.81850,0.74563,0.83587,0.69247,0.51855,0.865,0.135
34,1.80679,0.64102,0.83774,0.69124,0.58252,0.871,0.129
35,1.78640,0.82785,0.83710,0.69135,0.50220,0.870,0.130
36,1.77215,1.10362,0.83345,0.69789,0.44287,0.868,0.132
37,1.75307,1.11937,0.82557,0.68954,0.41577,0.872,0.128
38,1.74146,0.96897,0.84321,0.70674,0.47241,0.871,0.129
39,1.71937,0.56572,0.82844,0.69265,0.63721,0.865,0.135
40,1.72576,0.51556,0.84045,0.68471,0.71289,0.882,0.118
41,1.71135,0.55048,0.80985,0.62987,0.69824,0.889,0.111
42,1.70342,0.52306,0.83044,0.65036,0.77417,0.890,0.110
43,1.68429,0.58690,0.81239,0.62491,0.77905,0.883,0.117
44,1.67129,0.49263,0.84477,0.70140,0.75439,0.867,0.133
45,1.64655,0.53401,0.83134,0.67115,0.68066,0.860,0.140
46,1.64683,0.51623,0.84400,0.70865,0.70044,0.856,0.144
