Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61143,0.55941,0.79339,0.82431,0.69738,0.308,0.692
2,0.50622,0.48788,0.84703,0.86709,0.75620,0.298,0.702
3,0.44561,0.46378,0.85987,0.87621,0.78263,0.298,0.702
4,0.41068,0.42997,0.88215,0.89794,0.79986,0.297,0.703
5,0.35972,0.49952,0.88477,0.90007,0.75506,0.300,0.700
6,0.34541,0.40510,0.89826,0.91138,0.81618,0.307,0.693
7,0.29848,0.42537,0.89375,0.90552,0.81158,0.314,0.686
8,0.28217,0.41169,0.90749,0.91908,0.82790,0.317,0.683
9,0.23023,0.43360,0.89160,0.90820,0.81388,0.328,0.672
10,0.22611,0.39134,0.91690,0.92680,0.83801,0.338,0.662
11,0.16458,0.49002,0.89803,0.91174,0.81112,0.348,0.652
12,0.17593,0.42033,0.91937,0.92899,0.83938,0.353,0.647
13,0.11075,0.47367,0.91005,0.92009,0.82146,0.362,0.638
14,0.12426,0.47036,0.92252,0.93079,0.84536,0.365,0.635
15,0.06675,0.56491,0.91111,0.91977,0.83157,0.373,0.627
16,0.10583,0.48193,0.92050,0.92712,0.84260,0.378,0.622
17,0.04079,0.62457,0.91317,0.92243,0.83961,0.387,0.613
18,0.06730,0.60390,0.92193,0.92861,0.84352,0.406,0.594
19,0.02488,0.69269,0.90941,0.91562,0.83594,0.411,0.589
20,0.06145,0.62747,0.92115,0.92795,0.84306,0.415,0.585
21,0.21733,0.73321,0.91468,0.92211,0.84145,0.414,0.586
22,0.37242,0.66680,0.92323,0.93023,0.84467,0.413,0.587
23,0.48878,0.82156,0.91618,0.92428,0.83640,0.417,0.583
24,0.67115,0.63642,0.92419,0.93252,0.85064,0.414,0.586
25,0.75212,0.74787,0.92088,0.92978,0.83824,0.409,0.591
26,0.90622,0.66995,0.92411,0.93063,0.85202,0.410,0.590
27,0.98420,0.77521,0.92106,0.92756,0.84536,0.409,0.591
28,1.10742,0.72375,0.92352,0.93016,0.84858,0.411,0.589
29,1.18888,0.80923,0.91938,0.92560,0.84674,0.415,0.585
30,1.31939,0.66895,0.92537,0.93316,0.84674,0.409,0.591
31,1.24531,0.75541,0.92434,0.93053,0.85133,0.405,0.595
32,1.21580,0.75813,0.92587,0.93251,0.85409,0.409,0.591
33,1.16980,0.82988,0.92718,0.93391,0.85294,0.410,0.590
34,1.13388,0.83763,0.92228,0.93037,0.84605,0.408,0.592
35,1.10292,0.87247,0.92182,0.92823,0.84972,0.410,0.590
36,1.07398,0.82660,0.92541,0.93510,0.85294,0.417,0.583
37,1.03700,0.88256,0.92156,0.92989,0.85018,0.419,0.581
38,1.04178,0.71875,0.92284,0.93098,0.84949,0.417,0.583
39,0.98358,0.81286,0.91916,0.92621,0.84467,0.409,0.591
40,0.96377,0.77129,0.92515,0.93243,0.85133,0.417,0.583
41,0.91773,0.87791,0.92111,0.92532,0.84720,0.418,0.582
42,0.88953,0.84714,0.92284,0.92991,0.85156,0.414,0.586
43,0.85937,0.89204,0.92062,0.93043,0.84582,0.416,0.584
44,0.83554,0.85569,0.92691,0.93504,0.85317,0.412,0.588
45,0.80980,0.92554,0.91996,0.92633,0.83571,0.408,0.592
46,0.81586,0.73837,0.92579,0.93352,0.84903,0.407,0.593
47,0.76185,0.76121,0.92381,0.93154,0.85064,0.404,0.596
48,0.74487,0.77556,0.92525,0.93296,0.85294,0.398,0.602
49,0.71250,0.88311,0.92188,0.92852,0.84628,0.394,0.606
50,0.70975,0.77055,0.92385,0.93077,0.84513,0.402,0.598
51,0.67284,0.88857,0.91698,0.92318,0.85064,0.404,0.596
52,0.66177,0.80824,0.92254,0.92934,0.85317,0.413,0.587
53,0.62610,0.87862,0.92609,0.93295,0.85340,0.417,0.583
54,0.60039,0.91002,0.92503,0.93146,0.85616,0.418,0.582
55,0.58590,0.92186,0.92628,0.93286,0.85662,0.420,0.580
56,0.56221,0.94089,0.92669,0.93321,0.85708,0.423,0.577
57,0.54898,0.95125,0.92635,0.93261,0.85823,0.424,0.576
58,0.52676,0.96987,0.92698,0.93378,0.85777,0.427,0.573
59,0.51413,0.98674,0.92536,0.93044,0.86144,0.428,0.572
60,0.49465,0.95779,0.92601,0.93268,0.85869,0.431,0.569
61,0.48004,1.03559,0.92603,0.93402,0.84858,0.434,0.566
62,0.48119,0.85347,0.92085,0.92445,0.84812,0.429,0.571
63,0.48165,0.77783,0.89881,0.91064,0.82238,0.420,0.580
