Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61573,0.53449,0.81239,0.66236,0.73633,0.438,0.562
2,0.50856,0.48721,0.84566,0.71721,0.77979,0.438,0.562
3,0.47819,0.50409,0.84471,0.71693,0.79565,0.438,0.562
4,0.46497,0.45511,0.86620,0.74799,0.78906,0.438,0.562
5,0.44291,0.47629,0.85957,0.74526,0.80029,0.438,0.562
6,0.42790,0.43667,0.87831,0.76525,0.79834,0.438,0.562
7,0.39785,0.48064,0.87418,0.76638,0.82788,0.438,0.562
8,0.39093,0.42026,0.89002,0.78322,0.82495,0.438,0.562
9,0.36299,0.42519,0.88600,0.78122,0.79858,0.438,0.562
10,0.35501,0.42240,0.89271,0.79697,0.81079,0.438,0.562
11,0.46677,0.43723,0.88190,0.77683,0.80444,0.444,0.556
12,0.61261,0.42104,0.89637,0.80209,0.82837,0.449,0.551
13,0.71431,0.43770,0.89074,0.79142,0.81177,0.449,0.551
14,0.85580,0.42489,0.89691,0.80367,0.82227,0.449,0.551
15,0.94774,0.46118,0.88620,0.78710,0.81079,0.450,0.550
16,1.07982,0.43396,0.89894,0.80673,0.83057,0.455,0.545
17,1.15727,0.47498,0.88933,0.78778,0.82568,0.458,0.542
18,1.28125,0.46064,0.89701,0.79878,0.83032,0.459,0.541
19,1.33813,0.49291,0.88679,0.78942,0.81567,0.460,0.540
20,1.44627,0.46753,0.90265,0.81335,0.82690,0.462,0.538
21,1.36848,0.52629,0.89484,0.79083,0.83447,0.466,0.534
22,1.36179,0.48382,0.90751,0.82198,0.83643,0.470,0.530
23,1.27670,0.56936,0.89235,0.79707,0.82349,0.471,0.529
24,1.26622,0.54988,0.90376,0.81820,0.84448,0.472,0.528
25,1.18106,0.61472,0.89842,0.80979,0.83667,0.473,0.527
26,1.18489,0.61999,0.90344,0.81968,0.84497,0.475,0.525
27,1.11271,0.62507,0.89828,0.80447,0.82568,0.477,0.523
28,1.10918,0.65340,0.90677,0.82488,0.84253,0.479,0.521
29,1.03563,0.74681,0.90461,0.82608,0.84888,0.480,0.520
30,1.03339,0.74923,0.90444,0.82009,0.84985,0.481,0.519
31,0.97896,0.94353,0.89425,0.78970,0.83643,0.484,0.516
32,0.98379,0.72391,0.90390,0.82436,0.84155,0.487,0.513
33,0.92573,0.81343,0.90159,0.81445,0.84399,0.488,0.512
34,0.93851,0.73029,0.90483,0.81530,0.84766,0.490,0.510
35,0.87090,0.88850,0.89852,0.80020,0.84302,0.491,0.509
36,0.86284,0.84665,0.90292,0.80979,0.84668,0.492,0.508
37,0.81345,0.90646,0.90300,0.81366,0.84497,0.493,0.507
38,0.79222,0.87399,0.90241,0.81180,0.84619,0.493,0.507
39,0.75929,0.96832,0.89830,0.80837,0.83765,0.493,0.507
40,0.75563,0.87123,0.90574,0.82068,0.84863,0.493,0.507
41,0.72726,0.97472,0.89310,0.80470,0.84058,0.494,0.506
42,0.75548,0.86108,0.89992,0.80891,0.84644,0.494,0.506
43,0.68502,0.83120,0.90237,0.81123,0.83691,0.494,0.506
44,0.68429,0.79153,0.90844,0.82435,0.84448,0.494,0.506
45,0.64148,0.98455,0.90284,0.81382,0.85059,0.494,0.506
46,0.62691,0.91088,0.90563,0.81954,0.84473,0.496,0.504
47,0.59350,0.95967,0.89971,0.80837,0.84399,0.496,0.504
48,0.57864,1.00628,0.90531,0.82282,0.84888,0.496,0.504
49,0.55720,1.13014,0.90277,0.81385,0.84863,0.496,0.504
50,0.57576,0.86741,0.90493,0.82224,0.84912,0.496,0.504
51,0.53311,1.12507,0.89808,0.81539,0.84619,0.497,0.503
52,0.54209,0.90744,0.90074,0.81553,0.84692,0.499,0.501
53,0.49948,0.98050,0.89843,0.81236,0.84326,0.499,0.501
54,0.49441,1.01462,0.90328,0.82263,0.85303,0.499,0.501
55,0.46498,1.03157,0.90262,0.81636,0.85059,0.499,0.501
56,0.46212,1.00143,0.90401,0.82433,0.84644,0.500,0.500
57,0.43718,1.07384,0.89793,0.81120,0.84644,0.500,0.500
58,0.43727,1.04557,0.90343,0.82470,0.85156,0.500,0.500
59,0.41382,1.03496,0.90788,0.82581,0.85034,0.500,0.500
60,0.44319,0.95593,0.90230,0.82091,0.84399,0.500,0.500
61,0.39681,1.02290,0.89992,0.81784,0.84375,0.499,0.501
62,0.39378,0.94489,0.90659,0.82344,0.84351,0.501,0.499
63,0.36706,1.17890,0.90656,0.81958,0.85303,0.501,0.499
64,0.35767,1.02657,0.90915,0.82748,0.85254,0.501,0.499
65,0.34465,1.01413,0.90853,0.82532,0.84644,0.501,0.499
66,0.34478,1.04915,0.90913,0.82748,0.85303,0.501,0.499
67,0.32495,1.13722,0.90993,0.83017,0.85547,0.502,0.498
68,0.32952,1.04670,0.90941,0.82985,0.85352,0.501,0.499
69,0.31106,1.04023,0.90164,0.81207,0.84033,0.501,0.499
70,0.35877,0.93686,0.90263,0.81897,0.84521,0.501,0.499
71,0.30868,0.96759,0.89772,0.80641,0.82202,0.502,0.498
72,0.32333,0.87776,0.90211,0.82442,0.84180,0.503,0.497
73,0.28395,1.02817,0.90237,0.81711,0.84277,0.503,0.497
74,0.28997,0.89846,0.90745,0.82742,0.84668,0.503,0.497
75,0.26417,0.97750,0.90942,0.83322,0.85498,0.503,0.497
76,0.25582,0.96958,0.91302,0.83856,0.85571,0.503,0.497
77,0.24719,0.98264,0.91284,0.83842,0.85376,0.503,0.497
78,0.23936,1.02956,0.91365,0.83831,0.85425,0.503,0.497
79,0.23374,1.05789,0.91388,0.83883,0.85620,0.503,0.497
80,0.22537,1.05962,0.91394,0.83840,0.85718,0.503,0.497
81,0.22270,1.05412,0.91393,0.83866,0.85815,0.503,0.497
82,0.21233,1.07759,0.91418,0.83860,0.85693,0.503,0.497
83,0.20769,1.19422,0.91511,0.84075,0.85840,0.503,0.497
84,0.20106,1.07200,0.91113,0.83267,0.85205,0.503,0.497
85,0.19567,1.08392,0.91430,0.83788,0.85864,0.503,0.497
86,0.20124,1.04919,0.90753,0.82422,0.84448,0.504,0.496
87,0.23679,0.96771,0.85906,0.74342,0.79810,0.504,0.496
88,0.33807,0.57146,0.90562,0.82685,0.84595,0.504,0.496
89,0.20422,0.70604,0.90618,0.82930,0.84766,0.504,0.496
90,0.18969,0.80157,0.90974,0.83281,0.85352,0.504,0.496
91,0.17567,0.84885,0.91119,0.83578,0.85522,0.504,0.496
92,0.16724,0.85776,0.91167,0.83769,0.85449,0.505,0.495
93,0.16303,0.89097,0.91285,0.84008,0.85718,0.505,0.495
94,0.15779,0.93395,0.91320,0.84075,0.85889,0.505,0.495
95,0.15496,0.94682,0.91316,0.84034,0.85791,0.505,0.495
96,0.15239,0.97093,0.91364,0.84137,0.85962,0.505,0.495
97,0.14717,0.96451,0.91359,0.84139,0.85889,0.505,0.495
98,0.14226,0.97037,0.91391,0.84217,0.85864,0.506,0.494
99,0.13944,0.96665,0.91416,0.84239,0.85791,0.506,0.494
100,0.13456,0.99829,0.91417,0.84260,0.85913,0.506,0.494
101,0.13403,1.02243,0.91414,0.84288,0.86084,0.506,0.494
102,0.12689,1.02998,0.91434,0.84324,0.86035,0.506,0.494
103,0.12413,1.05385,0.91393,0.84267,0.86084,0.506,0.494
104,0.11938,1.04839,0.91396,0.84277,0.86084,0.506,0.494
105,0.11666,1.06674,0.91366,0.84239,0.86133,0.506,0.494
106,0.11431,1.06557,0.91397,0.84301,0.86011,0.506,0.494
107,0.10936,1.07512,0.91396,0.84281,0.85938,0.506,0.494
108,0.10483,1.08681,0.91370,0.84290,0.86011,0.506,0.494
109,0.10229,1.08905,0.91417,0.84351,0.86011,0.506,0.494
110,0.09792,1.12661,0.91464,0.84395,0.86230,0.507,0.493
111,0.09863,1.08886,0.90610,0.82661,0.84790,0.507,0.493
112,0.34016,0.50308,0.90794,0.82784,0.84058,0.507,0.493
113,0.15242,0.68293,0.90110,0.81121,0.84180,0.507,0.493
