Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.63903,0.57627,0.79867,0.60137,0.65869,0.565,0.435
2,0.52681,0.47745,0.85158,0.71055,0.78345,0.565,0.435
3,0.49175,0.49062,0.85227,0.71323,0.77734,0.565,0.435
4,0.47557,0.45638,0.86640,0.74350,0.80908,0.565,0.435
5,0.45126,0.47984,0.86729,0.74414,0.74707,0.565,0.435
6,0.43057,0.42814,0.88730,0.78151,0.82886,0.565,0.435
7,0.39965,0.44079,0.87655,0.75643,0.80615,0.565,0.435
8,0.38396,0.40313,0.89798,0.80210,0.83301,0.565,0.435
9,0.33231,0.42485,0.88976,0.78313,0.79688,0.565,0.435
10,0.32786,0.38226,0.91039,0.81991,0.83667,0.565,0.435
11,0.41463,0.41965,0.89563,0.79810,0.82690,0.566,0.434
12,0.54608,0.38798,0.91355,0.82650,0.84668,0.565,0.435
13,0.61249,0.43548,0.89531,0.79363,0.80859,0.565,0.435
14,0.75807,0.41834,0.91243,0.82761,0.84766,0.565,0.435
15,0.81026,0.49759,0.90353,0.80777,0.85522,0.565,0.435
16,0.96781,0.47903,0.90311,0.81048,0.84692,0.565,0.435
17,1.00017,0.55721,0.89913,0.80364,0.82861,0.565,0.435
18,1.14293,0.54146,0.90441,0.80953,0.84473,0.564,0.436
19,1.18635,0.63277,0.89422,0.78484,0.84229,0.564,0.436
20,1.31052,0.61516,0.90125,0.80218,0.84790,0.564,0.436
21,1.24079,0.65040,0.90055,0.79738,0.84424,0.564,0.436
22,1.22420,0.65745,0.90316,0.81192,0.84912,0.563,0.437
23,1.16093,0.71867,0.90014,0.80102,0.84155,0.563,0.437
24,1.14122,0.70784,0.90377,0.81347,0.84937,0.563,0.437
25,1.09185,0.74899,0.90528,0.81186,0.85522,0.563,0.437
26,1.07054,0.74961,0.90478,0.81179,0.84668,0.564,0.436
27,1.02713,0.85478,0.89130,0.78153,0.84106,0.564,0.436
28,1.03515,0.77750,0.90413,0.80670,0.84961,0.564,0.436
29,0.98239,0.80576,0.89085,0.78689,0.83423,0.564,0.436
30,1.02992,0.70114,0.89683,0.79794,0.84399,0.564,0.436
31,0.93387,0.78374,0.89520,0.79454,0.84058,0.564,0.436
32,0.90291,0.77026,0.90137,0.80779,0.84790,0.564,0.436
33,0.85267,0.82780,0.90713,0.81730,0.85522,0.564,0.436
34,0.81578,0.84662,0.90492,0.81153,0.85254,0.564,0.436
35,0.79228,0.87089,0.90498,0.81322,0.85474,0.564,0.436
36,0.76443,0.89923,0.90620,0.81697,0.85620,0.564,0.436
37,0.73782,0.89744,0.90726,0.81710,0.85718,0.564,0.436
38,0.70344,0.88772,0.90813,0.81922,0.85596,0.565,0.435
39,0.68432,0.92159,0.90835,0.82072,0.85889,0.565,0.435
40,0.65252,0.89929,0.90484,0.81197,0.85107,0.566,0.434
41,0.64047,0.92884,0.90786,0.82040,0.85840,0.566,0.434
42,0.60191,0.93233,0.90836,0.82061,0.85791,0.567,0.433
