Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.60236,0.56910,0.82946,0.83717,0.71369,0.736,0.264
2,0.49652,0.46537,0.86449,0.86773,0.77987,0.765,0.235
3,0.45374,0.51052,0.85844,0.86623,0.74678,0.779,0.221
4,0.43775,0.44096,0.87925,0.88430,0.79228,0.801,0.199
5,0.40559,0.46014,0.86486,0.87248,0.77482,0.818,0.182
6,0.39553,0.43009,0.88623,0.88959,0.80101,0.837,0.163
7,0.35437,0.44162,0.87591,0.88139,0.79527,0.866,0.134
8,0.34104,0.41775,0.89633,0.89830,0.81870,0.891,0.109
9,0.29143,0.43111,0.88696,0.89088,0.79848,0.910,0.090
10,0.28817,0.42556,0.90221,0.90657,0.82491,0.926,0.074
11,0.22413,0.48174,0.88605,0.89233,0.80722,0.942,0.058
12,0.24022,0.44817,0.90357,0.90450,0.81962,0.953,0.047
13,0.16677,0.51805,0.88859,0.89466,0.80836,0.960,0.040
14,0.19414,0.48183,0.90621,0.90688,0.82675,0.961,0.039
15,0.12607,0.50518,0.89879,0.90269,0.81756,0.966,0.034
16,0.15675,0.50655,0.90788,0.90766,0.83272,0.971,0.029
17,0.09538,0.60890,0.89991,0.90272,0.81870,0.969,0.031
18,0.12577,0.56446,0.90724,0.90934,0.82583,0.967,0.033
19,0.07102,0.68282,0.88673,0.87873,0.80308,0.968,0.032
20,0.11086,0.59322,0.90958,0.91145,0.82468,0.963,0.037
21,0.29287,0.62556,0.89795,0.90193,0.81893,0.962,0.038
22,0.46578,0.62544,0.91017,0.91053,0.83180,0.961,0.039
23,0.55732,0.69976,0.90376,0.90241,0.82652,0.961,0.039
24,0.72645,0.64174,0.91181,0.91584,0.83548,0.962,0.038
25,0.81618,0.70887,0.89632,0.89337,0.82330,0.961,0.039
26,0.97574,0.67676,0.91246,0.91370,0.83755,0.964,0.036
27,1.05605,0.75497,0.90907,0.91157,0.82537,0.963,0.037
28,1.19524,0.71988,0.91333,0.91306,0.83732,0.961,0.039
29,1.27778,0.78437,0.90704,0.90777,0.83088,0.960,0.040
30,1.40293,0.73212,0.91072,0.91194,0.83387,0.958,0.042
31,1.34856,0.86726,0.90701,0.90669,0.81916,0.955,0.045
32,1.34654,0.70828,0.91504,0.91589,0.83318,0.954,0.046
33,1.28430,0.79441,0.90836,0.91082,0.83180,0.954,0.046
34,1.27348,0.75763,0.91261,0.91601,0.83502,0.948,0.052
35,1.21839,0.81931,0.91191,0.91497,0.82858,0.945,0.055
36,1.20935,0.74771,0.91750,0.91887,0.84674,0.940,0.060
37,1.16283,0.83421,0.90816,0.91414,0.82422,0.940,0.060
38,1.15837,0.75685,0.91436,0.91656,0.83686,0.942,0.058
39,1.10183,0.84083,0.91444,0.91719,0.83755,0.943,0.057
40,1.09244,0.79361,0.91429,0.91748,0.83433,0.940,0.060
41,1.04628,0.83388,0.91030,0.91146,0.83387,0.942,0.058
42,1.04245,0.78478,0.91666,0.92010,0.84076,0.952,0.048
43,0.99098,0.81526,0.91401,0.91686,0.84766,0.952,0.048
44,0.97811,0.80041,0.91766,0.91970,0.84099,0.938,0.062
45,0.93450,0.87830,0.91185,0.91477,0.83663,0.936,0.064
46,0.92033,0.81672,0.91860,0.92148,0.84099,0.936,0.064
47,0.88142,0.99687,0.91033,0.91085,0.81893,0.937,0.063
48,0.87119,0.89809,0.91260,0.91479,0.84007,0.936,0.064
49,0.83685,0.96340,0.90864,0.90970,0.82606,0.933,0.067
50,0.84320,0.81392,0.91586,0.91905,0.84007,0.934,0.066
51,0.78951,0.99713,0.91516,0.91782,0.82790,0.931,0.069
52,0.77730,0.86814,0.91978,0.92310,0.84099,0.928,0.072
53,0.74741,0.93294,0.91731,0.91880,0.84099,0.927,0.073
54,0.75499,0.82283,0.91726,0.92036,0.83686,0.919,0.081
55,0.70979,1.00090,0.91215,0.91852,0.82238,0.919,0.081
56,0.70598,0.83728,0.91818,0.92151,0.83938,0.928,0.072
