Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61187,0.55290,0.79467,0.80703,0.72358,0.406,0.594
2,0.50093,0.45523,0.86831,0.87201,0.78516,0.407,0.593
3,0.43724,0.49995,0.86942,0.87671,0.75528,0.448,0.552
4,0.41729,0.41000,0.89464,0.89825,0.81801,0.487,0.513
5,0.36371,0.44013,0.89167,0.89382,0.79802,0.506,0.494
6,0.33823,0.38716,0.90983,0.91152,0.83180,0.528,0.472
7,0.28535,0.51230,0.88748,0.89236,0.76815,0.560,0.440
8,0.27031,0.38368,0.91703,0.91827,0.84191,0.593,0.407
9,0.19199,0.42666,0.90318,0.90680,0.83226,0.643,0.357
10,0.19775,0.40789,0.92199,0.92051,0.84674,0.684,0.316
11,0.11746,0.49213,0.90280,0.89777,0.81824,0.722,0.278
12,0.15067,0.44591,0.92348,0.92284,0.84926,0.742,0.258
13,0.05844,0.53740,0.91240,0.91312,0.84375,0.769,0.231
14,0.09811,0.50469,0.92535,0.92561,0.85800,0.796,0.204
15,0.03331,0.60687,0.91310,0.91220,0.83640,0.810,0.190
16,0.08112,0.55601,0.92346,0.92326,0.85639,0.832,0.168
17,0.02456,0.59749,0.92495,0.92386,0.85846,0.839,0.161
18,0.06120,0.57420,0.92787,0.92718,0.85754,0.851,0.149
19,0.01712,0.70296,0.91833,0.92235,0.84835,0.854,0.146
20,0.04494,0.64992,0.92562,0.92854,0.86282,0.864,0.136
21,0.05151,0.69958,0.92107,0.92215,0.84812,0.866,0.134
22,0.13193,0.60276,0.92747,0.92969,0.85938,0.868,0.132
23,0.11698,0.69803,0.92739,0.93001,0.85616,0.871,0.129
24,0.16023,0.68037,0.92845,0.93003,0.85869,0.879,0.121
25,0.18283,0.73956,0.92439,0.92435,0.85478,0.880,0.120
26,0.24689,0.69294,0.92932,0.93405,0.85547,0.885,0.115
27,0.25198,0.74167,0.92567,0.92849,0.85041,0.887,0.113
28,0.32470,0.64876,0.92947,0.93144,0.86167,0.895,0.105
29,0.32338,0.71658,0.92372,0.92441,0.85869,0.895,0.105
30,0.38242,0.66691,0.93099,0.93180,0.86443,0.902,0.098
31,0.34649,0.79530,0.92967,0.93020,0.85639,0.906,0.094
32,0.34968,0.76172,0.93137,0.93227,0.86282,0.911,0.089
33,0.33861,0.82376,0.92566,0.92281,0.86167,0.911,0.089
34,0.35563,0.73223,0.93074,0.93113,0.86466,0.915,0.085
35,0.34027,0.80420,0.92416,0.92558,0.85685,0.915,0.085
36,0.39227,0.64647,0.92885,0.92945,0.86144,0.923,0.077
37,0.33626,0.78763,0.92351,0.92441,0.84283,0.924,0.076
38,0.35407,0.72800,0.92898,0.93093,0.85685,0.928,0.072
39,0.32559,0.82488,0.92715,0.93020,0.85915,0.927,0.073
40,0.33389,0.74755,0.93298,0.93515,0.86466,0.926,0.074
41,0.31621,0.80362,0.92860,0.92918,0.85639,0.927,0.073
42,0.32082,0.75977,0.93326,0.93626,0.86811,0.921,0.079
43,0.31068,0.88940,0.93042,0.93252,0.86811,0.924,0.076
44,0.32973,0.75284,0.92874,0.92848,0.86190,0.926,0.074
45,0.30756,0.82233,0.92703,0.92916,0.86259,0.924,0.076
46,0.32429,0.71382,0.93302,0.93499,0.86213,0.933,0.067
47,0.29811,0.80532,0.92879,0.93283,0.85662,0.939,0.061
48,0.30680,0.77821,0.93220,0.93582,0.86144,0.930,0.070
49,0.28802,0.82777,0.93147,0.93260,0.86972,0.924,0.076
50,0.28739,0.82759,0.93205,0.93318,0.86443,0.928,0.072
51,0.28259,0.97026,0.92728,0.93067,0.84720,0.926,0.074
52,0.31169,0.75033,0.93008,0.93048,0.86466,0.913,0.087
53,0.27732,0.81752,0.92937,0.93149,0.86236,0.906,0.094
54,0.28653,0.79764,0.93314,0.93410,0.86673,0.913,0.087
55,0.26885,0.82293,0.92987,0.93263,0.85662,0.922,0.078
56,0.28234,0.74324,0.93157,0.93263,0.86098,0.913,0.087
57,0.25954,0.85731,0.93337,0.93544,0.86788,0.914,0.086
58,0.25775,0.86283,0.93297,0.93346,0.86673,0.916,0.084
59,0.24956,0.87777,0.93303,0.93379,0.86489,0.916,0.084
60,0.24637,0.91014,0.93307,0.93436,0.86397,0.917,0.083
61,0.24133,0.90838,0.93426,0.93476,0.86949,0.918,0.082
62,0.23590,0.96953,0.93463,0.93715,0.86397,0.916,0.084
63,0.23262,0.94197,0.93501,0.93654,0.86788,0.916,0.084
64,0.22680,0.95269,0.93536,0.93755,0.86811,0.914,0.086
65,0.22338,0.95706,0.93555,0.93772,0.86650,0.913,0.087
66,0.21722,0.95981,0.93555,0.93771,0.86857,0.912,0.088
67,0.21360,0.96884,0.93559,0.93772,0.86857,0.911,0.089
68,0.20706,0.97732,0.93582,0.93825,0.86788,0.909,0.091
69,0.20325,0.98475,0.93588,0.93832,0.86857,0.908,0.092
70,0.19646,0.99443,0.93592,0.93848,0.86857,0.906,0.094
71,0.19251,0.99283,0.93606,0.93833,0.87109,0.905,0.095
72,0.18566,1.00828,0.93525,0.93743,0.86558,0.903,0.097
73,0.18156,1.01902,0.93534,0.93786,0.86650,0.901,0.099
74,0.17508,1.05567,0.93351,0.93712,0.86466,0.900,0.100
75,0.28713,0.44050,0.89556,0.89690,0.81939,0.891,0.109
76,0.29263,0.48376,0.93252,0.93148,0.86121,0.818,0.182
77,0.18354,0.64055,0.93240,0.93528,0.85156,0.821,0.179
78,0.18328,0.65320,0.93298,0.93399,0.85869,0.828,0.172
79,0.16566,0.67994,0.93722,0.93756,0.86926,0.833,0.167
80,0.16094,0.73204,0.93603,0.93750,0.86604,0.839,0.161
81,0.15857,0.76146,0.93634,0.93777,0.86949,0.840,0.160
82,0.15582,0.77299,0.93666,0.93875,0.87155,0.838,0.162
83,0.15367,0.78354,0.93657,0.93873,0.86994,0.838,0.162
84,0.15059,0.81070,0.93644,0.93850,0.86696,0.838,0.162
85,0.14849,0.81018,0.93704,0.93925,0.87086,0.838,0.162
86,0.14506,0.82514,0.93703,0.93889,0.87086,0.837,0.163
87,0.14309,0.84348,0.93672,0.93837,0.86994,0.837,0.163
88,0.13953,0.84614,0.93689,0.93866,0.87040,0.836,0.164
89,0.13745,0.85222,0.93692,0.93865,0.86949,0.836,0.164
90,0.13374,0.86240,0.93694,0.93878,0.87040,0.835,0.165
