Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.65586,0.60535,0.74237,0.75327,0.65978,0.718,0.282
2,0.57037,0.54941,0.79152,0.79987,0.70536,0.682,0.318
3,0.53373,0.53833,0.80763,0.81346,0.71987,0.701,0.299
4,0.48891,0.49070,0.84618,0.85225,0.75837,0.724,0.276
5,0.44183,0.55111,0.82473,0.82909,0.73010,0.752,0.248
6,0.42352,0.45588,0.86688,0.87255,0.78516,0.766,0.234
7,0.37212,0.48420,0.85551,0.86399,0.75651,0.786,0.214
8,0.36382,0.45739,0.87903,0.88243,0.79613,0.804,0.196
9,0.30668,0.47774,0.86135,0.86617,0.78218,0.831,0.169
10,0.30566,0.47819,0.88410,0.88618,0.79613,0.841,0.159
11,0.23808,0.54376,0.85074,0.85759,0.75744,0.870,0.130
12,0.25737,0.49887,0.88479,0.88697,0.80580,0.835,0.165
13,0.18224,0.60463,0.86147,0.86032,0.77567,0.850,0.150
14,0.19442,0.54901,0.88676,0.88813,0.80636,0.851,0.149
15,0.12865,0.71748,0.86004,0.85237,0.76860,0.865,0.135
16,0.17054,0.60250,0.88563,0.88695,0.80785,0.906,0.094
17,0.10254,0.62612,0.87342,0.87769,0.79390,0.916,0.084
18,0.13419,0.65016,0.88877,0.89138,0.81157,0.890,0.110
19,0.07360,0.70245,0.87373,0.87892,0.78906,0.888,0.112
20,0.12021,0.74967,0.88384,0.88588,0.79911,0.922,0.078
21,0.76300,0.82788,0.87573,0.87381,0.79706,0.925,0.075
22,0.80854,0.71087,0.88641,0.88552,0.80841,0.927,0.073
23,0.73404,0.86316,0.87783,0.87898,0.80339,0.920,0.080
24,0.76635,0.76163,0.88492,0.88496,0.80618,0.912,0.088
25,0.70611,0.93302,0.87887,0.87535,0.79446,0.920,0.080
26,0.74465,0.81649,0.88448,0.88738,0.80413,0.934,0.066
27,0.68337,0.92366,0.88119,0.88719,0.80413,0.938,0.062
28,0.70139,0.89837,0.88586,0.89003,0.80655,0.939,0.061
29,0.65800,0.90971,0.88258,0.88664,0.80394,0.938,0.062
30,0.68326,0.89970,0.88623,0.89075,0.80376,0.939,0.061
31,0.63387,0.96483,0.88257,0.88507,0.80376,0.941,0.059
32,0.64299,0.95579,0.88738,0.89258,0.80450,0.935,0.065
33,0.60742,1.07040,0.87727,0.88130,0.80078,0.935,0.065
34,0.63379,0.88372,0.88654,0.88946,0.80357,0.926,0.074
35,0.58280,0.95139,0.88427,0.88348,0.79501,0.927,0.073
36,0.59034,0.96846,0.88633,0.88930,0.80487,0.938,0.062
37,0.55407,1.06532,0.88093,0.88725,0.78943,0.938,0.062
38,0.56233,0.95243,0.88696,0.89041,0.80320,0.930,0.070
39,0.52602,1.09234,0.88231,0.88718,0.79576,0.928,0.072
40,0.54257,1.03944,0.88551,0.88874,0.80320,0.920,0.080
41,0.50788,1.10784,0.87861,0.88261,0.79483,0.919,0.081
