Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62322,0.56436,0.81793,0.66237,0.78564,0.430,0.570
2,0.49985,0.48515,0.84647,0.71750,0.77588,0.430,0.570
3,0.47379,0.50906,0.84032,0.70147,0.79297,0.430,0.570
4,0.46734,0.47173,0.85614,0.73085,0.78247,0.430,0.570
5,0.44382,0.48693,0.85272,0.72318,0.71924,0.430,0.570
6,0.42813,0.43352,0.88038,0.76979,0.80811,0.430,0.570
7,0.39419,0.45469,0.87547,0.76234,0.81982,0.430,0.570
8,0.38387,0.42069,0.89719,0.79888,0.83691,0.430,0.570
9,0.34830,0.45811,0.88532,0.77903,0.82837,0.430,0.570
10,0.34225,0.41632,0.89706,0.79881,0.82764,0.430,0.570
11,0.44040,0.45330,0.87795,0.77339,0.80347,0.433,0.567
12,0.57623,0.41660,0.89985,0.81058,0.83008,0.436,0.564
13,0.65715,0.46910,0.87663,0.77171,0.81812,0.436,0.564
14,0.79682,0.44035,0.89984,0.80780,0.83691,0.436,0.564
15,0.86304,0.50657,0.88516,0.78318,0.82764,0.436,0.564
16,1.00914,0.49269,0.89963,0.81204,0.84204,0.437,0.563
17,1.05283,0.55909,0.88189,0.77388,0.82715,0.438,0.562
18,1.18357,0.55636,0.89484,0.80382,0.83838,0.438,0.562
19,1.22712,0.62061,0.88670,0.78705,0.83569,0.438,0.562
20,1.35054,0.64377,0.89697,0.81524,0.84985,0.438,0.562
21,1.27152,0.71074,0.88500,0.79478,0.84595,0.438,0.562
22,1.26380,0.65920,0.89788,0.81789,0.85083,0.438,0.562
23,1.19218,0.70205,0.89049,0.80290,0.83545,0.438,0.562
24,1.17925,0.71336,0.90022,0.81906,0.85059,0.438,0.562
25,1.12320,0.84778,0.89159,0.80770,0.84619,0.438,0.562
26,1.11952,0.81476,0.89477,0.81003,0.84937,0.436,0.564
27,1.05833,0.89965,0.89618,0.81078,0.84961,0.436,0.564
28,1.02896,0.88946,0.89747,0.81290,0.85083,0.436,0.564
29,0.99087,0.85995,0.90432,0.82090,0.85278,0.436,0.564
30,0.95176,0.95804,0.90125,0.82019,0.85547,0.435,0.565
31,0.93145,0.98398,0.90279,0.82404,0.85645,0.435,0.565
32,0.89277,0.96464,0.90029,0.81600,0.85083,0.435,0.565
33,0.86759,1.05070,0.89846,0.80809,0.85254,0.435,0.565
34,0.86289,0.90782,0.89608,0.81198,0.84668,0.435,0.565
35,0.83664,0.99370,0.87390,0.76524,0.82446,0.434,0.566
36,0.93854,0.64818,0.89964,0.81709,0.85083,0.433,0.567
37,0.79587,0.94112,0.89553,0.80866,0.84473,0.433,0.567
38,0.76867,0.79616,0.90145,0.81575,0.84912,0.434,0.566
39,0.72035,0.85549,0.90359,0.82487,0.85083,0.434,0.566
40,0.69471,0.90406,0.90385,0.82281,0.85620,0.435,0.565
41,0.66973,0.94401,0.90556,0.82474,0.85376,0.436,0.564
42,0.63625,0.96772,0.90505,0.82219,0.85547,0.437,0.563
43,0.61739,0.98627,0.90583,0.82446,0.85645,0.438,0.562
44,0.58902,1.01999,0.90648,0.82672,0.85815,0.439,0.561
45,0.57260,1.02233,0.90716,0.82764,0.85718,0.439,0.561
46,0.55022,1.05450,0.90621,0.82677,0.85815,0.440,0.560
47,0.53003,1.06973,0.90710,0.82788,0.85938,0.441,0.559
48,0.50390,1.06087,0.90728,0.82861,0.85815,0.442,0.558
49,0.48933,1.06388,0.90753,0.82918,0.85840,0.442,0.558
