Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.65220,0.61036,0.74801,0.76034,0.64900,0.294,0.706
2,0.54401,0.50374,0.83143,0.83889,0.74479,0.334,0.666
3,0.48918,0.49370,0.83969,0.84567,0.74814,0.361,0.639
4,0.45819,0.46330,0.86350,0.86573,0.78274,0.361,0.639
5,0.41049,0.48541,0.84837,0.85243,0.76414,0.385,0.615
6,0.39697,0.44110,0.87976,0.88318,0.79520,0.400,0.600
7,0.33487,0.52417,0.86595,0.87100,0.74442,0.435,0.565
8,0.32245,0.44127,0.89009,0.89418,0.80971,0.459,0.541
9,0.24650,0.50604,0.87171,0.87603,0.77307,0.492,0.508
10,0.25615,0.46500,0.89542,0.89862,0.81808,0.508,0.492
11,0.17061,0.51898,0.87894,0.88338,0.79669,0.533,0.467
12,0.19505,0.50488,0.89354,0.89699,0.81789,0.537,0.463
13,0.10165,0.60834,0.88212,0.88512,0.80301,0.554,0.446
14,0.13823,0.59064,0.89470,0.89766,0.81510,0.558,0.442
15,0.06785,0.64782,0.88069,0.88277,0.80171,0.567,0.433
16,0.11409,0.64221,0.89510,0.89888,0.82143,0.556,0.444
17,0.03919,0.76062,0.89077,0.89663,0.80841,0.573,0.427
18,0.07528,0.68772,0.89959,0.90235,0.82013,0.597,0.403
19,0.02781,0.81979,0.89232,0.89098,0.81734,0.609,0.391
20,0.07055,0.70804,0.89937,0.90046,0.82161,0.610,0.390
21,0.02506,0.81701,0.89180,0.89120,0.81622,0.609,0.391
22,0.07246,0.73392,0.89950,0.90009,0.82292,0.585,0.415
23,0.02109,0.81169,0.89501,0.89530,0.81529,0.577,0.423
24,0.05871,0.77338,0.89875,0.89869,0.81920,0.602,0.398
25,0.01682,0.84806,0.89602,0.89932,0.81399,0.616,0.384
26,0.75535,0.76916,0.90277,0.90460,0.82608,0.607,0.393
27,0.70770,0.86867,0.89823,0.89776,0.82552,0.614,0.386
28,0.73950,0.79069,0.90192,0.90218,0.82831,0.614,0.386
29,0.69061,0.92010,0.89473,0.89270,0.82329,0.619,0.381
30,0.69384,0.87752,0.90254,0.90356,0.83073,0.627,0.373
31,0.66688,1.06628,0.89680,0.89904,0.81380,0.628,0.372
32,0.70622,0.84547,0.89617,0.89868,0.82068,0.633,0.367
33,0.65715,1.01793,0.88663,0.88941,0.81101,0.635,0.365
34,0.66884,0.83865,0.90224,0.90278,0.82794,0.664,0.336
35,0.62373,0.92489,0.89834,0.89994,0.82180,0.660,0.340
36,0.62005,0.90222,0.90516,0.90530,0.83110,0.666,0.334
37,0.59556,0.94214,0.90254,0.90240,0.82906,0.671,0.329
38,0.58910,0.89862,0.90459,0.90523,0.82850,0.676,0.324
39,0.56982,0.97522,0.90358,0.90273,0.83092,0.676,0.324
40,0.56231,0.98148,0.90527,0.90866,0.83333,0.676,0.324
41,0.54288,1.04837,0.89925,0.90173,0.82254,0.678,0.322
42,0.56193,0.89997,0.90214,0.90247,0.83352,0.678,0.322
43,0.52877,1.08222,0.89517,0.89799,0.79985,0.680,0.320
44,0.55828,0.81369,0.90390,0.89916,0.83445,0.661,0.339
45,0.51228,0.94994,0.88863,0.88845,0.80711,0.659,0.341
46,0.51977,0.79869,0.90608,0.90547,0.83278,0.681,0.319
47,0.47256,0.89909,0.90504,0.90484,0.83464,0.681,0.319
48,0.45713,0.92414,0.90680,0.90858,0.83984,0.685,0.315
49,0.44373,0.96686,0.90778,0.90953,0.84096,0.689,0.311
50,0.42883,0.99275,0.90787,0.90962,0.84040,0.684,0.316
51,0.41890,1.03277,0.90907,0.91231,0.83817,0.682,0.318
52,0.40493,1.02383,0.90770,0.90833,0.83891,0.680,0.320
53,0.39465,1.05808,0.90678,0.90783,0.83668,0.677,0.323
54,0.38214,1.01975,0.90699,0.90929,0.83482,0.672,0.328
55,0.37072,1.08765,0.90071,0.90272,0.82868,0.667,0.333
56,0.46514,0.66411,0.90288,0.90438,0.82850,0.662,0.338
57,0.37011,0.82300,0.89938,0.90186,0.82440,0.667,0.333
58,0.36500,0.79392,0.90792,0.90881,0.83780,0.680,0.320
59,0.33558,0.90299,0.90594,0.90960,0.83203,0.681,0.319
60,0.33068,0.89146,0.90912,0.90870,0.83575,0.687,0.313
61,0.31538,0.93162,0.91062,0.91361,0.83854,0.685,0.315
62,0.30656,0.96305,0.90977,0.91071,0.83538,0.681,0.319
63,0.29658,0.98899,0.90791,0.90837,0.83073,0.678,0.322
64,0.30203,0.90899,0.90848,0.90856,0.83519,0.681,0.319
65,0.29001,0.98301,0.89461,0.89734,0.81734,0.678,0.322
66,0.34220,0.70183,0.90990,0.91160,0.83538,0.661,0.339
67,0.27371,0.88825,0.90681,0.90484,0.83501,0.661,0.339
