Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.59923,0.72475,0.83316,0.85654,0.66820,0.586,0.414
2,0.49696,0.45750,0.86574,0.88057,0.78217,0.622,0.378
3,0.44923,0.49332,0.86275,0.87782,0.75965,0.638,0.362
4,0.44656,0.44503,0.87544,0.88753,0.79044,0.656,0.344
5,0.40790,0.46033,0.86598,0.88178,0.77574,0.673,0.327
6,0.39930,0.43218,0.88509,0.89576,0.79963,0.695,0.305
7,0.35411,0.47552,0.87433,0.88750,0.77803,0.725,0.275
8,0.34127,0.42581,0.89292,0.90280,0.81204,0.744,0.256
9,0.28580,0.48539,0.88633,0.89669,0.78768,0.766,0.234
10,0.29410,0.43519,0.89950,0.90902,0.81756,0.781,0.219
11,0.21616,0.46008,0.88736,0.89754,0.80974,0.788,0.212
12,0.23782,0.45738,0.90040,0.91006,0.81985,0.794,0.206
13,0.15824,0.54682,0.87665,0.88517,0.79779,0.785,0.215
14,0.19088,0.50576,0.90416,0.91237,0.82514,0.771,0.229
15,0.10620,0.55239,0.89672,0.90309,0.81204,0.777,0.223
16,0.14264,0.55056,0.90290,0.90965,0.82008,0.751,0.249
17,0.07234,0.62677,0.89417,0.90522,0.80790,0.732,0.268
18,0.12059,0.60280,0.90389,0.91227,0.82422,0.695,0.305
19,0.05105,0.63209,0.89981,0.90809,0.81847,0.690,0.310
20,0.08858,0.62220,0.90706,0.91229,0.82881,0.703,0.297
21,0.73453,0.71897,0.90312,0.90958,0.81985,0.711,0.289
22,0.76031,0.68705,0.90836,0.91770,0.82560,0.738,0.262
23,0.71035,0.76458,0.90218,0.91242,0.82445,0.765,0.235
24,0.76092,0.71041,0.90052,0.90870,0.82445,0.747,0.253
25,0.70835,0.74941,0.89484,0.90118,0.82192,0.740,0.260
26,0.75625,0.69670,0.90444,0.91193,0.82054,0.735,0.265
27,0.78328,0.55873,0.86168,0.87706,0.75781,0.739,0.261
28,0.99779,0.43193,0.89796,0.91121,0.81549,0.776,0.224
29,0.82703,0.51954,0.88755,0.90268,0.80538,0.760,0.240
30,0.76666,0.58594,0.90084,0.90747,0.80951,0.732,0.268
31,0.77072,0.53100,0.86707,0.87821,0.78217,0.732,0.268
32,0.84945,0.49479,0.90070,0.90713,0.81847,0.734,0.266
33,0.76120,0.53961,0.89469,0.90038,0.81641,0.749,0.251
34,0.72731,0.57681,0.90100,0.90605,0.82721,0.762,0.238
35,0.67402,0.64654,0.89337,0.90128,0.81962,0.757,0.243
36,0.68143,0.75324,0.89525,0.90243,0.80561,0.752,0.248
37,0.63624,0.75381,0.89929,0.90659,0.81778,0.744,0.256
38,0.65574,0.79907,0.89606,0.90362,0.80515,0.743,0.257
39,0.64399,0.74014,0.89040,0.89413,0.81388,0.751,0.249
40,1.06163,0.53467,0.84212,0.85687,0.74908,0.830,0.170
41,1.02993,0.58059,0.83016,0.84249,0.70634,0.825,0.175
42,1.03231,0.86291,0.84596,0.85820,0.61351,0.810,0.190
43,0.98244,0.82435,0.83957,0.84190,0.63143,0.799,0.201
44,0.97676,0.52797,0.86601,0.87138,0.75483,0.789,0.211
45,0.93103,0.47398,0.86465,0.87450,0.76953,0.798,0.202
46,0.89996,0.44929,0.88366,0.89378,0.79458,0.769,0.231
47,0.86205,0.45258,0.88134,0.88983,0.79458,0.758,0.242
48,0.85026,0.43064,0.89509,0.90395,0.81710,0.765,0.235
49,0.82084,0.46037,0.88482,0.89063,0.80354,0.769,0.231
50,0.81581,0.44976,0.89661,0.90564,0.81641,0.780,0.220
51,0.78794,0.47351,0.88553,0.89384,0.80331,0.785,0.215
52,0.78930,0.46221,0.89604,0.90411,0.81342,0.780,0.220
53,0.75272,0.51119,0.88759,0.89369,0.81204,0.788,0.212
54,0.76027,0.48157,0.89884,0.90536,0.82606,0.781,0.219
55,0.72618,0.73459,0.89139,0.89576,0.76815,0.768,0.232
56,0.73318,1.02781,0.89307,0.90363,0.70519,0.787,0.213
57,0.70275,0.99413,0.88505,0.89529,0.72312,0.792,0.208
58,0.71447,1.04586,0.89990,0.90759,0.71668,0.801,0.199
59,0.68090,0.79610,0.88588,0.89769,0.76172,0.797,0.203
60,0.68961,0.73880,0.90434,0.91223,0.78860,0.766,0.234
61,0.65872,0.74389,0.89927,0.90356,0.78952,0.760,0.240
62,0.66032,0.77888,0.90234,0.90757,0.79021,0.778,0.222
63,0.63276,0.86987,0.89374,0.90214,0.78585,0.781,0.219
64,0.64057,0.81700,0.89955,0.90272,0.78837,0.786,0.214
65,0.61572,0.91862,0.89536,0.89994,0.79021,0.786,0.214
66,0.63310,0.89125,0.90367,0.91011,0.78516,0.775,0.225
67,0.60200,0.92181,0.89502,0.89614,0.78699,0.761,0.239
68,0.61720,0.87433,0.90528,0.91032,0.79389,0.749,0.251
69,0.58692,0.96145,0.89332,0.90001,0.78010,0.750,0.250
70,0.60867,0.92044,0.90488,0.91095,0.79251,0.784,0.216
71,0.57459,1.00237,0.89936,0.90582,0.78860,0.790,0.210
72,0.59695,0.92505,0.90572,0.91174,0.79435,0.769,0.231
