Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61457,0.58155,0.79536,0.82043,0.67831,0.417,0.583
2,0.53164,0.51446,0.82681,0.84801,0.74104,0.354,0.646
3,0.48923,0.52792,0.84312,0.85968,0.73713,0.357,0.643
4,0.43899,0.43768,0.88077,0.89491,0.79871,0.379,0.621
5,0.38238,0.45786,0.87414,0.88521,0.78125,0.429,0.571
6,0.35456,0.39101,0.90463,0.91669,0.81733,0.440,0.560
7,0.28605,0.45428,0.88997,0.90433,0.79136,0.463,0.537
8,0.25974,0.40346,0.90934,0.92003,0.83157,0.487,0.513
9,0.18828,0.50144,0.89941,0.90804,0.80607,0.532,0.468
10,0.17642,0.43143,0.91441,0.92455,0.83824,0.539,0.461
11,0.10387,0.47977,0.90599,0.91708,0.82514,0.571,0.429
12,0.12099,0.49667,0.91469,0.92369,0.84214,0.570,0.430
13,0.04791,0.57953,0.90186,0.91280,0.82054,0.585,0.415
14,0.10230,0.53986,0.91628,0.92546,0.84421,0.597,0.403
15,0.03097,0.60356,0.91209,0.92222,0.83640,0.609,0.391
16,0.05935,0.62389,0.91644,0.92552,0.84651,0.631,0.369
17,0.01274,0.71348,0.91300,0.91970,0.83892,0.645,0.355
18,0.03223,0.68193,0.92007,0.93045,0.84766,0.666,0.334
19,0.01027,0.76848,0.91218,0.92409,0.83801,0.674,0.326
20,0.04769,0.69949,0.91732,0.92696,0.84398,0.672,0.328
21,0.18237,0.78958,0.91625,0.92755,0.84444,0.671,0.329
22,0.36391,0.70344,0.91705,0.92712,0.84375,0.674,0.326
23,0.45916,0.82119,0.91202,0.92156,0.83824,0.672,0.328
24,0.60943,0.80887,0.91349,0.92335,0.84053,0.671,0.329
25,0.72238,0.86989,0.91226,0.92252,0.83755,0.673,0.327
26,0.86356,0.85229,0.91184,0.92250,0.83686,0.694,0.306
27,0.96633,0.94443,0.90873,0.92060,0.83525,0.700,0.300
28,1.10969,0.79609,0.91045,0.91948,0.83272,0.701,0.299
29,1.17501,0.92127,0.90792,0.91931,0.83203,0.698,0.302
30,1.26453,0.92645,0.91438,0.92457,0.84375,0.741,0.259
31,1.22867,0.95707,0.91498,0.92350,0.84237,0.746,0.254
32,1.18875,0.97279,0.91408,0.92261,0.84375,0.710,0.290
33,1.15777,0.98913,0.91510,0.92285,0.84214,0.714,0.286
34,1.12423,0.99580,0.91352,0.92381,0.84145,0.735,0.265
35,1.09525,1.00845,0.90562,0.91721,0.83869,0.742,0.258
36,1.15018,0.64821,0.91427,0.92385,0.84490,0.768,0.232
37,1.04291,0.79020,0.91797,0.92786,0.84536,0.784,0.216
38,1.00369,0.81737,0.91735,0.92635,0.84444,0.785,0.215
39,0.97293,0.88695,0.91578,0.92232,0.84536,0.773,0.227
40,0.93588,0.91875,0.91849,0.92785,0.84743,0.772,0.228
41,0.91013,0.94270,0.92063,0.92919,0.84858,0.771,0.229
42,0.87168,0.96269,0.92090,0.92993,0.84903,0.771,0.229
43,0.84986,0.97872,0.92160,0.93048,0.84674,0.770,0.230
44,0.81227,0.98686,0.92142,0.93017,0.84926,0.768,0.232
45,0.79106,0.99952,0.92140,0.92987,0.84949,0.767,0.233
46,0.75418,1.01057,0.92144,0.92973,0.84995,0.765,0.235
47,0.73335,1.02032,0.92134,0.92964,0.84995,0.764,0.236
48,0.69772,1.03356,0.92167,0.93016,0.85064,0.762,0.238
49,0.67780,1.04186,0.92148,0.92972,0.85064,0.761,0.239
50,0.64363,1.05046,0.92152,0.92981,0.85064,0.759,0.241
51,0.62466,1.06004,0.92155,0.93007,0.84972,0.758,0.242
52,0.59240,1.07009,0.92155,0.92995,0.84995,0.756,0.244
53,0.57455,1.08134,0.92157,0.93002,0.84881,0.755,0.245
54,0.54426,1.09152,0.92164,0.93020,0.84972,0.753,0.247
55,0.52753,1.09684,0.92167,0.93059,0.85041,0.752,0.248
56,0.49926,1.10762,0.92136,0.93005,0.84972,0.751,0.249
57,0.48372,1.11567,0.92131,0.93005,0.84995,0.750,0.250
58,0.45753,1.12740,0.92146,0.93007,0.85018,0.748,0.252
59,0.44309,1.13370,0.92151,0.93026,0.84949,0.748,0.252
60,0.41884,1.14732,0.92137,0.93039,0.84903,0.746,0.254
