Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.61262,0.54622,0.79031,0.81786,0.70244,0.680,0.320
2,0.51026,0.49847,0.83459,0.86138,0.75712,0.680,0.320
3,0.47625,0.50128,0.83848,0.86304,0.73943,0.680,0.320
4,0.43795,0.45527,0.86826,0.88601,0.78447,0.680,0.320
5,0.38971,0.51906,0.86617,0.88205,0.76425,0.680,0.320
6,0.37498,0.42705,0.88953,0.90076,0.81043,0.680,0.320
7,0.32664,0.45877,0.88412,0.89487,0.79067,0.680,0.320
8,0.32370,0.43283,0.89583,0.90659,0.81664,0.680,0.320
9,0.27501,0.47420,0.88944,0.90119,0.80630,0.680,0.320
10,0.27010,0.45311,0.89712,0.90824,0.82031,0.680,0.320
11,0.37078,0.57532,0.88736,0.89956,0.79297,0.683,0.317
12,0.50378,0.46325,0.90099,0.90976,0.82307,0.684,0.316
13,0.58479,0.52662,0.88709,0.89711,0.80538,0.684,0.316
14,0.73115,0.51281,0.90142,0.91123,0.82146,0.684,0.316
15,0.78940,0.67322,0.88413,0.89186,0.78929,0.684,0.316
16,0.94956,0.53196,0.90700,0.91592,0.82927,0.685,0.315
17,0.98807,0.62900,0.89549,0.90582,0.81457,0.685,0.315
18,1.12578,0.63811,0.90135,0.90888,0.83502,0.686,0.314
19,1.18331,0.75334,0.89322,0.90442,0.80515,0.686,0.314
20,1.29940,0.65843,0.90541,0.91136,0.83525,0.686,0.314
21,1.24391,0.79358,0.89586,0.89908,0.81847,0.687,0.313
22,1.22800,0.70302,0.90726,0.91390,0.83961,0.688,0.312
23,1.16159,0.85247,0.90305,0.91022,0.83318,0.688,0.312
24,1.14242,0.76979,0.90761,0.91744,0.83479,0.689,0.311
25,1.09343,0.80917,0.90419,0.91322,0.83617,0.689,0.311
26,1.07691,0.82552,0.90784,0.91708,0.83801,0.689,0.311
27,1.02567,0.86335,0.90200,0.90939,0.83364,0.689,0.311
28,1.02860,0.82680,0.90864,0.91779,0.83617,0.688,0.312
29,0.96687,0.90004,0.90130,0.90574,0.82904,0.688,0.312
30,0.94655,0.84743,0.90768,0.91651,0.83892,0.688,0.312
31,0.91423,0.90509,0.90588,0.91481,0.83249,0.688,0.312
32,0.91494,0.80902,0.90594,0.91307,0.84122,0.687,0.313
33,0.85016,1.07940,0.90904,0.91628,0.82422,0.687,0.313
34,0.83976,0.83290,0.90772,0.91717,0.83525,0.687,0.313
35,0.78988,0.92711,0.90532,0.91363,0.83479,0.687,0.313
36,0.77666,0.94889,0.90721,0.91532,0.83456,0.685,0.315
37,0.73184,0.93709,0.90720,0.91359,0.84053,0.685,0.315
38,0.71248,0.91879,0.91032,0.91842,0.84007,0.685,0.315
39,0.68046,0.98303,0.90688,0.91232,0.83410,0.685,0.315
40,0.66132,0.98996,0.90987,0.91857,0.83617,0.685,0.315
41,0.64428,1.04286,0.90396,0.90855,0.82835,0.685,0.315
42,0.62479,0.94572,0.90884,0.91627,0.83824,0.685,0.315
43,0.59390,1.06281,0.89682,0.90491,0.82606,0.685,0.315
44,0.63049,0.80945,0.90716,0.91592,0.83594,0.685,0.315
45,0.55497,0.93218,0.90755,0.91579,0.83824,0.685,0.315
46,0.54896,0.92661,0.90722,0.91511,0.83594,0.685,0.315
47,0.51024,0.91922,0.91277,0.92194,0.84375,0.685,0.315
48,0.48723,0.98057,0.91050,0.91977,0.83869,0.685,0.315
49,0.47191,1.04638,0.91130,0.92130,0.84283,0.685,0.315
50,0.45473,1.03219,0.91115,0.92015,0.84237,0.685,0.315
51,0.45055,1.10811,0.91178,0.92153,0.84122,0.684,0.316
