Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62555,0.53929,0.80756,0.65039,0.76172,0.418,0.582
2,0.49981,0.48977,0.84412,0.71695,0.78223,0.400,0.600
3,0.47485,0.49984,0.84151,0.70492,0.79297,0.409,0.591
4,0.46687,0.47597,0.85365,0.72568,0.79077,0.418,0.582
5,0.44713,0.47964,0.85214,0.72811,0.74585,0.422,0.578
6,0.43677,0.44108,0.87518,0.76046,0.79761,0.428,0.572
7,0.40192,0.46724,0.86211,0.74524,0.79932,0.453,0.547
8,0.38865,0.43078,0.89134,0.78953,0.82959,0.489,0.511
9,0.35373,0.48456,0.87313,0.75568,0.81860,0.516,0.484
10,0.34530,0.41394,0.89841,0.80136,0.82861,0.543,0.457
11,0.61782,0.44266,0.88768,0.78191,0.81909,0.573,0.427
12,0.77558,0.41067,0.90137,0.80579,0.83154,0.608,0.392
13,0.87546,0.44656,0.88311,0.77389,0.81812,0.631,0.369
14,1.03148,0.43750,0.89861,0.80671,0.83325,0.660,0.340
15,1.10949,0.45864,0.89656,0.80092,0.81641,0.681,0.319
16,1.24971,0.48352,0.90119,0.80799,0.84399,0.708,0.292
17,1.31086,0.56097,0.87798,0.76213,0.82178,0.725,0.275
18,1.46117,0.52258,0.89676,0.80276,0.84082,0.739,0.261
19,1.50384,0.56847,0.89000,0.78784,0.82983,0.752,0.248
20,1.62615,0.58084,0.89795,0.80303,0.83936,0.766,0.234
21,1.54567,0.68774,0.89619,0.80385,0.84521,0.773,0.227
22,1.54427,0.65402,0.89484,0.80378,0.84277,0.783,0.217
23,1.46611,0.75273,0.89402,0.79869,0.84497,0.788,0.212
24,1.45053,0.76833,0.89237,0.79900,0.84204,0.784,0.216
25,1.39211,0.85222,0.89027,0.79184,0.83813,0.786,0.214
26,1.38038,0.87782,0.89229,0.79499,0.83740,0.789,0.211
27,1.32595,1.06426,0.87698,0.77483,0.83130,0.792,0.208
28,1.30832,0.94285,0.89096,0.79503,0.84326,0.786,0.214
29,1.26093,0.95606,0.89034,0.79118,0.83936,0.785,0.215
30,1.25155,0.92959,0.89177,0.79596,0.84131,0.776,0.224
31,1.20076,0.95847,0.88500,0.78274,0.83008,0.769,0.231
32,1.21600,0.91003,0.88978,0.79057,0.83374,0.752,0.248
33,1.14132,0.98493,0.88710,0.78896,0.83569,0.756,0.244
34,1.13015,0.90933,0.88924,0.78659,0.83618,0.758,0.242
35,1.07916,0.98013,0.88929,0.78711,0.83398,0.760,0.240
36,1.05233,1.04277,0.89217,0.79741,0.84009,0.760,0.240
37,1.02364,1.08992,0.89785,0.79873,0.84448,0.759,0.241
38,1.00182,1.04323,0.89503,0.80021,0.84155,0.763,0.237
39,0.97376,1.11359,0.89918,0.80946,0.85107,0.766,0.234
40,0.94326,1.13310,0.89574,0.79949,0.84473,0.769,0.231
41,0.92464,1.14847,0.89663,0.80138,0.84814,0.768,0.232
42,0.89518,1.17933,0.89436,0.79818,0.84912,0.766,0.234
