Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.63305,0.57793,0.80133,0.82079,0.68244,0.529,0.471
2,0.49439,0.45993,0.86799,0.87384,0.77665,0.595,0.405
3,0.44893,0.44520,0.87256,0.87835,0.79067,0.620,0.380
4,0.42507,0.42379,0.88687,0.89083,0.80584,0.645,0.355
5,0.38028,0.44816,0.88112,0.88549,0.78929,0.668,0.332
6,0.37136,0.40260,0.90007,0.90257,0.81733,0.699,0.301
7,0.33347,0.44485,0.88039,0.88517,0.79182,0.722,0.278
8,0.32919,0.40404,0.90247,0.90414,0.82261,0.746,0.254
9,0.27997,0.42848,0.89385,0.89590,0.81342,0.771,0.229
10,0.28858,0.41084,0.90886,0.90947,0.82812,0.784,0.216
11,0.22626,0.43455,0.90006,0.90188,0.81480,0.800,0.200
12,0.24777,0.41809,0.91237,0.91361,0.83525,0.814,0.186
13,0.17756,0.46117,0.90638,0.90657,0.82399,0.832,0.168
14,0.19229,0.46549,0.91346,0.91248,0.83525,0.850,0.150
15,0.13509,0.48523,0.90115,0.89793,0.82491,0.868,0.132
16,0.15098,0.49152,0.91473,0.91254,0.83801,0.934,0.066
17,0.08812,0.51714,0.90292,0.89881,0.82100,0.937,0.063
18,0.13066,0.52636,0.91618,0.91495,0.84007,0.926,0.074
19,0.05947,0.61588,0.90214,0.90149,0.82330,0.926,0.074
20,0.10899,0.55008,0.91720,0.91465,0.83801,0.931,0.069
21,0.74100,0.71077,0.90972,0.90794,0.83203,0.925,0.075
22,0.77456,0.60652,0.92049,0.91852,0.84858,0.944,0.056
23,0.71591,0.69258,0.91630,0.91435,0.84628,0.945,0.055
24,0.73240,0.66824,0.92084,0.91773,0.84513,0.948,0.052
25,0.69591,0.73612,0.91770,0.91661,0.84283,0.947,0.053
26,0.72151,0.71366,0.91997,0.91795,0.84628,0.951,0.049
27,0.68237,0.78715,0.91648,0.91774,0.83732,0.951,0.049
28,0.71662,0.68637,0.92113,0.91999,0.84835,0.947,0.053
29,0.66548,0.80949,0.91864,0.92024,0.82973,0.944,0.056
30,0.69408,0.65271,0.92481,0.92161,0.85524,0.944,0.056
31,0.64062,0.77844,0.92045,0.91777,0.84674,0.944,0.056
32,0.64061,0.75333,0.92462,0.92364,0.85156,0.936,0.064
33,0.61595,0.86062,0.91839,0.91756,0.84559,0.934,0.066
34,0.62521,0.79551,0.92409,0.92358,0.85547,0.939,0.061
35,0.59599,0.86911,0.91787,0.91773,0.84789,0.939,0.061
36,0.60231,0.82785,0.92230,0.92306,0.84949,0.934,0.066
37,0.58054,0.90623,0.91654,0.91601,0.84260,0.932,0.068
38,0.61684,0.71253,0.92097,0.92065,0.84651,0.929,0.071
39,0.56425,0.80341,0.92091,0.91938,0.84720,0.931,0.069
40,0.56743,0.74806,0.92551,0.92329,0.85156,0.934,0.066
41,0.53637,0.84641,0.92190,0.92229,0.84972,0.932,0.068
42,0.54009,0.82163,0.92422,0.92341,0.85248,0.933,0.067
43,0.51450,0.92192,0.92148,0.92019,0.84766,0.932,0.068
44,0.50916,0.88392,0.92408,0.92304,0.85018,0.927,0.073
45,0.49310,0.99037,0.92123,0.92291,0.85524,0.926,0.074
46,0.50334,0.84693,0.92175,0.92175,0.84628,0.925,0.075
47,0.48284,0.97645,0.91631,0.91612,0.83249,0.924,0.076
48,0.50491,0.72882,0.92419,0.92159,0.85524,0.932,0.068
49,0.45960,0.84037,0.92218,0.92144,0.85202,0.938,0.062
50,0.46357,0.80192,0.92647,0.92679,0.85708,0.936,0.064
51,0.43519,0.89393,0.92250,0.92186,0.84995,0.934,0.066
52,0.43618,0.83945,0.92650,0.92662,0.85547,0.932,0.068
53,0.41544,0.88622,0.92835,0.93099,0.85754,0.930,0.070
54,0.41292,0.88826,0.92665,0.92676,0.85616,0.926,0.074
55,0.40042,0.95670,0.92497,0.92663,0.85202,0.924,0.076
56,0.41504,0.82906,0.92437,0.92302,0.85363,0.923,0.077
57,0.38387,0.94557,0.92044,0.91947,0.85271,0.923,0.077
58,0.40302,0.76283,0.92603,0.92744,0.85777,0.925,0.075
59,0.36845,0.85280,0.92478,0.92565,0.85869,0.924,0.076
60,0.36958,0.88139,0.92706,0.92715,0.85708,0.921,0.079
61,0.35119,0.98396,0.92398,0.92313,0.85731,0.919,0.081
62,0.36629,0.84249,0.92580,0.92842,0.84835,0.914,0.086
63,0.33668,0.86593,0.92797,0.92863,0.85501,0.914,0.086
64,0.32871,0.88659,0.92964,0.93065,0.86167,0.916,0.084
65,0.31982,0.92472,0.92783,0.93011,0.85892,0.915,0.085
66,0.31368,0.96683,0.92763,0.92941,0.85547,0.912,0.088
67,0.30433,1.01022,0.92963,0.93187,0.85662,0.912,0.088
68,0.29984,1.03700,0.92616,0.92804,0.85202,0.911,0.089
69,0.29210,1.03923,0.92715,0.92913,0.85731,0.911,0.089
70,0.34626,0.69992,0.93009,0.92843,0.86351,0.904,0.096
71,0.28903,0.78823,0.92612,0.92722,0.85731,0.895,0.105
72,0.30009,0.78329,0.92945,0.92997,0.86489,0.886,0.114
73,0.27060,0.86623,0.92967,0.93096,0.86144,0.883,0.117
74,0.26465,0.83679,0.93233,0.93352,0.86397,0.883,0.117
75,0.25713,0.89102,0.93263,0.93457,0.86627,0.881,0.119
76,0.24978,0.89120,0.93325,0.93494,0.86627,0.879,0.121
77,0.24586,0.93257,0.93247,0.93441,0.86397,0.878,0.122
78,0.23861,0.95179,0.93298,0.93576,0.86167,0.877,0.123
79,0.23437,0.95314,0.93367,0.93607,0.86535,0.876,0.124
80,0.22702,0.95780,0.93378,0.93597,0.86420,0.874,0.126
81,0.22271,0.95973,0.93438,0.93646,0.86535,0.873,0.127
82,0.21562,0.98422,0.93392,0.93566,0.86926,0.871,0.129
83,0.21108,0.98821,0.93510,0.93723,0.86903,0.869,0.131
84,0.20342,1.00147,0.93440,0.93661,0.86765,0.867,0.133
85,0.19896,1.01077,0.93479,0.93731,0.86765,0.866,0.134
86,0.19129,1.01841,0.93522,0.93785,0.86903,0.864,0.136
87,0.18696,1.02002,0.93539,0.93761,0.87086,0.862,0.138
88,0.17973,1.05408,0.93435,0.93720,0.86374,0.861,0.139
89,0.17861,1.53431,0.90854,0.90531,0.81319,0.860,0.140
90,0.38796,0.47857,0.92497,0.92560,0.85202,0.789,0.211
91,0.20815,0.67394,0.91974,0.91917,0.84260,0.779,0.221
92,0.21044,0.64403,0.92900,0.92867,0.86121,0.776,0.224
93,0.17200,0.71037,0.93052,0.93108,0.86259,0.777,0.223
94,0.16881,0.75572,0.93186,0.93245,0.86121,0.780,0.220
95,0.16016,0.79060,0.93330,0.93340,0.86397,0.779,0.221
96,0.15573,0.80420,0.93505,0.93572,0.86604,0.777,0.223
97,0.15334,0.81854,0.93508,0.93549,0.86535,0.777,0.223
98,0.14964,0.83739,0.93543,0.93622,0.86443,0.776,0.224
99,0.14748,0.85252,0.93552,0.93643,0.86443,0.775,0.225
100,0.14366,0.85811,0.93570,0.93634,0.86627,0.775,0.225
101,0.14144,0.87601,0.93578,0.93686,0.86673,0.774,0.226
102,0.13750,0.88958,0.93557,0.93680,0.86558,0.773,0.227
103,0.13521,0.88610,0.93592,0.93701,0.86834,0.772,0.228
104,0.13115,0.89829,0.93584,0.93703,0.86834,0.771,0.229
105,0.12879,0.91197,0.93585,0.93730,0.86696,0.771,0.229
106,0.12468,0.91370,0.93595,0.93739,0.86673,0.770,0.230
107,0.12228,0.92964,0.93575,0.93766,0.86604,0.770,0.230
108,0.11805,0.93712,0.93576,0.93766,0.86604,0.769,0.231
109,0.11564,0.94517,0.93579,0.93772,0.86811,0.769,0.231
110,0.11140,0.95653,0.93575,0.93782,0.86650,0.768,0.232
111,0.10897,0.96118,0.93584,0.93783,0.86834,0.768,0.232
112,0.10473,0.97096,0.93573,0.93791,0.86811,0.767,0.233
113,0.10233,0.98154,0.93535,0.93743,0.86719,0.767,0.233
114,0.10200,0.97039,0.93447,0.93695,0.86443,0.766,0.234
115,0.20259,0.43589,0.91253,0.91627,0.83272,0.752,0.248
116,0.16413,0.53541,0.93209,0.93089,0.86213,0.658,0.342
117,0.10370,0.67382,0.93210,0.93419,0.86719,0.669,0.331
118,0.10283,0.67841,0.93293,0.93357,0.86926,0.690,0.310
119,0.09502,0.73076,0.93404,0.93517,0.86903,0.698,0.302
120,0.09234,0.76617,0.93484,0.93652,0.87109,0.703,0.297
121,0.09060,0.78627,0.93577,0.93795,0.87270,0.705,0.295
122,0.08886,0.80134,0.93527,0.93755,0.86994,0.707,0.293
123,0.08776,0.80805,0.93601,0.93815,0.87270,0.707,0.293
124,0.08597,0.81976,0.93607,0.93841,0.87247,0.710,0.290
125,0.08491,0.83299,0.93625,0.93897,0.87155,0.711,0.289
126,0.08303,0.84017,0.93613,0.93829,0.87224,0.712,0.288
127,0.08193,0.84986,0.93641,0.93892,0.87339,0.713,0.287
128,0.07997,0.86261,0.93640,0.93882,0.87224,0.714,0.286
129,0.07883,0.87062,0.93661,0.93923,0.87132,0.715,0.285
130,0.07680,0.87610,0.93672,0.93895,0.87086,0.715,0.285
131,0.07560,0.89218,0.93625,0.93878,0.87017,0.716,0.284
132,0.07350,0.89433,0.93636,0.93845,0.87224,0.718,0.282
133,0.07226,0.90149,0.93680,0.93930,0.87270,0.718,0.282
134,0.07007,0.90993,0.93673,0.93917,0.87178,0.720,0.280
135,0.06882,0.91679,0.93641,0.93840,0.87109,0.720,0.280
136,0.06659,0.92529,0.93635,0.93843,0.87270,0.722,0.278
137,0.06530,0.93642,0.93652,0.93911,0.87155,0.723,0.277
138,0.06305,0.94494,0.93634,0.93885,0.87224,0.724,0.276
139,0.06174,0.95289,0.93650,0.93931,0.87224,0.725,0.275
140,0.05949,0.97105,0.93603,0.93891,0.87132,0.726,0.274
141,0.05818,0.96300,0.93633,0.93915,0.87316,0.727,0.273
142,0.05591,0.97543,0.93639,0.93925,0.87017,0.728,0.272
143,0.05461,0.98548,0.93618,0.93888,0.87086,0.729,0.271
144,0.05238,0.99248,0.93597,0.93901,0.87040,0.730,0.270
145,0.05110,1.00708,0.93548,0.93815,0.87040,0.732,0.268
146,0.04893,1.03204,0.93458,0.93721,0.86972,0.734,0.266
147,0.04767,1.03645,0.93574,0.93851,0.87201,0.734,0.266
148,0.08071,0.80065,0.92608,0.92619,0.85708,0.721,0.279
149,0.08832,0.82450,0.91352,0.91983,0.82146,0.673,0.327
150,0.10145,0.57604,0.93558,0.93699,0.86604,0.628,0.372
151,0.05064,0.70292,0.93597,0.93856,0.87086,0.634,0.366
152,0.04885,0.77282,0.93521,0.93652,0.86788,0.645,0.355
153,0.04537,0.78894,0.93675,0.93888,0.87155,0.647,0.353
154,0.04456,0.81450,0.93698,0.93913,0.87270,0.650,0.350
155,0.04422,0.83282,0.93703,0.93956,0.87132,0.650,0.350
156,0.04372,0.85026,0.93698,0.93938,0.87247,0.653,0.347
157,0.04339,0.86249,0.93719,0.93970,0.87339,0.653,0.347
158,0.04297,0.88013,0.93716,0.93985,0.87339,0.655,0.345
159,0.04265,0.92861,0.93673,0.93937,0.86742,0.655,0.345
160,0.04276,0.88828,0.93663,0.93842,0.87431,0.662,0.338
161,0.04181,0.92154,0.93637,0.93885,0.87155,0.664,0.336
162,0.04131,0.91891,0.93642,0.93918,0.87109,0.664,0.336
163,0.04082,0.94225,0.93701,0.94015,0.87132,0.663,0.337
164,0.04015,0.94820,0.93701,0.93992,0.87109,0.665,0.335
165,0.03977,0.95953,0.93722,0.94022,0.87224,0.665,0.335
166,0.03909,0.97079,0.93694,0.93973,0.87178,0.666,0.334
167,0.03869,0.97688,0.93704,0.93994,0.87224,0.667,0.333
168,0.03797,0.98816,0.93694,0.94012,0.87155,0.668,0.332
169,0.03755,1.01433,0.93650,0.94013,0.87086,0.668,0.332
170,0.03678,1.00908,0.93678,0.93968,0.87247,0.670,0.330
171,0.03631,1.01545,0.93708,0.94037,0.87224,0.671,0.329
172,0.03549,1.02617,0.93712,0.94047,0.87247,0.672,0.328
173,0.03501,1.03268,0.93709,0.94032,0.87086,0.673,0.327
174,0.03415,1.04060,0.93692,0.94021,0.87293,0.674,0.326
175,0.03364,1.04927,0.93694,0.94038,0.87270,0.675,0.325
176,0.06527,0.78033,0.92827,0.93050,0.85960,0.669,0.331
177,0.06746,0.83297,0.91755,0.91650,0.82652,0.647,0.353
178,0.07573,0.63999,0.93420,0.93437,0.86811,0.615,0.385
179,0.03780,0.73428,0.93360,0.93425,0.86994,0.621,0.379
180,0.03608,0.78595,0.93607,0.93899,0.86880,0.634,0.366
181,0.03325,0.82142,0.93700,0.94007,0.87523,0.638,0.362
182,0.03323,0.84367,0.93669,0.94006,0.87569,0.645,0.355
183,0.03231,0.85537,0.93732,0.94060,0.87638,0.647,0.353
184,0.03192,0.87689,0.93725,0.94065,0.87408,0.648,0.352
185,0.03173,0.88852,0.93727,0.94043,0.87523,0.648,0.352
186,0.03142,0.90039,0.93733,0.94039,0.87500,0.648,0.352
187,0.03126,0.91038,0.93747,0.94048,0.87385,0.648,0.352
188,0.03093,0.92002,0.93752,0.94059,0.87523,0.649,0.351
189,0.03075,0.92800,0.93769,0.94103,0.87546,0.649,0.351
190,0.03041,0.93665,0.93773,0.94106,0.87477,0.650,0.350
191,0.03020,0.94591,0.93787,0.94126,0.87546,0.650,0.350
192,0.02983,0.95482,0.93786,0.94120,0.87546,0.651,0.349
193,0.02961,0.96387,0.93771,0.94091,0.87546,0.651,0.349
194,0.02921,0.97276,0.93798,0.94138,0.87500,0.653,0.347
195,0.02896,0.98044,0.93790,0.94134,0.87638,0.653,0.347
196,0.02852,0.98871,0.93796,0.94153,0.87546,0.654,0.346
197,0.02826,0.99398,0.93811,0.94175,0.87546,0.654,0.346
198,0.02778,1.00249,0.93798,0.94139,0.87500,0.655,0.345
199,0.02752,1.01213,0.93787,0.94140,0.87339,0.655,0.345
200,0.02699,1.01641,0.93789,0.94129,0.87546,0.656,0.344
