Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62972,0.52638,0.81799,0.65938,0.72998,0.668,0.332
2,0.52797,0.50124,0.84946,0.71934,0.80249,0.591,0.409
3,0.49056,0.48732,0.85225,0.73582,0.73926,0.573,0.427
4,0.46550,0.44525,0.87322,0.76434,0.80444,0.558,0.442
5,0.42870,0.43595,0.87952,0.77129,0.81177,0.541,0.459
6,0.39067,0.40410,0.90534,0.80710,0.84595,0.504,0.496
7,0.34113,0.39566,0.90432,0.81173,0.84399,0.485,0.515
8,0.31866,0.38534,0.91386,0.82703,0.85083,0.454,0.546
9,0.25499,0.47866,0.90612,0.81139,0.85400,0.438,0.562
10,0.25530,0.38904,0.91612,0.82655,0.85791,0.414,0.586
11,0.55722,0.41586,0.90622,0.80401,0.83960,0.400,0.600
12,0.72076,0.41065,0.91925,0.83065,0.86084,0.368,0.632
13,0.79914,0.51559,0.89869,0.79033,0.84058,0.357,0.643
14,0.96333,0.44696,0.91602,0.82563,0.85840,0.317,0.683
15,1.03266,0.51368,0.90489,0.80947,0.84619,0.318,0.682
16,1.17934,0.49898,0.91564,0.82532,0.85571,0.311,0.689
17,1.24516,0.52044,0.91502,0.82525,0.85376,0.312,0.688
18,1.36580,0.58353,0.91469,0.82417,0.85669,0.308,0.692
19,1.44276,0.64594,0.90709,0.81349,0.85132,0.308,0.692
20,1.52774,0.64027,0.91342,0.82191,0.85352,0.352,0.648
21,1.45987,0.74496,0.90690,0.81079,0.85083,0.389,0.611
22,1.41232,0.71618,0.91321,0.82389,0.85791,0.420,0.580
23,1.36637,0.67234,0.91378,0.82158,0.85718,0.440,0.560
24,1.34688,0.73756,0.91070,0.81657,0.84985,0.435,0.565
25,1.30372,0.76568,0.90974,0.81528,0.85522,0.435,0.565
26,1.26880,0.77761,0.90612,0.80905,0.85156,0.446,0.554
27,1.22781,0.82304,0.90634,0.80702,0.85254,0.469,0.531
28,1.25583,0.76363,0.89846,0.79650,0.83960,0.482,0.518
29,1.19126,0.76847,0.89174,0.78366,0.83008,0.514,0.486
30,1.24699,0.68143,0.89952,0.79823,0.84375,0.542,0.458
31,1.12664,0.72582,0.90574,0.80679,0.84863,0.531,0.469
32,1.08247,0.76601,0.91087,0.82338,0.85864,0.510,0.490
33,1.04415,0.82313,0.91146,0.82164,0.85815,0.506,0.494
34,1.00800,0.82016,0.91267,0.82528,0.86255,0.507,0.493
35,0.98639,0.82846,0.91381,0.82679,0.86108,0.506,0.494
36,0.95137,0.84246,0.91342,0.82601,0.86084,0.504,0.496
37,0.93167,0.83528,0.91385,0.82690,0.86304,0.504,0.496
38,0.89715,0.85900,0.91366,0.82641,0.86182,0.500,0.500
39,0.87846,0.85701,0.91387,0.82696,0.86255,0.498,0.502
40,0.84735,0.86852,0.91386,0.82671,0.86182,0.494,0.506
41,0.82944,0.88104,0.91394,0.82687,0.86255,0.493,0.507
42,0.79886,0.88907,0.91409,0.82721,0.86182,0.490,0.510
