Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
1,0.62315,0.52647,0.81780,0.65429,0.75122,0.698,0.302
2,0.53974,0.50646,0.83205,0.67828,0.75146,0.682,0.318
3,0.52804,0.52772,0.82462,0.67519,0.70605,0.679,0.321
4,0.50165,0.46743,0.85873,0.73822,0.76660,0.687,0.313
5,0.47410,0.48848,0.86091,0.73857,0.74023,0.717,0.283
6,0.45934,0.43928,0.87552,0.76721,0.80371,0.764,0.236
7,0.43473,0.47774,0.85624,0.72274,0.76050,0.778,0.222
8,0.41697,0.40774,0.89598,0.79569,0.82446,0.801,0.199
9,0.38387,0.41239,0.89353,0.79491,0.81958,0.818,0.182
10,0.36715,0.38874,0.90673,0.81626,0.81909,0.845,0.155
11,0.32550,0.40065,0.90686,0.81278,0.79980,0.869,0.131
12,0.33477,0.45446,0.87307,0.75875,0.78027,0.894,0.106
13,0.28475,0.39581,0.90874,0.81656,0.82861,0.909,0.091
14,0.26149,0.37814,0.91940,0.84067,0.84937,0.913,0.087
15,0.21006,0.40803,0.90738,0.81172,0.83447,0.925,0.075
16,0.21126,0.40483,0.91816,0.83803,0.85034,0.919,0.081
17,0.15038,0.46229,0.90736,0.82045,0.84399,0.923,0.077
18,0.16638,0.42839,0.92171,0.84648,0.85522,0.942,0.058
19,0.10590,0.50055,0.91148,0.82405,0.85132,0.951,0.049
20,0.13068,0.48797,0.92020,0.84040,0.85498,0.959,0.041
21,0.77450,0.56944,0.91297,0.82942,0.85205,0.961,0.039
22,0.78346,0.53260,0.91828,0.83875,0.85840,0.972,0.028
23,0.71711,0.61535,0.90538,0.80504,0.84082,0.968,0.032
24,0.73729,0.56894,0.91575,0.82983,0.86230,0.962,0.038
25,0.66470,0.66793,0.90962,0.81801,0.84814,0.958,0.042
26,0.66549,0.62442,0.91611,0.83209,0.85693,0.948,0.052
27,0.60877,0.72465,0.90810,0.81488,0.85278,0.949,0.051
28,0.63201,0.63468,0.91524,0.83337,0.86060,0.947,0.053
29,0.56788,0.72056,0.91127,0.82069,0.85254,0.948,0.052
30,0.55857,0.72825,0.91457,0.83400,0.86182,0.946,0.054
31,0.51476,0.78559,0.90944,0.81587,0.84155,0.943,0.057
32,0.52887,0.75593,0.91174,0.82710,0.85522,0.934,0.066
33,0.47347,0.83769,0.90810,0.81534,0.85522,0.930,0.070
34,0.46380,0.81423,0.91309,0.82871,0.86133,0.926,0.074
35,0.42597,0.88504,0.91420,0.83175,0.86646,0.925,0.075
36,0.41932,0.83378,0.91578,0.83019,0.86304,0.924,0.076
37,0.38744,0.86130,0.91165,0.82213,0.85742,0.920,0.080
38,0.39993,0.83312,0.91325,0.83203,0.85840,0.894,0.106
39,0.35502,0.87653,0.91248,0.82573,0.84961,0.888,0.112
40,0.36813,0.84669,0.90595,0.82067,0.84692,0.900,0.100
41,0.33025,0.96927,0.90937,0.82622,0.85181,0.910,0.090
42,0.34578,0.82033,0.90871,0.82280,0.85034,0.920,0.080
43,0.30050,0.97327,0.89980,0.81114,0.85034,0.923,0.077
44,0.30326,0.84636,0.91438,0.83675,0.85815,0.924,0.076
45,0.27123,0.87645,0.91650,0.83708,0.84985,0.925,0.075
46,0.26299,0.89912,0.91467,0.83247,0.85571,0.928,0.072
47,0.24706,1.00787,0.91368,0.83470,0.85693,0.929,0.071
48,0.26171,0.88235,0.91409,0.83323,0.84326,0.913,0.087
