Epoch,Train_Loss,Valid_Loss,Valid_AUC,Valid_PRC,Accuracy,Drug_Weight_2D,Prot_Weight_2D
90,0.15566,1.16701,0.92353,0.93446,0.85685,0.720,0.280
91,0.15128,1.16573,0.92358,0.93443,0.85846,0.720,0.280
92,0.25906,0.61240,0.91280,0.92579,0.84283,0.710,0.290
93,0.17770,0.75821,0.91230,0.92096,0.84099,0.686,0.314
94,0.17370,0.79052,0.91804,0.92887,0.85156,0.678,0.322
95,0.14592,0.88218,0.91701,0.92633,0.84835,0.692,0.308
96,0.14396,0.93006,0.91914,0.92675,0.85409,0.704,0.296
97,0.13858,1.00298,0.91863,0.92840,0.85018,0.706,0.294
98,0.13799,0.96652,0.92063,0.92875,0.85340,0.721,0.279
99,0.13330,0.97866,0.92180,0.93027,0.85317,0.728,0.272
100,0.13035,0.99759,0.92198,0.93066,0.85547,0.731,0.269
101,0.12904,1.01337,0.92217,0.93116,0.85501,0.731,0.269
102,0.12597,1.03138,0.92232,0.93171,0.85386,0.732,0.268
103,0.12434,1.04853,0.92224,0.93169,0.85363,0.732,0.268
104,0.12143,1.05361,0.92223,0.93174,0.85409,0.733,0.267
105,0.11973,1.06055,0.92236,0.93181,0.85547,0.733,0.267
106,0.11670,1.07258,0.92251,0.93201,0.85570,0.733,0.267
107,0.11493,1.08839,0.92258,0.93229,0.85570,0.733,0.267
108,0.11178,1.09105,0.92224,0.93138,0.85524,0.733,0.267
109,0.10996,1.11050,0.92289,0.93266,0.85570,0.733,0.267
110,0.10675,1.11707,0.92185,0.93115,0.85363,0.733,0.267
111,0.10483,1.12104,0.92167,0.93055,0.85432,0.734,0.266
112,0.10150,1.13223,0.92167,0.93046,0.85455,0.734,0.266
113,0.09957,1.14478,0.92185,0.93084,0.85386,0.733,0.267
114,0.09619,1.15702,0.92162,0.93038,0.85455,0.734,0.266
115,0.09424,1.16114,0.92190,0.93096,0.85386,0.734,0.266
116,0.09081,1.16941,0.92181,0.93077,0.85501,0.734,0.266
117,0.08885,1.17674,0.92174,0.93061,0.85501,0.734,0.266
118,0.08543,1.18449,0.92169,0.93061,0.85662,0.735,0.265
119,0.08348,1.19322,0.92176,0.93052,0.85478,0.735,0.265
120,0.08007,1.19414,0.92187,0.93073,0.85478,0.735,0.265
121,0.07814,1.20434,0.92161,0.93039,0.85478,0.736,0.264
122,0.07483,1.23845,0.92094,0.92925,0.85524,0.736,0.264
123,0.15937,0.61211,0.87310,0.88756,0.77229,0.716,0.284
124,0.20053,0.56081,0.91579,0.92550,0.83824,0.516,0.484
125,0.09799,0.72897,0.91332,0.91866,0.84605,0.522,0.478
126,0.11051,0.71793,0.91302,0.92268,0.84007,0.521,0.479
127,0.08185,0.81588,0.91490,0.92357,0.84214,0.531,0.469
128,0.07779,0.87327,0.91952,0.92820,0.84720,0.534,0.466
129,0.07198,0.94482,0.91791,0.92793,0.84812,0.537,0.463
130,0.07201,0.97209,0.91961,0.92860,0.84743,0.546,0.454
131,0.06978,1.00122,0.91949,0.92901,0.84513,0.553,0.447
132,0.06990,1.00942,0.92000,0.92953,0.84972,0.562,0.438
